Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,581.05,589.50,575.00,578.75,578.707681437367517916,9907,765,5733257.00,5101,51.49,14.50,-2.30
27-June-2024,584.70,603.65,573.95,577.40,589.173261751013665715,26636,1568,15693219.00,8311,31.20,29.70,-7.30
26-June-2024,582.00,590.00,561.25,562.70,571.057820240622788393,14130,1228,8069047.00,6391,45.23,28.75,-19.30
25-June-2024,575.00,595.00,574.75,577.45,583.130203801236546828,21835,1552,12732648.00,8803,40.32,20.25,2.45
24-June-2024,610.00,610.00,575.85,581.80,591.815242153568794558,61015,3542,36109607.00,31740,52.02,34.15,-28.20
21-June-2024,590.00,624.00,585.40,611.40,608.828286902460395833,71899,4206,43774145.00,29616,41.19,38.60,21.40
20-June-2024,539.95,620.00,530.80,595.20,581.300868186476400409,51717,3484,30063137.00,14211,27.48,89.20,55.25
19-June-2024,511.35,536.35,505.20,530.00,525.150237907909033007,26691,1448,14016785.00,16219,60.77,31.15,18.65
18-June-2024,515.00,527.00,499.50,511.35,504.774612693653173413,4002,266,2020108.00,1517,37.91,27.50,-3.65
14-June-2024,512.80,516.60,506.20,508.30,510.348221871586357567,8239,698,4204759.00,2162,26.24,10.40,-4.50
13-June-2024,519.10,524.95,510.00,511.40,516.581012113386214105,16263,872,8401157.00,7900,48.58,14.95,-7.70
12-June-2024,536.60,536.60,513.50,518.60,518.644067796610169491,5074,708,2631600.00,1008,19.87,23.10,-18.00
11-June-2024,505.55,531.50,498.50,512.10,517.960956794405749646,36037,2269,18665759.00,19566,54.29,33.00,6.55
10-June-2024,538.90,538.90,510.40,512.80,523.292879762999284911,9789,1009,5122514.00,3933,40.18,28.50,-26.10
7-June-2024,515.00,525.45,507.50,515.80,517.205308724193701836,21022,1431,10872690.00,9441,44.91,17.95,0.80
6-June-2024,466.40,520.00,466.40,509.90,498.263545912251258690,33368,1481,16626058.00,12538,37.57,53.60,43.50
5-June-2024,452.55,477.60,431.25,474.60,453.337145132844057575,17577,1152,7968307.00,8845,50.32,46.35,22.05
4-June-2024,496.00,498.00,445.00,452.55,462.055120997311170862,16364,983,7561070.00,4947,30.23,53.00,-43.45
3-June-2024,531.00,531.00,491.00,494.05,503.323156034067170175,12446,839,6264360.00,4702,37.78,40.00,-36.95
31-May-2024,538.00,538.00,491.30,508.70,511.538530146271851587,16818,1522,8603055.00,6976,41.48,46.70,-29.30
