Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,224.75,228.30,218.05,220.80,223.869769647161088940,25309,1061,5665920.00,8563,33.83,10.25,-3.95
27-June-2024,222.60,234.10,216.45,222.95,225.890812080068816404,172052,4995,38864966.00,65669,38.17,17.65,0.35
26-June-2024,213.05,224.00,207.25,222.60,216.720973159629571495,159275,4662,34518233.00,65326,41.01,16.75,9.55
25-June-2024,223.00,223.00,210.00,211.15,214.612086375640826471,45059,1799,9670206.00,18329,40.68,13.00,-11.85
24-June-2024,214.05,225.25,211.00,220.25,219.312208996512828505,153993,3777,33772545.00,56959,36.99,14.25,6.20
21-June-2024,185.00,218.00,183.90,213.40,204.144235333919012566,183263,4077,37412085.00,50915,27.78,34.10,28.40
20-June-2024,189.80,190.70,185.40,187.35,187.682682091842757643,25413,814,4769580.00,16190,63.71,5.30,-2.45
19-June-2024,191.65,191.95,182.00,185.30,186.962497295478039281,41597,1076,7777079.00,25412,61.09,9.95,-6.35
18-June-2024,190.10,192.35,187.00,190.45,190.022015901335504321,57731,1382,10970161.00,33362,57.79,5.35,0.35
14-June-2024,184.10,203.15,183.65,189.75,195.230098611723226090,145216,4070,28350534.00,46844,32.26,19.50,5.65
13-June-2024,181.75,181.75,178.35,181.20,179.983541542732500495,10086,350,1815314.00,3944,39.10,3.40,-0.55
12-June-2024,177.85,184.60,177.85,180.15,181.589110624062752335,26007,613,4722588.00,15717,60.43,6.75,2.30
11-June-2024,181.00,186.35,179.15,181.45,184.437109268823049741,29432,1041,5428353.00,21370,72.61,7.20,0.45
10-June-2024,180.10,185.40,177.70,181.35,182.807030765138753435,45116,1536,8247522.00,29457,65.29,7.70,1.25
7-June-2024,174.00,176.55,171.95,175.40,174.193976841490707404,20554,724,3580383.00,12237,59.54,4.60,1.40
6-June-2024,177.70,177.70,171.10,173.15,174.005542977593879303,25618,896,4457674.00,16452,64.22,6.60,-4.55
5-June-2024,174.90,174.90,158.25,170.45,166.201784756424635490,20507,745,3408300.00,12326,60.11,16.65,-4.45
4-June-2024,176.00,176.00,152.20,158.50,160.321120559676738435,66324,2629,10633138.00,37424,56.43,23.80,-17.50
3-June-2024,175.25,182.85,175.25,176.50,178.140851490564317622,10969,532,1954027.00,5017,45.74,7.60,1.25
31-May-2024,179.95,179.95,171.35,173.90,175.003703498977392073,18091,767,3165992.00,9044,49.99,8.60,-6.05
30-May-2024,173.65,184.65,170.95,176.75,178.872682811390707580,63385,1607,11337845.00,24265,38.28,13.70,3.10
29-May-2024,166.05,172.60,164.90,171.10,169.134137379501145549,23133,957,3912580.00,11385,49.22,7.70,5.05
