Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,578.10,595.00,565.65,568.85,580.910749368509682851,14252,847,8279140.00,3202,22.47,29.35,-9.25
27-June-2024,560.45,599.80,546.60,570.90,576.169970876639858925,74854,3816,43128627.00,40064,53.52,53.20,10.45
26-June-2024,529.00,579.80,518.75,554.55,558.196661405270961878,104535,5982,58351088.00,43685,41.79,61.05,25.55
25-June-2024,560.05,572.10,513.05,517.45,537.069161534817621980,73885,3869,39681355.00,35898,48.59,59.05,-42.60
24-June-2024,469.50,564.70,465.95,553.60,533.677715693692644976,103086,4757,55014701.00,55954,54.28,98.75,84.10
21-June-2024,472.05,482.65,468.65,470.60,472.397581254724111866,2646,249,1249964.00,975,36.85,14.00,-1.45
20-June-2024,474.35,488.00,474.35,479.90,483.474951456310679611,2575,256,1244948.00,1391,54.02,13.65,5.55
19-June-2024,502.25,509.25,477.35,480.25,492.009811258002826972,12027,551,5917402.00,7378,61.35,31.90,-22.00
18-June-2024,499.45,511.80,494.30,500.25,503.452600105528522014,17057,1068,8587391.00,10721,62.85,17.50,0.80
14-June-2024,474.45,505.00,473.50,493.25,496.077330480139093219,37385,2285,18545851.00,19833,53.05,31.50,18.80
13-June-2024,457.15,478.05,452.00,469.60,465.091493268053855569,3268,248,1519919.00,1400,42.84,26.05,12.45
12-June-2024,459.00,463.65,453.05,453.60,458.418341708542713567,1592,112,729802.00,1058,66.46,10.60,-5.40
11-June-2024,462.00,468.90,455.75,459.20,461.200431034482758620,3712,340,1711976.00,1844,49.68,13.15,-2.80
10-June-2024,440.00,463.90,440.00,457.20,455.870814814814814814,3375,297,1538564.00,1791,53.07,23.90,17.20
7-June-2024,452.85,452.85,438.95,441.40,445.816445182724252491,2408,255,1073526.00,1169,48.55,13.90,-11.45
6-June-2024,423.15,460.00,418.45,447.50,447.185714285714285714,7280,530,3255512.00,4286,58.87,41.55,24.35
5-June-2024,385.00,429.85,385.00,421.45,410.527102330293819655,7896,624,3241522.00,3994,50.58,44.85,36.45
4-June-2024,447.80,447.80,368.40,388.70,404.848377581120943952,13560,651,5489744.00,9621,70.95,79.40,-59.10
3-June-2024,450.25,469.00,441.90,443.90,450.025256511444356748,2534,191,1140364.00,1193,47.08,27.10,-6.35
31-May-2024,437.55,456.35,437.55,444.55,449.693062681240240910,4483,278,2015974.00,3135,69.93,18.80,7.00
30-May-2024,477.60,477.60,440.85,449.30,451.105303553611175070,13029,834,5877451.00,8054,61.82,36.75,-28.30
29-May-2024,474.85,490.40,466.55,477.60,480.133234169145771355,4706,528,2259507.00,2264,48.11,23.85,2.75
28-May-2024,480.05,485.85,462.05,465.50,470.158715596330275229,7630,583,3587311.00,5074,66.50,23.80,-14.55
27-May-2024,507.65,507.65,475.25,479.95,484.440749189578580862,8329,642,4034907.00,5171,62.08,32.40,-27.70
24-May-2024,482.20,515.85,467.75,499.15,497.895353733857383492,14248,1000,7094013.00,6418,45.04,48.10,16.95
23-May-2024,497.95,497.95,466.15,469.55,472.013761467889908256,1744,175,823192.00,669,38.36,31.80,-28.40
22-May-2024,471.00,473.50,463.00,464.65,467.195135433941404090,1809,120,845156.00,1263,69.82,10.50,-6.35
21-May-2024,485.85,485.85,468.70,471.25,476.592484342379958246,2395,219,1141439.00,1157,48.31,17.15,-14.60
18-May-2024,466.65,492.00,466.65,485.20,486.810586403736377789,5781,433,2814252.00,5290,91.51,25.35,18.55
17-May-2024,466.05,479.05,466.05,475.40,473.938382254089177683,4463,368,2115187.00,3547,79.48,13.00,9.35
16-May-2024,484.95,492.45,471.75,473.80,480.822082147214314762,14754,756,7094049.00,11116,75.34,20.70,-11.15
15-May-2024,455.05,481.00,455.05,472.90,466.502263809236341684,3313,286,1545522.00,2129,64.26,25.95,17.85
14-May-2024,459.65,464.70,456.55,462.30,459.088895919012970578,3161,406,1451180.00,2625,83.04,8.15,2.65
13-May-2024,459.00,459.55,441.15,456.15,453.157329462989840348,3445,307,1561127.00,2063,59.88,18.40,-2.85
10-May-2024,474.75,480.35,457.15,459.00,466.252760825341470502,13764,834,6417503.00,9787,71.11,23.20,-15.75
9-May-2024,446.40,480.00,437.00,465.35,459.230722995019749270,11646,1116,5348201.00,5473,46.99,43.00,18.95
8-May-2024,439.25,452.35,438.35,444.40,445.731406415227352837,2837,332,1264540.00,1490,52.52,14.00,5.15
7-May-2024,452.25,454.40,436.45,441.60,443.649820359281437125,4175,339,1852238.00,2171,52.00,17.95,-10.65
6-May-2024,456.10,468.55,445.00,452.30,453.154986620380415129,13827,942,6265774.00,8151,58.95,23.55,-3.80
3-May-2024,479.90,479.90,459.90,465.05,467.538456085631246898,14107,830,6595565.00,7946,56.33,20.00,-14.85
