Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,193.20,193.90,186.55,189.75,189.364480651731160896,36825,1143,6973347.00,17566,47.70,7.35,-3.45
27-June-2024,190.90,192.90,182.40,186.90,188.039016407562120494,23221,654,4366454.00,9241,39.80,10.50,-4.00
26-June-2024,193.00,194.95,190.00,190.90,191.986304379668961476,13654,457,2621381.00,6350,46.51,4.95,-2.10
25-June-2024,197.00,199.70,191.00,192.20,194.913598473254955619,55543,1340,10826086.00,29873,53.78,8.70,-4.80
24-June-2024,195.55,201.90,192.45,197.65,197.066796351305170736,38041,1116,7496618.00,10826,28.46,9.45,2.10
21-June-2024,197.00,201.95,194.15,195.65,197.657572523383881057,134922,1557,26668355.00,41473,30.74,7.80,-1.35
20-June-2024,204.25,205.50,199.35,200.85,202.509699046116684331,40571,968,8216021.00,15309,37.73,6.15,-3.40
19-June-2024,200.10,206.00,188.75,201.95,197.694769309857344814,93372,1298,18459156.00,25138,26.92,17.25,1.85
18-June-2024,208.05,213.00,192.65,196.10,201.261332265958017487,242339,19257,48773470.00,118072,48.72,20.35,-11.95
14-June-2024,189.00,207.75,188.55,207.50,201.214527410429868798,383303,5657,77126132.00,242179,63.18,19.20,18.50
13-June-2024,193.75,193.75,186.75,188.90,189.357869539198084979,71853,1584,13605931.00,39160,54.50,7.00,-4.85
12-June-2024,193.40,195.35,189.90,191.50,192.685352622061482820,39263,869,7565405.00,15614,39.77,5.45,-1.90
11-June-2024,187.95,194.60,186.15,192.30,190.734463782381101516,156457,2816,29841742.00,75475,48.24,8.45,4.35
10-June-2024,187.70,190.00,181.05,185.80,185.877269528501055594,56840,1303,10565264.00,22469,39.53,8.95,-1.90
7-June-2024,178.70,185.90,176.95,183.15,181.338797320235835317,99561,2486,18054272.00,32740,32.88,8.95,4.45
6-June-2024,179.65,183.70,175.10,182.35,180.278191245458713978,56702,1558,10222134.00,15409,27.18,8.60,2.70
5-June-2024,173.40,179.45,160.75,177.00,171.568523007685534454,91991,2702,15782760.00,30782,33.46,18.70,3.60
4-June-2024,181.25,181.30,165.45,168.45,171.065682948180273373,174779,3640,29898689.00,98549,56.38,15.85,-12.80
3-June-2024,190.90,193.00,181.70,183.80,186.033407737406107308,107969,2340,20085841.00,57698,53.44,11.30,-7.10
31-May-2024,183.00,189.10,175.35,183.35,181.408770659697697414,113264,2815,20547083.00,55935,49.38,13.75,0.35
30-May-2024,187.90,187.90,181.00,181.65,184.613337930638163376,34803,734,6425098.00,15508,44.56,6.90,-6.25
29-May-2024,185.65,189.30,181.50,185.85,185.615709943645823192,92451,2344,17160358.00,35557,38.46,7.80,0.20
28-May-2024,197.55,201.10,184.15,186.50,190.380813416997323982,86696,1943,16505255.00,34722,40.05,16.95,-11.05
27-May-2024,185.75,198.25,175.25,194.00,188.923980393970221030,205447,4941,38813865.00,59874,29.14,23.00,8.25
24-May-2024,190.10,194.90,181.05,182.10,185.634399662376028698,236950,4792,43986071.00,129312,54.57,13.85,-8.00
23-May-2024,211.75,211.75,186.70,193.60,195.108457325975470276,379458,8426,74035465.00,187794,49.49,25.05,-18.15
22-May-2024,203.30,217.85,202.45,207.35,209.476889080879909616,120376,3143,25215990.00,47639,39.58,15.40,4.05
21-May-2024,237.30,237.70,205.35,205.35,218.512297409308149480,283515,6314,61951514.00,118091,41.65,32.35,-31.95
18-May-2024,222.55,228.15,222.55,228.15,225.505044790193305044,21210,92,4782962.00,19641,92.60,5.60,5.60
17-May-2024,203.65,217.30,203.65,217.30,212.161719471712670165,197014,3532,41798829.00,54445,27.64,13.65,13.65
16-May-2024,180.00,197.55,180.00,197.55,194.777030458253756223,362332,3582,70573951.00,180750,49.89,17.55,17.55
15-May-2024,179.35,182.95,175.55,179.60,179.036659557750589291,44545,1432,7975188.00,15998,35.91,7.40,0.25
14-May-2024,185.00,185.90,177.00,179.05,180.489203285103447455,168153,2740,30349801.00,100234,59.61,8.90,-5.95
13-May-2024,174.15,189.40,171.70,183.60,181.924135629978729615,167839,3480,30533965.00,78210,46.60,17.70,9.45
10-May-2024,172.00,184.35,170.80,173.50,176.725539926667467343,141547,2570,25014970.00,52140,36.84,13.55,1.50
9-May-2024,164.00,185.55,163.25,170.35,176.562264256247354786,430022,6872,75925658.00,134749,31.34,22.30,6.35
8-May-2024,139.45,163.00,137.90,160.70,156.704156299439517458,421601,6300,66066629.00,258133,61.23,25.10,21.25
7-May-2024,141.15,142.45,135.65,139.45,139.264243560752302686,90655,1291,12625000.00,62916,69.40,6.80,-1.70
6-May-2024,149.35,149.35,135.50,141.75,140.286576581052213224,40258,993,5647657.00,14622,36.32,13.85,-7.60
3-May-2024,149.20,151.00,142.80,146.45,146.255850864283034657,103959,2080,15204612.00,48538,46.69,8.20,-2.75
2-May-2024,142.65,149.80,138.35,148.60,146.039885111766270856,184179,3799,26897480.00,54457,29.57,11.45,5.95
30-April-2024,129.00,141.20,129.00,139.65,137.104448788747936852,420474,7385,57648856.00,233728,55.59,12.20,10.65
29-April-2024,131.55,133.95,127.25,128.60,130.537244069369526129,137928,2925,18004741.00,59155,42.89,6.70,-2.95
26-April-2024,117.35,133.20,117.35,130.70,128.655751000182380492,257703,4145,33154973.00,105262,40.85,15.85,13.35
25-April-2024,118.10,119.35,117.65,118.20,118.557323126607260331,16721,411,1982397.00,8362,50.01,1.70,0.10
24-April-2024,121.95,122.30,117.05,117.50,119.069263039258656314,79855,1598,9508276.00,49242,61.66,5.25,-4.45
23-April-2024,121.00,123.85,119.30,120.15,121.777457736024638291,90266,1744,10992364.00,52703,58.39,4.55,-0.85
22-April-2024,114.65,123.50,114.25,119.85,119.757097066085916292,65203,1580,7808522.00,28876,44.29,9.25,5.20
19-April-2024,110.15,115.00,109.50,112.25,112.685471869503875070,51741,755,5830459.00,33753,65.23,5.50,2.10
18-April-2024,118.50,118.50,111.55,112.40,114.220117585157733397,43713,934,4992904.00,30022,68.68,6.95,-6.10
16-April-2024,110.45,117.00,110.00,114.20,114.639433589004963037,28813,579,3303106.00,13546,47.01,7.00,3.75
15-April-2024,112.95,113.60,108.55,112.20,111.812787442511497700,20004,464,2236703.00,11649,58.23,5.05,-0.75
12-April-2024,116.30,118.40,115.35,116.50,116.791349962530778289,9341,188,1090948.00,5908,63.25,3.05,0.20
10-April-2024,116.05,117.55,115.65,116.30,116.419175244384022787,15447,307,1798327.00,11986,77.59,1.90,0.25
9-April-2024,116.65,119.50,113.00,115.30,116.317922011939540200,7873,290,915771.00,4758,60.43,6.50,-1.35
8-April-2024,122.45,122.45,117.20,117.90,118.840312674483528754,25074,610,2979802.00,18439,73.54,5.25,-4.55
5-April-2024,121.00,121.40,118.40,120.35,119.774226868661575059,31948,643,3826547.00,19520,61.10,3.00,-0.65
4-April-2024,121.50,124.70,119.30,120.85,121.226096737907761529,52451,764,6358430.00,35496,67.67,5.40,-0.65
3-April-2024,118.50,124.05,117.20,121.75,121.375298140271870569,59955,1145,7277056.00,31110,51.89,6.85,3.25
2-April-2024,117.45,119.90,115.40,119.00,117.786361488360625423,48671,981,5732780.00,28305,58.16,4.50,1.55
1-April-2024,106.40,120.80,105.00,115.75,115.684912095697879421,60691,1047,7021033.00,27055,44.58,15.80,9.35
28-March-2024,106.00,107.50,104.00,104.35,105.580648696033311417,18252,302,1927058.00,11801,64.66,3.50,-1.65
27-March-2024,104.60,108.00,104.00,104.50,105.565527825103067979,76891,1297,8117039.00,57674,75.01,4.00,-0.10
26-March-2024,109.60,109.60,105.30,105.75,107.090670553935860058,65170,891,6979099.00,47597,73.04,4.30,-3.85
22-March-2024,105.85,110.50,105.85,109.30,108.471223340969225578,56313,1103,6108340.00,26957,47.87,4.65,3.45
21-March-2024,106.05,107.60,104.95,105.20,106.527709842646855244,43342,435,4617124.00,35186,81.18,2.65,-0.85
20-March-2024,106.00,107.90,104.50,105.25,105.755554443554843875,19984,388,2113419.00,10254,51.31,3.40,-0.75
19-March-2024,106.65,109.00,104.10,105.15,106.570844057282386326,45459,1006,4844604.00,24474,53.84,4.90,-1.50
18-March-2024,109.60,110.55,105.70,107.40,107.525345380049377527,19037,397,2046960.00,8221,43.18,4.85,-2.20
15-March-2024,104.35,109.65,103.30,107.90,106.582368367591925683,108294,1456,11542231.00,47267,43.65,6.35,3.55
14-March-2024,101.00,106.85,96.85,105.80,104.133626234439628728,50529,835,5261768.00,25295,50.06,10.00,4.80
13-March-2024,105.40,110.00,98.75,99.50,102.520539970373102927,173491,3023,17786391.00,69607,40.12,11.25,-5.90
12-March-2024,114.00,114.00,103.00,104.35,106.475789726273931748,116686,2865,12424234.00,64871,55.59,11.00,-9.65
11-March-2024,116.05,119.85,111.70,112.50,113.860422308090181641,131468,532,14969002.00,115396,87.77,8.15,-3.55
7-March-2024,117.50,120.45,116.10,117.00,117.945536236119228521,54752,1016,6457754.00,24134,44.08,4.35,-0.50
6-March-2024,119.95,119.95,114.35,117.10,116.441277480550428708,85606,1405,9968072.00,39535,46.18,5.60,-2.85
5-March-2024,121.05,122.40,118.20,119.15,119.959668257214269484,79218,1070,9502965.00,54124,68.32,4.20,-1.90
4-March-2024,122.85,124.00,121.20,121.75,122.009937690453449765,43974,910,5365265.00,27087,61.60,2.80,-1.10
2-March-2024,121.75,125.20,121.75,124.80,123.255856265635660677,4397,367,541956.00,3240,73.69,3.45,3.05
1-March-2024,126.45,126.45,122.30,124.20,124.222900851744375375,138187,1498,17165990.00,94028,68.04,4.15,-2.25
29-February-2024,122.05,126.00,121.65,124.00,123.574984836897761134,75842,1480,9372174.00,33931,44.74,4.35,1.95
28-February-2024,122.05,129.30,120.50,122.00,124.887546259050683829,62150,1453,7761761.00,29671,47.74,8.80,-0.05
27-February-2024,120.60,127.95,120.60,122.50,125.220102741282902213,109985,1798,13772333.00,40189,36.54,7.35,1.90
26-February-2024,123.05,125.00,119.50,120.55,120.678321057769101073,22538,464,2719848.00,10519,46.67,5.50,-2.50
23-February-2024,124.10,124.90,120.45,121.00,122.074180592900173581,58762,1055,7173323.00,30503,51.91,4.45,-3.10
22-February-2024,124.05,125.20,120.50,122.95,123.373237616083679678,50287,1083,6204070.00,27342,54.37,4.70,-1.10
21-February-2024,124.55,127.50,121.05,122.10,123.679754696475702530,64410,1457,7966213.00,30435,47.25,6.45,-2.45
20-February-2024,128.00,129.70,123.00,124.10,125.866046525212108821,68479,1238,8619181.00,40115,58.58,6.70,-3.90
19-February-2024,130.85,132.35,126.25,126.90,128.349995988124849554,37389,719,4798878.00,18887,50.51,6.10,-3.95
16-February-2024,131.20,132.70,129.65,130.30,130.487784252049708657,96965,1272,12652748.00,68721,70.87,3.05,-0.90
15-February-2024,127.10,132.50,127.10,129.95,129.768783159335957556,81802,1693,10615346.00,36688,44.85,5.40,2.85
14-February-2024,116.50,132.40,116.15,127.30,126.889520076055445358,85201,1817,10811114.00,32624,38.29,16.25,10.80
13-February-2024,116.75,123.00,112.00,120.55,117.807178050248232285,212704,4729,25058058.00,103012,48.43,11.00,3.80
12-February-2024,145.45,147.25,116.25,116.35,129.949070590530334698,358830,9576,46629625.00,208862,58.21,31.00,-29.10
9-February-2024,152.95,156.30,140.45,145.30,147.346685844420472252,166860,2705,24586268.00,87982,52.73,15.85,-7.65
8-February-2024,161.35,162.65,149.70,152.00,157.046339202965708989,45318,1317,7117026.00,29166,64.36,12.95,-9.35
7-February-2024,153.80,163.30,146.05,158.15,156.953974639918044464,147397,4731,23134545.00,60788,41.24,17.25,4.35
6-February-2024,146.15,151.50,144.50,148.55,148.242769001881591038,45706,1061,6775584.00,24651,53.93,7.00,2.40
5-February-2024,152.80,152.80,140.15,144.25,145.797034598477743538,156741,3275,22852373.00,93363,59.57,12.65,-8.55
2-February-2024,146.15,155.00,144.00,150.55,151.365655677810842008,188858,3168,28586615.00,96999,51.36,11.00,4.40
1-February-2024,152.00,153.70,145.35,146.15,148.554433759008837507,223253,3979,33165223.00,120983,54.19,8.35,-5.85
31-January-2024,149.15,157.65,143.60,150.95,150.585739348860848572,409252,6815,61627515.00,101553,24.81,14.05,1.80
30-January-2024,127.85,148.95,125.40,148.95,142.891965662933404868,596440,6280,85226484.00,297853,49.94,23.55,21.10
29-January-2024,123.80,126.75,122.30,124.15,124.046988630237099692,83467,1528,10353830.00,46013,55.13,4.45,0.35
25-January-2024,120.20,129.90,120.10,123.25,125.060297942776069992,139557,2082,17453040.00,72684,52.08,9.80,3.05
24-January-2024,117.00,122.00,116.70,120.80,118.607102757100677839,48094,1046,5704290.00,26774,55.67,5.30,3.80
23-January-2024,123.90,125.00,114.05,117.20,121.190405046480743691,60240,1112,7300510.00,29485,48.95,10.95,-6.70
20-January-2024,123.35,123.45,120.20,121.40,121.674415711642227370,64309,953,7824760.00,41786,64.98,3.25,-1.95
19-January-2024,121.85,123.70,120.55,121.05,121.817287769574225931,34267,713,4174313.00,20452,59.68,3.15,-0.80
18-January-2024,123.50,124.70,118.25,121.80,121.958330434782608695,71875,1590,8765755.00,31527,43.86,6.45,-1.70
17-January-2024,116.05,126.95,116.00,123.00,123.841755050505050505,79200,1312,9808267.00,34839,43.99,10.95,6.95
16-January-2024,122.40,122.40,117.50,118.50,119.425798625151637687,17311,405,2067380.00,8166,47.17,4.90,-3.90
15-January-2024,124.95,125.65,119.80,120.65,121.134046723525984001,94385,1947,11433237.00,61544,65.21,5.85,-4.30
12-January-2024,128.35,128.35,124.05,124.30,125.988498794164232443,125639,1390,15829069.00,88649,70.56,4.30,-4.05
11-January-2024,121.75,131.65,118.15,125.25,125.708053956676479634,227590,3251,28609896.00,143720,63.15,13.50,3.50
10-January-2024,123.55,123.55,118.45,119.85,120.314477154285858496,79249,1300,9534802.00,55677,70.26,5.10,-3.70
9-January-2024,116.00,123.85,112.15,121.85,120.979231126675960241,352932,4767,42697442.00,222990,63.18,11.70,5.85
8-January-2024,116.00,116.55,112.80,113.30,114.403106898367561874,45576,828,5214036.00,23347,51.23,3.75,-2.70
5-January-2024,115.55,116.90,113.50,115.25,115.146736660659719501,63815,1198,7348089.00,42476,66.56,3.40,-0.30
4-January-2024,109.15,116.00,109.15,115.05,113.385712291338425639,50141,1007,5685273.00,32279,64.38,6.85,5.90
3-January-2024,109.90,110.85,109.00,109.15,109.792906856212053901,13506,325,1482863.00,9363,69.32,1.85,-0.75
2-January-2024,112.80,112.80,109.70,109.90,110.471683220417022955,30406,822,3359002.00,21982,72.29,3.10,-2.90
1-January-2024,113.00,113.30,110.45,111.35,111.502688829137130285,8182,220,912315.00,6610,80.79,2.85,-1.65
29-December-2023,112.00,112.00,109.00,110.55,110.191973455522199399,12658,264,1394810.00,6003,47.42,3.00,-1.45
28-December-2023,111.75,112.50,109.80,110.20,110.759720094406028735,24151,634,2674958.00,18268,75.64,2.70,-1.55
27-December-2023,111.65,113.40,111.00,111.55,112.063707120207552608,24283,608,2721243.00,17449,71.86,2.40,-0.10
26-December-2023,112.00,113.40,111.10,111.65,112.398946115927248002,5883,168,661243.00,4495,76.41,2.30,-0.35
22-December-2023,112.60,114.95,110.40,111.15,112.051214386942286077,20463,607,2292904.00,12300,60.11,4.55,-1.45
21-December-2023,110.80,115.90,107.20,112.80,111.557860376961145624,18994,363,2118930.00,10677,56.21,8.70,2.00
20-December-2023,115.00,115.00,108.50,109.30,111.291217408351303665,30606,520,3406179.00,20754,67.81,6.50,-5.70
19-December-2023,113.05,114.65,113.00,113.30,113.841012003162509882,13913,285,1583870.00,11242,80.80,1.65,0.25
18-December-2023,114.50,115.25,113.50,113.80,114.319602649006622516,30200,456,3452452.00,23054,76.34,1.75,-0.70
15-December-2023,114.05,117.80,113.75,114.15,114.869709151099550721,21145,426,2428920.00,13473,63.72,4.05,0.10
14-December-2023,113.55,115.70,113.45,114.40,114.556623757536255499,18411,430,2109102.00,11998,65.17,2.25,0.85
13-December-2023,114.95,116.00,114.30,114.70,115.022210540149822578,15218,330,1750408.00,7743,50.88,1.70,-0.25
12-December-2023,116.20,117.30,114.25,114.60,115.419835301378985495,61567,1094,7106053.00,39191,63.66,3.05,-1.60
11-December-2023,117.40,118.45,115.50,116.45,116.717636414253897550,14368,250,1676999.00,8822,61.40,2.95,-0.95
8-December-2023,120.05,120.05,115.20,116.75,117.080796432964329643,26016,755,3045974.00,12719,48.89,4.85,-3.30
7-December-2023,118.00,119.60,117.20,118.45,118.776172202902026621,33356,687,3961898.00,17862,53.55,2.40,0.45
6-December-2023,115.95,121.25,114.10,119.20,118.067271213102618673,32421,594,3827859.00,13347,41.17,7.15,3.25
5-December-2023,116.10,117.25,113.65,114.35,115.085456862031306880,32964,673,3793677.00,24051,72.96,3.60,-1.75
4-December-2023,117.05,120.90,116.15,116.45,117.158640644293323012,54261,1091,6357145.00,37573,69.24,4.75,-0.60
1-December-2023,121.60,121.60,116.25,117.15,117.488666315234580917,41734,1137,4903272.00,21763,52.15,5.35,-4.45
30-November-2023,118.05,122.15,117.00,118.15,119.175191555996509556,83657,1302,9969839.00,53167,63.55,5.15,0.10
29-November-2023,123.10,123.10,118.55,118.95,119.514726860787110850,23834,655,2848514.00,14941,62.69,4.55,-4.15
28-November-2023,123.95,123.95,120.00,120.85,121.125715368580632935,52770,1133,6391804.00,27758,52.60,3.95,-3.10
24-November-2023,124.60,124.60,122.00,122.55,122.491128248845185464,50441,702,6178575.00,34262,67.92,2.60,-2.05
23-November-2023,125.85,125.90,122.40,122.70,124.029689403166869671,26272,613,3258508.00,12137,46.20,3.50,-3.15
22-November-2023,124.90,128.00,122.85,123.95,125.532711232913944033,88303,1399,11084915.00,60031,67.98,5.15,-0.95
21-November-2023,129.00,135.20,124.20,124.85,128.299038789095228011,217226,3454,27869887.00,81161,37.36,11.00,-4.15
20-November-2023,117.70,123.75,116.70,121.25,120.337311557788944723,85968,1720,10345158.00,48149,56.01,7.05,3.55
17-November-2023,118.10,120.50,117.00,117.50,118.295491977247644112,58895,1124,6967013.00,41423,70.33,3.50,-0.60
