Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,786.65,809.70,786.65,801.55,798.274018379281537176,1197,197,955534.00,515,43.02,23.05,14.90
27-June-2024,796.00,811.90,793.00,797.25,800.966264606106294760,5306,605,4249927.00,2874,54.16,18.90,1.25
26-June-2024,785.00,816.45,785.00,800.60,806.711248892825509300,11290,1453,9107770.00,6050,53.59,31.45,15.60
25-June-2024,802.00,802.00,785.00,792.50,794.088220208582663703,5849,872,4644622.00,2972,50.81,17.00,-9.50
24-June-2024,800.60,819.25,775.05,779.70,795.475720164609053497,3645,636,2899509.00,2321,63.68,44.20,-20.90
21-June-2024,785.00,805.90,785.00,800.60,798.024414450178642318,5038,787,4020447.00,3445,68.38,20.90,15.60
20-June-2024,787.30,801.40,781.00,787.20,792.972449536279323513,3666,727,2907037.00,2531,69.04,20.40,-0.10
19-June-2024,795.75,808.40,790.60,792.20,795.879812206572769953,5325,548,4238060.00,3907,73.37,17.80,-3.55
18-June-2024,813.00,813.65,792.20,798.95,799.713305720942272844,7726,716,6178585.00,6321,81.81,21.45,-14.05
14-June-2024,818.55,824.75,802.00,805.60,812.638434579439252336,1712,191,1391237.00,1096,64.02,22.75,-12.95
13-June-2024,814.05,825.00,808.85,821.20,819.638112522686025408,2755,187,2258103.00,1815,65.88,16.15,7.15
12-June-2024,797.00,805.50,794.10,799.60,799.412610619469026548,904,114,722669.00,590,65.27,11.40,2.60
11-June-2024,799.05,800.00,791.25,794.60,797.273029966703662597,901,177,718343.00,627,69.59,8.75,-4.45
10-June-2024,773.00,800.10,772.95,797.10,793.287108580723871492,2459,381,1950693.00,1700,69.13,27.15,24.10
7-June-2024,750.95,780.00,745.40,773.00,768.109294446899396081,6789,1037,5214694.00,3877,57.11,34.60,22.05
6-June-2024,728.00,759.35,728.00,741.75,746.843317972350230414,9331,1249,6968795.00,4881,52.31,31.35,13.75
5-June-2024,715.00,745.00,715.00,736.90,737.558517284464806330,2401,425,1770878.00,1441,60.02,30.00,21.90
