Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,8.39,8.60,8.00,8.54,8.486353002339485313,3847,44,32647.00,3847,100.00,0.60,0.15
27-June-2024,8.89,8.89,8.10,8.22,8.533095303488052732,3641,57,31069.00,3641,100.00,0.79,-0.67
26-June-2024,9.30,9.30,8.48,8.48,8.619857482185273159,10525,57,90724.00,10525,100.00,0.82,-0.82
25-June-2024,8.85,8.93,8.25,8.92,8.387207966296438146,2611,40,21899.00,2611,100.00,0.68,0.07
24-June-2024,8.60,8.85,8.51,8.51,8.769219330855018587,6725,56,58973.00,6725,100.00,0.34,-0.09
21-June-2024,8.03,8.43,7.70,8.43,8.357329842931937172,2292,34,19155.00,2292,100.00,0.73,0.40
20-June-2024,8.47,8.50,8.03,8.03,8.393342391304347826,2944,41,24710.00,2944,100.00,0.47,-0.44
19-June-2024,8.22,8.63,8.06,8.10,8.449718045112781954,19152,68,161829.00,19152,100.00,0.57,-0.12
18-June-2024,8.44,8.44,8.07,8.22,8.337043378995433789,3504,54,29213.00,3504,100.00,0.37,-0.22
14-June-2024,8.02,8.09,7.86,8.07,8.048953662182361733,2676,29,21539.00,2676,100.00,0.23,0.05
13-June-2024,7.73,8.14,7.73,7.86,7.898955823293172690,6225,53,49171.00,6225,100.00,0.41,0.13
12-June-2024,8.18,8.39,7.75,7.79,7.832032391367867429,23957,64,187632.00,23957,100.00,0.64,-0.39
11-June-2024,8.43,8.80,8.01,8.14,8.520483546004029550,1489,23,12687.00,1489,100.00,0.79,-0.29
10-June-2024,8.42,8.43,7.65,8.40,8.263697280252266456,2537,43,20965.00,2537,100.00,0.78,-0.02
7-June-2024,8.09,8.09,7.34,8.05,7.886363636363636363,484,36,3817.00,484,100.00,0.75,-0.04
6-June-2024,8.00,8.26,7.70,7.72,7.867450561197220737,1871,42,14720.00,1871,100.00,0.56,-0.28
5-June-2024,8.16,8.16,7.60,8.10,7.950805398345668262,2297,23,18263.00,2297,100.00,0.56,-0.06
4-June-2024,8.39,8.39,8.00,8.00,8.014705882352941176,1292,34,10355.00,1292,100.00,0.39,-0.39
3-June-2024,8.80,8.83,8.39,8.39,8.607534246575342465,1460,37,12567.00,1460,100.00,0.44,-0.41
31-May-2024,9.11,9.11,8.50,8.83,8.701121794871794871,2496,49,21718.00,2496,100.00,0.61,-0.28
30-May-2024,9.00,9.00,8.27,8.93,8.676867545511613308,6372,68,55289.00,6372,100.00,0.73,-0.07
29-May-2024,8.95,8.95,8.39,8.70,8.677509479145879066,5011,59,43483.00,5011,100.00,0.56,-0.25
28-May-2024,9.00,9.00,8.20,8.78,8.663982746225736879,6955,92,60258.00,6955,100.00,0.80,-0.22
27-May-2024,8.60,8.80,8.60,8.63,8.694577991452991452,7488,88,65105.00,7488,100.00,0.20,0.03
24-May-2024,7.80,8.40,7.80,8.39,8.370280146163215590,1642,46,13744.00,1642,100.00,0.60,0.59
23-May-2024,8.69,8.69,8.10,8.19,8.399236641221374045,2620,64,22006.00,2620,100.00,0.59,-0.50
22-May-2024,8.72,8.98,8.45,8.52,8.649307214524605828,2093,128,18103.00,2093,100.00,0.53,-0.20
21-May-2024,8.80,8.88,8.36,8.70,8.551220322098621949,6023,126,51504.00,6023,100.00,0.52,-0.10
18-May-2024,8.33,8.92,8.08,8.80,8.650462962962962962,1296,17,11211.00,1296,100.00,0.84,0.47
17-May-2024,8.82,8.82,8.38,8.50,8.559455312619869581,5214,49,44629.00,5214,100.00,0.44,-0.32
16-May-2024,9.00,9.00,8.37,8.82,8.903938356164383561,5840,76,51999.00,5840,100.00,0.63,-0.18
15-May-2024,8.40,8.65,8.40,8.65,8.502579666160849772,3295,34,28016.00,3295,100.00,0.25,0.25
14-May-2024,8.50,8.70,7.91,8.24,8.464874632934266997,4427,69,37474.00,4427,100.00,0.79,-0.26
13-May-2024,8.10,8.29,7.75,8.29,8.108194395175594182,5638,75,45714.00,5638,100.00,0.54,0.19
10-May-2024,8.30,8.30,7.89,7.90,8.040345821325648414,2429,84,19530.00,2429,100.00,0.41,-0.40
9-May-2024,8.47,8.47,8.22,8.30,8.307708688245315161,4696,90,39013.00,4696,100.00,0.25,-0.17
8-May-2024,8.49,8.71,7.91,8.65,8.170648464163822525,9083,167,74214.00,9083,100.00,0.80,0.16
7-May-2024,8.68,8.70,7.89,8.32,8.449763151333831962,4011,102,33892.00,4011,100.00,0.81,-0.36
6-May-2024,7.91,8.38,7.91,8.30,8.035170914838964631,5061,47,40666.00,5061,100.00,0.47,0.39
3-May-2024,8.52,8.90,8.26,8.32,8.389426176660219213,3102,27,26024.00,3102,100.00,0.64,-0.20
2-May-2024,8.87,8.87,8.14,8.69,8.318902632413574373,6306,40,52459.00,6306,100.00,0.73,-0.18
30-April-2024,8.48,8.79,8.16,8.56,8.387939698492462311,2985,20,25038.00,2985,100.00,0.63,0.08
29-April-2024,8.85,9.03,8.31,8.58,8.732102536857484393,7529,38,65744.00,7529,100.00,0.72,-0.27
26-April-2024,8.40,8.76,8.40,8.68,8.582280278290501206,7043,44,60445.00,7043,100.00,0.36,0.28
25-April-2024,8.83,8.97,8.39,8.73,8.620754488112566715,16488,57,142139.00,16488,100.00,0.58,-0.10
24-April-2024,8.81,8.87,8.37,8.83,8.566847441641122376,4241,32,36332.00,4241,100.00,0.50,0.02
23-April-2024,9.06,9.06,8.45,8.81,8.860483870967741935,1240,20,10987.00,1240,100.00,0.61,-0.25
22-April-2024,8.91,9.17,8.31,8.88,8.953049583150504607,11395,49,102020.00,11395,100.00,0.86,-0.03
19-April-2024,8.79,8.79,8.30,8.74,8.746402877697841726,3336,35,29178.00,3336,100.00,0.49,-0.05
18-April-2024,9.05,9.24,8.50,8.70,8.767299757472676304,31749,74,278353.00,31749,100.00,0.74,-0.35
16-April-2024,8.43,9.03,8.18,8.86,8.530843474611833822,4766,41,40658.00,4766,100.00,0.85,0.43
15-April-2024,8.70,8.70,8.10,8.61,8.444693049923087680,7151,55,60388.00,7151,100.00,0.60,-0.09
12-April-2024,8.79,8.79,7.98,8.51,8.054260490030750917,20162,53,162390.00,20162,100.00,0.81,-0.28
10-April-2024,8.34,8.77,8.00,8.39,8.200605601816805450,3963,47,32499.00,3963,100.00,0.77,0.05
9-April-2024,8.79,8.79,8.36,8.36,8.650943396226415094,106,14,917.00,106,100.00,0.43,-0.43
8-April-2024,9.11,9.11,8.39,8.79,8.489218328840970350,1484,27,12598.00,1484,100.00,0.72,-0.32
5-April-2024,9.16,9.16,8.71,8.83,8.722102542007755277,2321,27,20244.00,2321,100.00,0.45,-0.33
4-April-2024,9.05,9.30,8.43,9.16,9.131838074398249452,1828,34,16693.00,1828,100.00,0.87,0.11
3-April-2024,9.08,9.08,8.30,8.87,8.665531163260156447,7926,26,68683.00,7926,100.00,0.78,-0.21
2-April-2024,9.00,9.00,8.30,8.66,8.339601459444288520,14252,42,118856.00,14252,100.00,0.70,-0.34
1-April-2024,9.36,9.36,8.73,8.73,8.968652037617554858,319,14,2861.00,319,100.00,0.63,-0.63
28-March-2024,9.81,9.81,8.92,9.18,9.406986190089358245,1231,18,11580.00,1231,100.00,0.89,-0.63
27-March-2024,9.63,9.63,8.73,9.37,9.259048660470202296,9145,79,84674.00,9145,100.00,0.90,-0.26
26-March-2024,9.18,9.18,8.86,9.18,9.175220601476679272,5553,15,50950.00,5553,100.00,0.32,0.00
22-March-2024,8.81,8.81,8.48,8.75,8.696198401044216022,6129,22,53299.00,6129,100.00,0.33,-0.06
21-March-2024,8.33,8.64,8.33,8.64,8.466550412175015852,18924,15,160221.00,18924,100.00,0.31,0.31
20-March-2024,8.32,8.48,8.32,8.48,8.474837743384922616,40060,32,339502.00,40060,100.00,0.16,0.16
19-March-2024,8.16,8.32,8.16,8.32,8.216238437821171634,9730,18,79944.00,9730,100.00,0.16,0.16
18-March-2024,8.32,8.32,8.32,8.32,8.000000000000000000,1,1,8.00,1,100.00,0.00,0.00
15-March-2024,8.48,8.48,8.48,8.48,8.479801559177888022,2822,11,23930.00,2822,100.00,0.00,0.00
14-March-2024,8.65,8.65,8.65,8.65,8.649905322953923837,9506,8,82226.00,9506,100.00,0.00,0.00
13-March-2024,8.82,8.82,8.82,8.82,8.800000000000000000,30,1,264.00,30,100.00,0.00,0.00
12-March-2024,9.00,9.00,9.00,9.00,9.000000000000000000,1403,5,12627.00,1403,100.00,0.00,0.00
11-March-2024,9.18,9.18,9.18,9.18,9.180000000000000000,50,3,459.00,50,100.00,0.00,0.00
7-March-2024,9.36,9.36,9.36,9.36,9.359523809523809523,840,3,7862.00,840,100.00,0.00,0.00
6-March-2024,9.55,9.55,9.55,9.55,9.545454545454545454,55,2,525.00,55,100.00,0.00,0.00
5-March-2024,9.74,9.74,9.74,9.74,9.737430167597765363,358,4,3486.00,358,100.00,0.00,0.00
4-March-2024,9.93,9.93,9.93,9.93,9.926940639269406392,219,8,2174.00,219,100.00,0.00,0.00
1-March-2024,10.13,10.13,10.13,10.13,10.129889744751548104,6621,7,67070.00,6621,100.00,0.00,0.00
29-February-2024,10.33,10.33,10.33,10.33,10.329955947136563876,4540,11,46898.00,4540,100.00,0.00,0.00
28-February-2024,10.54,10.54,10.54,10.54,10.500000000000000000,14,3,147.00,14,100.00,0.00,0.00
27-February-2024,10.95,10.95,10.75,10.75,10.777260638297872340,1504,12,16209.00,1504,100.00,0.20,-0.20
26-February-2024,10.96,10.96,10.96,10.96,10.959915349184613469,8033,27,88041.00,8033,100.00,0.00,0.00
23-February-2024,11.18,11.18,11.18,11.18,11.179487179487179487,468,8,5232.00,468,100.00,0.00,0.00
22-February-2024,11.40,11.40,11.40,11.40,11.398395721925133689,374,10,4263.00,374,100.00,0.00,0.00
21-February-2024,12.09,12.09,11.63,11.63,11.940864052996773364,35021,48,418181.00,35021,100.00,0.46,-0.46
20-February-2024,11.86,11.86,11.86,11.86,11.859909228441754916,3305,8,39197.00,3305,100.00,0.00,0.00
