Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,316.00,324.00,315.70,316.80,319.161356770118099423,7282,621,2324133.00,3823,52.50,8.30,0.80
27-June-2024,320.70,321.90,313.00,316.70,316.950114346699191949,32795,1556,10394379.00,16728,51.01,8.90,-4.00
26-June-2024,306.05,317.50,302.80,316.15,308.670012918505759500,74312,3707,22937886.00,57797,77.78,14.70,10.10
25-June-2024,311.00,312.55,299.10,302.95,305.912725820940213594,50095,3241,15324698.00,33838,67.55,13.45,-8.05
24-June-2024,301.15,310.00,301.15,306.75,307.775124406566378767,34966,2663,10761665.00,29745,85.07,8.85,5.60
21-June-2024,314.00,316.50,302.00,304.35,309.085508575876351708,35973,1690,11118733.00,20551,57.13,14.50,-9.65
20-June-2024,310.10,319.90,308.75,310.80,313.850015248551387618,16395,1039,5145571.00,7774,47.42,11.15,0.70
19-June-2024,311.05,321.95,309.45,313.65,313.202399716923472834,31087,1250,9736523.00,19670,63.27,12.50,2.60
18-June-2024,325.00,325.00,312.60,318.05,320.046481564748201438,35584,1308,11388534.00,26331,74.00,12.40,-6.95
14-June-2024,331.00,332.00,316.05,321.55,326.293792270531400966,41400,2095,13508563.00,23233,56.12,15.95,-9.45
13-June-2024,310.35,329.45,308.70,325.70,319.837461263122492612,83254,3881,26627748.00,60084,72.17,20.75,15.35
12-June-2024,305.35,313.85,304.10,305.60,308.613313572928245029,24291,966,7496526.00,16491,67.89,9.75,0.25
11-June-2024,314.45,315.00,302.00,305.35,308.368947119605591949,29614,1192,9132038.00,18082,61.06,13.00,-9.10
10-June-2024,293.50,320.45,293.50,306.85,308.847925735866462940,34687,1378,10713008.00,20756,59.84,26.95,13.35
7-June-2024,294.95,299.65,293.90,296.70,297.568233799237611181,15740,452,4683724.00,9665,61.40,5.75,1.75
6-June-2024,280.95,285.40,280.95,285.40,284.318657718120805369,7450,188,2118174.00,6975,93.62,4.45,4.45
5-June-2024,282.50,282.50,267.35,271.85,270.407000338180588434,5914,574,1599187.00,3327,56.26,15.15,-10.65
4-June-2024,283.10,288.05,276.95,276.95,279.932371932845458458,23230,458,6502829.00,17493,75.30,11.10,-6.15
3-June-2024,304.00,308.20,288.60,291.50,297.479393827388652744,43288,3488,12877288.00,27495,63.52,19.60,-12.50
31-May-2024,300.00,304.00,298.95,302.00,300.467096774193548387,41075,1091,12341686.00,32224,78.45,5.05,2.00
30-May-2024,304.00,304.00,290.85,295.60,297.367604718120182037,10767,515,3201757.00,6599,61.29,13.15,-8.40
29-May-2024,298.00,305.75,290.00,301.15,296.477967002154599923,33881,1134,10044970.00,25281,74.62,15.75,3.15
28-May-2024,284.00,298.20,282.10,291.95,297.125304370675308750,171255,1911,50884194.00,126983,74.15,16.10,7.95
27-May-2024,286.05,292.80,278.20,284.00,281.588357452588683976,76564,1701,21559531.00,33514,43.77,14.60,-2.05
24-May-2024,310.85,312.70,292.80,292.80,297.054855857246840329,90674,2193,26935152.00,60129,66.31,19.90,-18.05
23-May-2024,308.20,308.20,299.45,308.20,307.758973582796800596,171782,1356,52867452.00,148537,86.47,8.75,0.00
22-May-2024,279.60,293.55,277.30,293.55,291.189333017975402081,59192,1252,17236079.00,51449,86.92,16.25,13.95
21-May-2024,282.30,282.75,276.45,279.60,279.174220963172804532,4942,278,1379679.00,3391,68.62,6.30,-2.70
18-May-2024,275.55,282.50,275.55,278.70,279.807947019867549668,1057,87,295757.00,797,75.40,6.95,3.15
17-May-2024,273.95,283.00,272.80,278.40,278.788594221647261750,9276,501,2586043.00,7096,76.50,10.20,4.45
16-May-2024,279.35,279.35,273.15,273.80,275.293965517241379310,2320,146,638682.00,1906,82.16,6.20,-5.55
15-May-2024,276.80,280.10,271.55,277.55,277.569447945550794050,3967,249,1101118.00,2550,64.28,8.55,0.75
14-May-2024,271.40,277.50,271.40,274.95,275.114020471316353249,4201,190,1155754.00,3770,89.74,6.10,3.55
13-May-2024,263.95,273.45,260.00,271.50,269.320778145695364238,2416,110,650679.00,1899,78.60,13.45,7.55
10-May-2024,257.60,268.00,256.00,265.50,261.330586080586080586,1092,48,285373.00,1092,100.00,12.00,7.90
9-May-2024,264.60,266.60,257.00,258.40,260.983220278471974294,5602,263,1462028.00,5602,100.00,9.60,-6.20
8-May-2024,261.80,269.50,260.00,267.90,261.033333333333333333,8760,121,2286652.00,8760,100.00,9.50,6.10
7-May-2024,270.00,270.00,261.00,263.15,264.214862681744749596,1857,74,490647.00,1857,100.00,9.00,-6.85
6-May-2024,271.00,276.95,265.10,270.45,270.108854331958108536,3151,88,851113.00,3151,100.00,11.85,-0.55
3-May-2024,278.50,281.90,266.60,274.95,273.571239606953892668,5292,129,1447739.00,5292,100.00,15.30,-3.55
2-May-2024,280.20,283.90,268.25,278.55,276.614463601532567049,4176,135,1155142.00,4176,100.00,15.65,-1.65
30-April-2024,284.50,290.00,277.10,282.35,282.007069371802977182,17399,292,4906641.00,17399,100.00,12.90,-2.15
29-April-2024,286.00,288.00,281.40,284.45,284.978316985028394424,3874,78,1104006.00,3874,100.00,6.60,-1.55
26-April-2024,288.50,288.50,282.00,282.05,283.291058069112931955,2807,67,795198.00,2807,100.00,6.50,-6.45
25-April-2024,283.50,288.00,282.00,284.30,284.395935031507943551,11267,217,3204289.00,11267,100.00,6.00,0.80
24-April-2024,286.95,288.80,283.45,284.45,284.658084772370486656,3185,61,906636.00,3185,100.00,5.35,-2.50
23-April-2024,292.75,292.75,282.00,287.00,284.662585946671138688,5963,189,1697443.00,5963,100.00,10.75,-5.75
22-April-2024,279.00,289.00,279.00,287.00,285.671935429628384059,5947,129,1698891.00,5947,100.00,10.00,8.00
19-April-2024,279.90,286.00,275.10,280.40,280.320649132624510352,3574,161,1001866.00,3574,100.00,10.90,0.50
18-April-2024,290.75,290.75,281.00,282.75,283.439964157706093189,2232,121,632638.00,2232,100.00,9.75,-8.00
16-April-2024,272.00,288.90,267.40,285.05,286.266148019244549083,9769,197,2796534.00,9769,100.00,21.50,13.05
15-April-2024,279.95,280.00,267.40,275.30,273.768604019554589896,5523,258,1512024.00,5523,100.00,12.60,-4.65
12-April-2024,289.95,289.95,280.00,281.45,281.970647314196850903,15433,400,4351653.00,15433,100.00,9.95,-8.50
10-April-2024,294.50,300.00,288.00,289.00,292.675253854832643851,5318,185,1556447.00,5318,100.00,12.00,-5.50
9-April-2024,301.00,301.00,292.15,294.40,294.328603859250851305,3524,159,1037214.00,3524,100.00,8.85,-6.60
8-April-2024,295.00,308.00,288.30,298.75,299.859845830413454800,4281,315,1283700.00,4281,100.00,19.70,3.75
5-April-2024,294.95,299.90,288.00,294.85,293.069193589417451030,3931,116,1152055.00,3931,100.00,11.90,-0.10
4-April-2024,291.95,300.00,289.00,293.15,292.602829307353529961,14986,242,4384946.00,14986,100.00,11.00,1.20
3-April-2024,278.10,291.95,274.55,291.25,286.294180841539838854,5585,174,1598953.00,5585,100.00,17.40,13.15
