Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,16.93,17.80,16.41,17.80,17.548644763112777451,10931742,13619,191837257.00,5130352,46.93,1.39,0.87
27-June-2024,17.51,18.05,16.76,16.96,17.270960576534073891,12032732,25549,207816840.00,7520235,62.50,1.29,-0.55
26-June-2024,18.02,18.10,17.50,17.60,17.777933255887633329,4923880,11177,87536410.00,2885282,58.60,0.60,-0.42
25-June-2024,18.06,18.37,17.97,18.01,18.107946096834082848,6460845,15301,116992633.00,4476312,69.28,0.40,-0.05
24-June-2024,18.27,18.45,17.75,18.01,18.118745664209197933,9203915,25907,166763395.00,6859315,74.53,0.70,-0.26
21-June-2024,18.30,18.44,18.00,18.19,18.187234410768583796,2970047,11470,54016941.00,2970047,100.00,0.44,-0.11
20-June-2024,18.25,18.65,17.30,18.27,18.109650782885501247,7006644,19670,126887876.00,7006644,100.00,1.35,0.02
19-June-2024,19.05,19.10,18.04,18.08,18.288040962205246930,10979487,27253,200793308.00,10979487,100.00,1.06,-0.97
18-June-2024,19.08,19.78,18.84,18.98,19.401877370423305862,19648653,33666,381220756.00,19648653,100.00,0.94,-0.10
14-June-2024,17.95,18.84,17.40,18.84,18.411422551254037823,24875406,23541,457991611.00,24875406,100.00,1.44,0.89
13-June-2024,17.95,17.95,17.95,17.95,17.949999900374657703,7528205,6858,135131279.00,7528205,100.00,0.00,0.00
12-June-2024,16.00,17.10,15.56,17.10,16.252600283356576387,22793189,29434,370448590.00,22793189,100.00,1.54,1.10
11-June-2024,16.29,16.29,16.29,16.29,16.289999910562488769,2459818,13130,40070435.00,2459818,100.00,0.00,0.00
10-June-2024,17.67,17.67,17.14,17.14,17.251365011400798696,5154902,27594,88929096.00,5154902,100.00,0.53,-0.53
7-June-2024,18.60,18.60,18.04,18.04,18.125934610369982585,13279598,32942,240705125.00,13279598,100.00,0.56,-0.56
6-June-2024,20.30,20.35,18.92,18.98,19.504316594693138389,11557490,30715,225420944.00,11557490,100.00,1.43,-1.32
5-June-2024,19.20,20.00,18.42,19.91,18.835980691324072608,20883462,47046,393360487.00,20883462,100.00,1.58,0.71
4-June-2024,20.35,21.13,19.13,19.38,19.941515415627059722,50513482,96195,1007315380.00,50513482,100.00,2.00,-0.97
3-June-2024,20.13,20.13,20.13,20.13,20.129999982431443865,13091571,10164,263533324.00,13091571,100.00,0.00,0.00
31-May-2024,19.15,19.40,17.60,19.18,18.909042993314596373,58906391,82408,1113863480.00,58906391,100.00,1.80,0.03
30-May-2024,18.00,18.52,17.99,18.52,18.453276864842517727,27468298,32670,506880108.00,27468298,100.00,0.53,0.52
29-May-2024,16.60,17.64,16.06,17.64,17.372127075787497610,36834334,43607,639890731.00,36834334,100.00,1.58,1.04
