Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,73.01,73.85,72.02,72.31,72.789483665419237382,237288,1788,17272071.00,111827,47.13,1.83,-0.70
27-June-2024,76.45,77.50,72.42,73.09,74.231695664940597428,214553,1305,15926633.00,80255,37.41,5.08,-3.36
26-June-2024,77.49,79.05,75.20,75.66,77.230093993696627121,574613,3487,44377416.00,247972,43.15,3.85,-1.83
25-June-2024,75.90,79.50,75.90,77.31,78.189197899259966579,1005360,5515,78608292.00,527534,52.47,3.60,1.41
24-June-2024,72.95,76.66,70.76,75.89,74.656368030575539568,355840,2183,26565722.00,167361,47.03,5.90,2.94
21-June-2024,74.75,74.75,71.96,72.10,73.076417349726775956,128832,983,9414581.00,56773,44.07,2.79,-2.65
20-June-2024,73.99,76.29,72.62,74.13,75.049862594656022070,559658,2966,42002256.00,236579,42.27,3.67,0.14
19-June-2024,76.38,77.09,72.97,73.40,75.159901124550789783,254057,1945,19094899.00,122002,48.02,4.12,-2.98
18-June-2024,69.02,75.95,69.02,75.33,73.911711567448644621,861789,4365,63696300.00,450519,52.28,6.93,6.31
14-June-2024,71.89,73.07,69.81,70.37,71.418184242475280181,142497,1320,10176877.00,51301,36.00,3.26,-1.52
13-June-2024,72.00,72.74,69.75,70.82,70.877993943809480442,175688,1606,12452413.00,70919,40.37,2.99,-1.18
12-June-2024,70.29,73.71,70.05,71.91,72.142442864477184685,321385,2323,23185499.00,111655,34.74,3.66,1.62
11-June-2024,64.61,70.36,64.61,69.24,68.561098028543650541,455653,3396,31240070.00,190546,41.82,5.75,4.63
10-June-2024,65.10,66.62,64.57,64.92,65.525997706352432904,164803,1613,10798881.00,90422,54.87,2.05,-0.18
7-June-2024,65.25,65.40,64.00,65.03,64.723869086606520315,94658,1000,6126632.00,47792,50.49,1.40,-0.22
6-June-2024,63.80,65.65,63.01,64.10,64.595045015938657706,185712,1895,11996075.00,61871,33.32,2.64,0.30
5-June-2024,62.49,63.70,57.60,63.07,60.385470510427122714,213194,2320,12873820.00,71785,33.67,6.10,0.58
4-June-2024,68.82,68.82,55.35,59.34,62.249323832947924922,489524,4665,30472538.00,203386,41.55,13.47,-9.48
3-June-2024,64.02,70.45,62.51,68.82,66.149729258296146478,373788,3259,24725975.00,199536,53.38,7.94,4.80
31-May-2024,62.51,63.50,61.55,62.87,62.427608545830461750,72550,600,4529123.00,25217,34.76,1.95,0.36
30-May-2024,62.63,63.60,61.41,62.51,62.216478718283710376,116344,1252,7238514.00,49376,42.44,2.19,-0.12
29-May-2024,63.40,64.10,62.00,62.70,63.111617127483712035,61702,657,3894113.00,28281,45.83,2.10,-0.70
28-May-2024,65.99,65.99,62.04,62.54,63.011126857071666614,128428,1002,8092393.00,44263,34.47,3.95,-3.45
27-May-2024,63.79,65.16,62.87,63.39,63.874517407350715172,117594,988,7511260.00,35189,29.92,2.29,-0.40
24-May-2024,65.51,66.15,63.43,63.79,64.367556812934964195,238238,2123,15334798.00,119176,50.02,2.72,-1.72
23-May-2024,66.02,67.39,65.01,65.37,66.000981282557180587,95793,909,6322432.00,40998,42.80,2.38,-0.65
