Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-June-2024,73.35,78.97,73.35,74.08,74.096894409937888198,7245,54,536832.00,7245,100.00,5.62,0.73
18-June-2024,77.21,77.25,77.21,77.21,77.210656316160903316,8502,70,656445.00,8502,100.00,0.04,0.00
10-June-2024,81.27,81.27,81.27,81.27,81.269503546099290780,1410,14,114590.00,1410,100.00,0.00,0.00
3-June-2024,85.54,85.54,85.54,85.54,85.540000000000000000,250,4,21385.00,250,100.00,0.00,0.00
27-May-2024,90.90,90.90,90.04,90.04,90.810810810810810810,111,7,10080.00,111,100.00,0.86,-0.86
21-May-2024,94.77,94.77,94.77,94.77,94.763636363636363636,110,2,10424.00,110,100.00,0.00,0.00
13-May-2024,99.75,99.75,99.75,99.75,99.733333333333333333,15,2,1496.00,15,100.00,0.00,0.00
7-May-2024,110.00,112.20,104.50,105.00,105.008561643835616438,2336,45,245300.00,2336,100.00,7.70,-5.00
6-May-2024,111.40,111.40,105.00,110.00,109.651233995175357209,32334,189,3545463.00,32334,100.00,6.40,-1.40
3-May-2024,106.73,106.73,106.73,106.73,106.729943189691007343,14434,69,1540540.00,14434,100.00,0.00,0.00
2-May-2024,101.65,101.65,101.65,101.65,101.649950016661112962,6002,52,610103.00,6002,100.00,0.00,0.00
30-April-2024,96.70,96.81,96.70,96.81,96.789777411376751854,2426,25,234812.00,2426,100.00,0.11,0.11
29-April-2024,89.98,92.20,89.98,92.20,92.147018505825908156,5836,44,537770.00,5836,100.00,2.22,2.22
26-April-2024,86.68,87.84,86.00,87.81,87.278985507246376811,276,9,24089.00,276,100.00,1.84,1.13
25-April-2024,87.00,87.00,86.94,86.94,86.979057591623036649,191,6,16613.00,191,100.00,0.06,-0.06
24-April-2024,90.21,90.21,88.00,88.00,89.971428571428571428,280,8,25192.00,280,100.00,2.21,-2.21
23-April-2024,88.89,88.89,88.44,88.44,88.475609756097560975,82,3,7255.00,82,100.00,0.45,-0.45
19-April-2024,87.30,87.30,84.75,84.75,85.791666666666666666,24,5,2059.00,24,100.00,2.55,-2.55
18-April-2024,87.30,87.30,87.30,87.30,87.200000000000000000,5,1,436.00,5,100.00,0.00,0.00
16-April-2024,87.30,87.30,87.30,87.30,87.272727272727272727,11,2,960.00,11,100.00,0.00,0.00
15-April-2024,87.39,87.39,87.00,87.30,87.313725490196078431,102,4,8906.00,102,100.00,0.39,-0.09
12-April-2024,85.28,88.90,85.28,87.69,88.830798479087452471,1052,11,93450.00,1052,100.00,3.62,2.41
10-April-2024,89.00,89.00,86.07,87.02,87.792000000000000000,125,6,10974.00,125,100.00,2.93,-1.98
9-April-2024,90.50,90.50,88.95,89.00,89.098019801980198019,1010,12,89989.00,1010,100.00,1.55,-1.50
8-April-2024,88.51,92.49,88.51,90.83,91.268292682926829268,82,8,7484.00,82,100.00,3.98,2.32
5-April-2024,91.85,91.85,88.51,88.61,88.638888888888888888,252,4,22337.00,252,100.00,3.34,-3.24
4-April-2024,86.96,93.00,86.96,90.00,90.189743589743589743,195,28,17587.00,195,100.00,6.04,3.04
3-April-2024,88.58,88.73,85.01,88.73,88.016750418760469011,597,22,52546.00,597,100.00,3.72,0.15
2-April-2024,84.45,84.51,84.45,84.51,84.508596900870303544,4711,14,398120.00,4711,100.00,0.06,0.06
1-April-2024,80.49,80.49,80.49,80.49,80.000000000000000000,1,1,80.00,1,100.00,0.00,0.00
28-March-2024,77.50,78.00,76.50,76.66,77.233183856502242152,446,10,34446.00,446,100.00,1.50,-0.84
27-March-2024,79.80,79.80,77.30,77.49,77.649404761904761904,1680,24,130451.00,1680,100.00,2.50,-2.31
26-March-2024,82.00,82.00,79.50,80.20,80.427660753880266075,3608,20,290183.00,3608,100.00,2.50,-1.80
22-March-2024,84.49,84.49,79.06,82.00,80.543478260869565217,322,11,25935.00,322,100.00,5.43,-2.49
21-March-2024,83.61,83.61,78.01,81.50,79.233557548579970104,2676,9,212029.00,2676,100.00,5.60,-2.11
20-March-2024,81.00,83.99,80.00,80.00,80.855305466237942122,311,15,25146.00,311,100.00,3.99,-1.00
19-March-2024,85.99,85.99,81.03,81.03,81.081624905087319665,2634,5,213569.00,2634,100.00,4.96,-4.96
18-March-2024,83.90,83.90,82.50,83.90,83.500000000000000000,72,4,6012.00,72,100.00,1.40,0.00
15-March-2024,79.00,87.15,79.00,80.06,80.015044247787610619,2260,7,180834.00,2260,100.00,8.15,1.06
14-March-2024,79.86,83.00,78.20,83.00,79.458706467661691542,1005,12,79856.00,1005,100.00,4.80,3.14
13-March-2024,79.86,80.15,79.86,79.86,79.927918781725888324,985,33,78729.00,985,100.00,0.29,0.00
12-March-2024,88.00,88.00,81.00,84.06,85.886597938144329896,194,9,16662.00,194,100.00,7.00,-3.94
11-March-2024,90.49,90.49,85.00,85.00,86.903508771929824561,684,23,59442.00,684,100.00,5.49,-5.49
