Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,119.55,119.75,116.45,116.95,117.234367971210076473,11115,274,1303060.00,8823,79.38,3.30,-2.60
27-June-2024,118.10,121.40,116.05,118.20,118.590025047885663768,13574,485,1609741.00,8649,63.72,5.35,0.10
26-June-2024,121.00,123.00,119.05,121.00,120.294807560920063766,17564,479,2112858.00,10201,58.08,3.95,0.00
25-June-2024,122.00,124.05,118.55,119.50,121.510373443983402489,28438,827,3455512.00,12205,42.92,5.50,-2.50
24-June-2024,121.00,128.00,121.00,122.85,124.711648158774091200,88881,1946,11084496.00,46398,52.20,7.00,1.85
21-June-2024,123.40,123.40,119.50,121.45,121.949801192842942345,8048,253,981452.00,7214,89.64,3.90,-1.95
20-June-2024,121.00,124.65,120.65,121.65,122.228199665195556231,13142,665,1606323.00,6547,49.82,4.00,0.65
19-June-2024,123.00,124.00,119.95,121.05,122.119242942962340934,15481,581,1890528.00,10464,67.59,4.05,-1.95
18-June-2024,120.60,124.85,120.60,123.20,123.373312282229965156,36736,825,4532242.00,29554,80.45,4.25,2.60
14-June-2024,117.05,122.50,116.00,120.10,120.197965519519122795,15139,593,1819677.00,11068,73.11,6.50,3.05
13-June-2024,114.30,116.00,114.00,115.20,115.106055751361743031,3121,121,359246.00,1687,54.05,2.00,0.90
12-June-2024,118.95,118.95,113.90,114.05,114.477787851314596554,3309,120,378807.00,2380,71.92,5.05,-4.90
11-June-2024,111.90,114.35,111.90,113.85,113.129882812500000000,2048,154,231690.00,1442,70.41,2.45,1.95
10-June-2024,109.05,112.00,109.05,111.05,110.540718835304822565,4396,98,485937.00,3661,83.28,2.95,2.00
7-June-2024,110.00,111.00,109.30,110.10,110.116633858267716535,2032,136,223757.00,1451,71.41,1.70,0.10
6-June-2024,107.95,109.00,107.05,107.75,107.263912096815028609,19749,90,2118355.00,19268,97.56,1.95,-0.20
5-June-2024,104.00,106.00,101.35,104.70,104.642700087950747581,4548,134,475915.00,2362,51.93,4.65,0.70
4-June-2024,109.00,111.20,101.00,102.85,104.975647830159225725,12812,470,1344948.00,9355,73.02,10.20,-6.15
3-June-2024,112.05,112.05,109.95,110.05,111.198687485856528626,4419,81,491387.00,3701,83.75,2.10,-2.00
31-May-2024,107.25,112.05,107.25,109.85,110.251609580221478238,3883,180,428107.00,2759,71.05,4.80,2.60
30-May-2024,112.95,113.40,110.60,111.05,112.426950099081246622,5551,267,624082.00,4666,84.06,2.80,-1.90
29-May-2024,111.45,113.00,110.00,112.30,111.863988456865127582,13168,375,1473025.00,9473,71.94,3.00,0.85
28-May-2024,108.60,111.05,108.60,109.85,109.971854058078927773,6715,317,738461.00,5185,77.22,2.45,1.25
27-May-2024,109.75,111.35,108.50,109.05,109.788440567066521264,4585,184,503380.00,3374,73.59,2.85,-0.70
24-May-2024,113.90,113.90,107.25,108.05,109.040950455005055611,1978,63,215683.00,1883,95.20,6.65,-5.85
23-May-2024,111.50,111.50,109.45,109.65,110.182527881040892193,5380,196,592782.00,4746,88.22,2.05,-1.85
22-May-2024,113.95,113.95,110.65,111.20,111.307176045431078988,1937,116,215602.00,1389,71.71,3.30,-2.75
21-May-2024,114.75,114.75,111.15,111.70,111.698030634573304157,2742,164,306276.00,2068,75.42,3.60,-3.05
18-May-2024,113.00,113.00,111.35,112.50,112.827242524916943521,1505,100,169805.00,1441,95.75,1.65,-0.50
17-May-2024,110.00,113.65,110.00,112.30,112.118076580587711487,5615,273,629543.00,4202,74.84,3.65,2.30
16-May-2024,111.30,111.70,110.10,110.65,110.483062645011600928,2155,101,238091.00,1875,87.01,1.60,-0.65
15-May-2024,110.80,111.80,110.45,110.80,110.917218543046357615,2416,174,267976.00,1768,73.18,1.35,0.00
14-May-2024,110.40,110.90,110.00,110.70,110.739339019189765458,1876,60,207747.00,1840,98.08,0.90,0.30
13-May-2024,108.60,110.55,108.10,109.55,109.169772859638905066,3434,167,374889.00,2513,73.18,2.45,0.95
10-May-2024,108.95,109.95,107.40,108.55,107.905283619013960063,5659,250,610636.00,4395,77.66,2.55,-0.40
9-May-2024,111.00,111.00,108.60,109.00,109.621741894469167196,3146,46,344870.00,2883,91.64,2.40,-2.00
8-May-2024,111.20,112.00,110.50,110.95,111.043852779953014878,3831,116,425409.00,2977,77.71,1.50,-0.25
7-May-2024,111.40,111.40,109.65,110.40,110.385472972972972972,2960,148,326741.00,2126,71.82,1.75,-1.00
6-May-2024,112.15,112.15,109.60,110.45,110.576276562004440215,9459,328,1045941.00,6242,65.99,2.55,-1.70
3-May-2024,116.00,116.60,109.75,109.95,111.168902507380142745,26761,281,2974991.00,24443,91.34,6.85,-6.05
2-May-2024,117.00,117.00,114.75,114.85,115.966216611140335495,17109,248,1984066.00,15748,92.05,2.25,-2.15
30-April-2024,118.80,120.35,114.70,115.30,116.801280928673288133,39971,427,4668664.00,38352,95.95,5.65,-3.50
29-April-2024,121.40,122.90,116.45,117.05,118.996056817672626249,22317,387,2655635.00,18063,80.94,6.45,-4.35
26-April-2024,119.05,121.50,119.05,120.40,120.507954837054144213,7794,256,939239.00,5677,72.84,2.45,1.35
25-April-2024,116.25,121.00,116.20,119.00,118.613815050542867839,5342,417,633635.00,3965,74.22,4.80,2.75
24-April-2024,118.40,120.05,114.60,115.15,116.561330166270783847,21050,420,2453616.00,17875,84.92,5.45,-3.25
23-April-2024,115.40,118.25,115.05,117.90,117.508786610878661087,1195,77,140423.00,942,78.83,3.20,2.50
22-April-2024,116.45,116.45,115.15,115.55,115.766694375173178165,3609,185,417802.00,2806,77.75,1.30,-0.90
19-April-2024,112.50,114.80,112.15,113.85,113.671972049689440993,2576,121,292819.00,2006,77.87,2.65,1.35
18-April-2024,113.55,115.30,113.15,114.90,114.242602160638797557,4258,165,486445.00,3165,74.33,2.15,1.35
16-April-2024,112.00,115.00,110.70,112.00,112.848347425057647963,13010,96,1468157.00,12787,98.29,4.30,0.00
15-April-2024,114.65,116.55,113.40,113.80,114.577935360698213555,7333,243,840200.00,5205,70.98,3.15,-0.85
12-April-2024,121.30,121.30,117.00,117.35,118.071321321321321321,1332,50,157271.00,1124,84.38,4.30,-3.95
10-April-2024,119.30,119.30,118.20,118.90,118.880274779195289499,1019,35,121139.00,627,61.53,1.10,-0.40
9-April-2024,119.45,119.80,117.10,117.95,117.891165172855313700,2343,60,276219.00,2041,87.11,2.70,-1.50
8-April-2024,117.30,118.90,117.30,118.50,118.146499238964992389,2628,132,310489.00,2554,97.18,1.60,1.20
5-April-2024,122.35,122.35,116.95,117.30,118.419308785913984890,16811,254,1990747.00,15419,91.72,5.40,-5.05
4-April-2024,123.45,124.00,119.65,120.00,121.667398834164061839,11837,203,1440177.00,10436,88.16,4.35,-3.45
3-April-2024,122.20,123.90,122.20,123.30,123.204362801377726750,871,45,107311.00,685,78.65,1.70,1.10
2-April-2024,118.20,123.50,118.00,121.60,121.556039173014145810,8271,257,1005390.00,7153,86.48,5.50,3.40
1-April-2024,114.30,118.35,114.30,118.20,117.180902321506789312,2283,162,267524.00,1409,61.72,4.05,3.90
28-March-2024,115.50,117.70,113.90,114.15,115.141869366588467712,16198,416,1865068.00,12052,74.40,3.80,-1.35
