Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,1289.05,1303.95,1275.00,1301.05,1292.513558384061981184,1807,339,2335572.00,920,50.91,28.95,12.00
27-June-2024,1301.00,1306.95,1270.05,1286.70,1289.663671023965141612,3672,779,4735645.00,2114,57.57,36.90,-14.30
26-June-2024,1333.80,1334.15,1276.20,1304.25,1308.767892317793827971,6092,1122,7973014.00,2030,33.32,57.95,-29.55
25-June-2024,1331.60,1349.00,1292.00,1303.80,1317.319981916817359855,11060,1422,14569559.00,4642,41.97,57.00,-27.80
24-June-2024,1364.90,1364.90,1283.20,1319.40,1315.718887040677453500,6613,921,8700849.00,3790,57.31,81.70,-45.50
21-June-2024,1343.65,1355.00,1275.55,1306.20,1311.186664044059795436,5084,723,6666073.00,2304,45.32,79.45,-37.45
20-June-2024,1340.00,1385.20,1280.00,1358.90,1329.203303509979353062,7265,1477,9656662.00,2618,36.04,105.20,18.90
19-June-2024,1306.00,1324.00,1272.00,1290.35,1302.043713481930318112,4621,618,6016744.00,1796,38.87,52.00,-15.65
18-June-2024,1251.00,1285.95,1234.80,1279.35,1263.404691358024691358,8100,797,10233578.00,5077,62.68,51.15,28.35
14-June-2024,1263.20,1274.35,1222.00,1232.20,1231.152875175315568022,4991,631,6144684.00,3436,68.84,52.35,-31.00
13-June-2024,1211.40,1255.10,1200.00,1231.80,1229.748251748251748251,3861,683,4748058.00,1376,35.64,55.10,20.40
12-June-2024,1182.05,1211.95,1153.20,1203.40,1179.426973275326289620,1609,162,1897698.00,1150,71.47,58.75,21.35
11-June-2024,1201.60,1204.60,1175.05,1182.15,1183.819563522992985190,2566,438,3037681.00,1344,52.38,29.55,-19.45
10-June-2024,1192.00,1211.40,1165.35,1193.40,1187.208372978116079923,1051,231,1247756.00,445,42.34,46.05,1.40
7-June-2024,1155.00,1186.05,1147.00,1168.60,1168.197229551451187335,1516,308,1770987.00,978,64.51,39.05,13.60
6-June-2024,1154.75,1189.00,1145.05,1152.25,1172.023648648648648648,888,215,1040757.00,396,44.59,43.95,-2.50
5-June-2024,1134.90,1150.00,1032.00,1141.00,1089.202014218009478672,1688,397,1838573.00,553,32.76,118.00,6.10
4-June-2024,1103.00,1116.40,1014.45,1084.00,1060.898961549256244737,7126,727,7559966.00,4812,67.53,101.95,-19.00
3-June-2024,1069.00,1158.30,1069.00,1102.45,1118.426172148355493351,1429,247,1598231.00,427,29.88,89.30,33.45
31-May-2024,1130.00,1130.00,1082.90,1093.60,1100.994391025641025641,2496,450,2748082.00,1643,65.83,47.10,-36.40
30-May-2024,1130.00,1130.00,1106.35,1114.70,1113.701080432172869147,1666,319,1855426.00,557,33.43,23.65,-15.30
29-May-2024,1111.00,1125.60,1111.00,1111.50,1117.886934673366834170,398,107,444919.00,160,40.20,14.60,0.50
28-May-2024,1112.00,1137.20,1111.00,1124.85,1122.252955929774274453,2791,466,3132208.00,2018,72.30,26.20,12.85
27-May-2024,1163.00,1163.00,1128.00,1133.85,1133.818615751789976133,2933,535,3325490.00,1206,41.12,35.00,-29.15
24-May-2024,1142.05,1162.15,1142.05,1153.40,1151.812675266404935501,1783,265,2053682.00,1047,58.72,20.10,11.35
23-May-2024,1143.15,1171.75,1129.30,1162.45,1144.673684210526315789,570,183,652464.00,191,33.51,42.45,19.30
22-May-2024,1147.75,1148.85,1125.00,1138.80,1134.568347710683477106,3014,499,3419589.00,1467,48.67,23.85,-8.95
21-May-2024,1184.40,1184.40,1143.00,1146.35,1160.021087680355160932,901,252,1045179.00,451,50.06,41.40,-38.05
18-May-2024,1185.80,1192.55,1155.50,1164.20,1178.951515151515151515,165,60,194527.00,37,22.42,37.05,-21.60
17-May-2024,1137.60,1190.00,1128.50,1174.35,1159.070901364348020577,4471,881,5182206.00,2320,51.89,61.50,36.75
16-May-2024,1157.55,1181.25,1125.00,1132.65,1143.711920529801324503,5134,1087,5871817.00,2734,53.25,56.25,-24.90
15-May-2024,1194.25,1209.00,1135.00,1151.00,1167.826496674057649667,3608,864,4213518.00,1810,50.17,74.00,-43.25
14-May-2024,1249.85,1249.85,1177.00,1185.90,1190.556464811783960720,3055,595,3637150.00,1815,59.41,72.85,-63.95
13-May-2024,1181.05,1218.95,1180.55,1190.95,1196.884510869565217391,2944,542,3523628.00,1227,41.68,38.40,9.90
10-May-2024,1182.00,1252.80,1181.90,1199.60,1219.415232358003442340,2324,447,2833921.00,521,22.42,70.90,17.60
9-May-2024,1264.95,1264.95,1158.00,1191.40,1192.087912087912087912,6097,932,7268160.00,3242,53.17,106.95,-73.55
8-May-2024,1262.95,1262.95,1202.55,1225.25,1214.953900709219858156,1974,343,2398319.00,664,33.64,60.40,-37.70
7-May-2024,1297.00,1297.00,1194.55,1202.85,1225.644012944983818770,1854,390,2272344.00,549,29.61,102.45,-94.15
