Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,64.02,68.20,64.02,67.18,67.014282361141735363,140593,1595,9421739.00,66945,47.62,4.18,3.16
27-June-2024,67.60,69.52,60.86,64.19,66.327337315309651053,159050,1370,10549363.00,105578,66.38,8.66,-3.41
26-June-2024,62.00,70.50,60.95,66.89,66.928248335696002163,399266,4876,26722174.00,191140,47.87,9.55,4.89
25-June-2024,57.65,63.90,57.65,62.50,62.531029122001482311,221276,1711,13836616.00,143950,65.05,6.25,4.85
24-June-2024,54.09,59.83,53.34,57.95,58.110406604395838209,46999,427,2731131.00,34019,72.38,6.49,3.86
21-June-2024,55.89,55.89,53.47,53.76,54.422017159034426123,92546,616,5036540.00,52894,57.15,2.42,-2.13
20-June-2024,50.90,55.66,50.90,54.48,54.232331020303263942,58365,542,3165270.00,35754,61.26,4.76,3.58
19-June-2024,53.53,53.53,50.10,50.47,50.937046947214789588,20555,236,1047011.00,13472,65.54,3.43,-3.06
18-June-2024,52.50,53.89,52.00,52.48,53.047323506594259115,12890,226,683780.00,10249,79.51,1.89,-0.02
14-June-2024,55.87,56.22,51.33,52.39,53.220309664246823956,105792,1579,5630283.00,74870,70.77,4.89,-3.48
13-June-2024,58.02,62.15,53.86,55.01,58.334953932476806835,313670,2946,18297925.00,176760,56.35,8.29,-3.01
12-June-2024,46.00,55.74,46.00,55.74,55.474913459476570238,783448,1690,43461710.00,430632,54.97,9.74,9.74
11-June-2024,44.39,48.50,44.24,46.45,46.542946087448705249,49469,692,2302433.00,30166,60.98,4.26,2.06
10-June-2024,45.63,46.54,43.00,43.41,43.889500270611582175,11086,161,486559.00,9083,81.93,3.54,-2.22
7-June-2024,45.57,47.45,43.65,44.74,45.042355645945706959,11309,180,509384.00,7736,68.41,3.80,-0.83
