Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,157.35,159.00,151.00,153.30,152.900915331807780320,8740,56,1336354.00,8740,100.00,8.00,-4.05
27-June-2024,151.00,159.00,151.00,156.45,155.928125000000000000,2240,20,349279.00,2240,100.00,8.00,5.45
26-June-2024,151.70,157.85,150.10,152.40,153.893490433971068595,8572,48,1319175.00,8572,100.00,7.75,0.70
25-June-2024,157.90,157.90,153.60,155.00,156.009940664252138398,12977,43,2024541.00,12977,100.00,4.30,-2.90
24-June-2024,151.05,156.65,151.05,155.75,153.799001393404551788,8612,51,1324517.00,8612,100.00,5.60,4.70
21-June-2024,154.20,154.20,149.00,150.95,150.797875663855045298,3201,27,482704.00,3201,100.00,5.20,-3.25
20-June-2024,145.80,153.75,145.80,150.45,147.816260987153482082,5916,100,874481.00,5916,100.00,7.95,4.65
19-June-2024,150.05,154.55,148.15,150.40,149.743051819974896897,5577,105,835117.00,5577,100.00,6.40,0.35
18-June-2024,162.00,162.10,152.25,153.90,155.153734485011250635,13777,156,2137553.00,13777,100.00,9.85,-8.10
14-June-2024,160.00,160.15,159.90,160.15,160.039039907460960092,6916,28,1106830.00,6916,100.00,0.25,0.15
13-June-2024,154.15,160.15,154.15,160.15,158.941191936897458369,11410,34,1813519.00,11410,100.00,6.00,6.00
12-June-2024,160.25,160.25,157.05,157.05,158.741592551417454141,14392,53,2284609.00,14392,100.00,3.20,-3.20
11-June-2024,160.50,161.15,155.00,160.25,160.463406520292747837,3006,21,482353.00,3006,100.00,6.15,-0.25
10-June-2024,160.50,160.50,157.55,158.00,158.435657205841829705,3629,26,574963.00,3629,100.00,2.95,-2.50
7-June-2024,159.00,160.50,157.80,160.50,159.612416107382550335,1192,17,190258.00,1192,100.00,2.70,1.50
6-June-2024,154.70,157.80,154.70,157.80,156.849730458221024258,1484,18,232765.00,1484,100.00,3.10,3.10
5-June-2024,149.15,154.95,149.15,154.85,149.297960174842156386,4118,17,614809.00,4118,100.00,5.80,5.70
4-June-2024,155.25,155.25,152.15,152.15,152.322004283620786833,17742,27,2702497.00,17742,100.00,3.10,-3.10
3-June-2024,161.55,161.55,155.25,155.25,159.835836627140974967,3795,29,606577.00,3795,100.00,6.30,-6.30
31-May-2024,160.00,160.00,156.80,158.40,157.704218106995884773,1944,19,306577.00,1944,100.00,3.20,-1.60
30-May-2024,160.00,161.25,160.00,160.00,160.527047913446676970,1941,17,311583.00,1941,100.00,1.25,0.00
29-May-2024,160.00,160.00,157.10,160.00,159.680373831775700934,1605,17,256287.00,1605,100.00,2.90,0.00
28-May-2024,156.05,158.85,156.00,157.05,157.572070806406293902,3559,30,560799.00,3559,100.00,2.85,1.00
27-May-2024,155.70,155.75,155.70,155.75,155.741490736751400258,9284,25,1445904.00,9284,100.00,0.05,0.05
24-May-2024,152.70,152.70,152.70,152.70,152.699792960662525879,3381,25,516278.00,3381,100.00,0.00,0.00
23-May-2024,149.75,149.75,149.75,149.75,149.749943562344796448,13289,22,1990027.00,13289,100.00,0.00,0.00
22-May-2024,143.95,146.85,141.15,146.85,144.391481215601818616,8358,31,1206824.00,8358,100.00,5.70,2.90
21-May-2024,140.00,144.00,138.50,144.00,139.576064053940160134,2373,28,331214.00,2373,100.00,5.50,4.00
18-May-2024,141.30,141.30,141.30,141.30,141.300000000000000000,100,6,14130.00,100,100.00,0.00,0.00
17-May-2024,144.20,144.50,144.15,144.15,144.173458725182863113,957,20,137974.00,957,100.00,0.35,-0.05
16-May-2024,147.05,147.05,147.05,147.05,147.048951048951048951,429,12,63084.00,429,100.00,0.00,0.00
15-May-2024,150.05,150.10,150.05,150.05,150.070552147239263803,326,11,48923.00,326,100.00,0.05,0.00
14-May-2024,147.10,153.10,147.10,153.10,147.158434989586432609,13444,18,1978398.00,13444,100.00,6.00,6.00
13-May-2024,150.05,150.10,150.05,150.10,150.051886792452830188,848,5,127244.00,848,100.00,0.05,0.05
10-May-2024,153.10,153.10,153.10,153.10,153.099773242630385487,1323,4,202551.00,1323,100.00,0.00,0.00
9-May-2024,156.20,156.20,156.20,156.20,156.198757763975155279,161,4,25148.00,161,100.00,0.00,0.00
8-May-2024,174.95,174.95,159.35,159.35,159.963042313872522763,3734,54,597302.00,3734,100.00,15.60,-15.60
7-May-2024,171.70,171.70,162.00,167.70,171.327311979556769617,22697,161,3888616.00,22697,100.00,9.70,-4.00
6-May-2024,163.55,163.55,163.55,163.55,163.549949123122044651,16707,55,2732429.00,16707,100.00,0.00,0.00
3-May-2024,156.00,156.00,150.00,155.80,155.979994563740146779,18395,78,2869252.00,18395,100.00,6.00,-0.20
2-May-2024,138.75,148.60,138.75,148.60,144.583528232542599398,5986,41,865477.00,5986,100.00,9.85,9.85
30-April-2024,144.50,144.90,137.70,141.55,140.344703049759229534,4984,67,699478.00,4984,100.00,7.20,-2.95
29-April-2024,147.00,147.60,140.25,144.90,142.533287733698130414,4386,62,625151.00,4386,100.00,7.35,-2.10
26-April-2024,147.10,156.40,147.10,147.60,150.237634088200238379,6712,36,1008395.00,6712,100.00,9.30,0.50
25-April-2024,149.00,156.45,142.00,153.05,153.590375008794765355,14213,100,2182980.00,14213,100.00,14.45,4.05
24-April-2024,150.00,153.00,146.05,149.00,149.887476635514018691,2675,26,400949.00,2675,100.00,6.95,-1.00
23-April-2024,153.30,153.30,143.45,150.00,148.063492063492063492,378,20,55968.00,378,100.00,9.85,-3.30
