Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,9.05,9.20,8.95,9.20,9.058887466126678776,67162,154,608413.00,67162,100.00,0.25,0.15
27-June-2024,9.15,9.15,9.00,9.02,9.062656661390343934,253333,187,2295870.00,253333,100.00,0.15,-0.13
26-June-2024,9.10,9.10,8.98,8.98,9.008400656350346625,127371,222,1147409.00,127371,100.00,0.12,-0.12
25-June-2024,9.16,9.16,9.16,9.16,9.159998206689049844,200746,288,1838833.00,200746,100.00,0.00,0.00
24-June-2024,8.81,8.99,8.81,8.99,8.970766058327605313,142574,242,1278998.00,142574,100.00,0.18,0.18
21-June-2024,8.81,8.85,8.81,8.82,8.840800373352000933,51426,93,454647.00,51426,100.00,0.04,0.01
20-June-2024,8.99,8.99,8.73,8.80,8.810860853945004836,72370,113,637642.00,72370,100.00,0.26,-0.19
19-June-2024,9.00,9.00,8.90,8.90,8.993245263950334643,96969,147,872066.00,96969,100.00,0.10,-0.10
18-June-2024,9.11,9.11,9.00,9.00,9.062314268267860777,98260,223,890463.00,98260,100.00,0.11,-0.11
14-June-2024,9.10,9.11,9.10,9.11,9.105671965317919075,249120,277,2268405.00,249120,100.00,0.01,0.01
13-June-2024,8.94,8.94,8.94,8.94,8.939996140365049659,222819,162,1992001.00,222819,100.00,0.00,0.00
12-June-2024,8.77,8.77,8.77,8.77,8.769992558246035834,34938,58,306406.00,34938,100.00,0.00,0.00
11-June-2024,8.60,8.60,8.60,8.60,8.599990785321016379,43409,58,373317.00,43409,100.00,0.00,0.00
10-June-2024,8.44,8.44,8.44,8.44,8.439968774395003903,19215,58,162174.00,19215,100.00,0.00,0.00
7-June-2024,8.15,8.28,8.12,8.28,8.183957797916948464,59144,99,484032.00,59144,100.00,0.16,0.13
6-June-2024,8.22,8.22,8.11,8.12,8.148163962425277540,44498,98,362577.00,44498,100.00,0.11,-0.10
5-June-2024,8.22,8.22,8.22,8.22,8.219992440122332565,29101,117,239210.00,29101,100.00,0.00,0.00
4-June-2024,8.40,8.40,8.38,8.38,8.383165949306551889,31365,106,262938.00,31365,100.00,0.02,-0.02
3-June-2024,8.66,8.75,8.49,8.55,8.535688392920605586,140690,229,1200886.00,140690,100.00,0.26,-0.11
31-May-2024,8.66,8.66,8.66,8.66,8.659986384137520211,47004,110,407054.00,47004,100.00,0.00,0.00
30-May-2024,8.82,8.82,8.82,8.82,8.819967266775777414,25662,112,226338.00,25662,100.00,0.00,0.00
29-May-2024,9.00,9.00,9.00,9.00,9.000000000000000000,96055,161,864495.00,96055,100.00,0.00,0.00
28-May-2024,9.18,9.18,9.18,9.18,9.179998379123105600,86373,192,792904.00,86373,100.00,0.00,0.00
27-May-2024,9.36,9.36,9.36,9.36,9.359987015797446440,36968,162,346020.00,36968,100.00,0.00,0.00
24-May-2024,9.55,9.55,9.55,9.55,9.549998595413557068,106793,134,1019873.00,106793,100.00,0.00,0.00
23-May-2024,9.74,9.74,9.74,9.74,9.739989488552376572,60886,126,593029.00,60886,100.00,0.00,0.00
22-May-2024,9.93,9.93,9.93,9.93,9.929997999942855510,69998,175,695080.00,69998,100.00,0.00,0.00
21-May-2024,9.96,10.24,9.96,10.13,10.087622524565644016,576313,1516,5813628.00,576313,100.00,0.28,0.17
18-May-2024,9.75,9.76,8.86,9.76,9.733624658707639595,298864,412,2909030.00,298864,100.00,0.90,0.01
17-May-2024,9.09,9.30,8.42,9.30,9.059892461608618320,681989,1129,6178747.00,681989,100.00,0.88,0.21
16-May-2024,8.75,8.86,8.75,8.86,8.853804999157588222,314573,415,2785168.00,314573,100.00,0.11,0.11
15-May-2024,8.43,8.44,8.35,8.44,8.433991372873302190,162047,325,1366703.00,162047,100.00,0.09,0.01
14-May-2024,8.04,8.04,7.81,8.04,8.038966685534745978,121899,214,979942.00,121899,100.00,0.23,0.00
13-May-2024,7.35,7.66,7.35,7.66,7.632699755705177858,83915,226,640498.00,83915,100.00,0.31,0.31
10-May-2024,7.30,7.30,7.30,7.30,7.299988366531804609,77363,177,564749.00,77363,100.00,0.00,0.00
9-May-2024,7.40,7.40,7.35,7.35,7.361365894983789772,61381,209,451848.00,61381,100.00,0.05,-0.05
8-May-2024,7.50,7.50,7.45,7.50,7.484732962347329623,55348,166,414265.00,55348,100.00,0.05,0.00
7-May-2024,7.65,7.65,7.50,7.50,7.522295208655332302,103520,246,778708.00,103520,100.00,0.15,-0.15
6-May-2024,7.80,7.80,7.65,7.65,7.685524633091772730,49263,227,378612.00,49263,100.00,0.15,-0.15
3-May-2024,7.75,7.80,7.75,7.80,7.779626495042874946,107522,180,836481.00,107522,100.00,0.05,0.05
2-May-2024,8.00,8.00,7.90,7.90,7.921944577748512884,89603,227,709830.00,89603,100.00,0.10,-0.10
30-April-2024,7.92,8.06,7.92,8.06,8.028976880724016179,73921,113,593510.00,73921,100.00,0.14,0.14
29-April-2024,7.95,7.95,7.90,7.91,7.918585526315789473,160512,225,1271028.00,160512,100.00,0.05,-0.04
26-April-2024,7.99,7.99,7.95,7.95,7.969565114574219027,42287,104,337009.00,42287,100.00,0.04,-0.04
25-April-2024,7.84,7.84,7.84,7.84,7.839993546500489054,99171,201,777500.00,99171,100.00,0.00,0.00
24-April-2024,8.02,8.02,8.00,8.00,8.007073271841641620,38596,85,309041.00,38596,100.00,0.02,-0.02
23-April-2024,8.19,8.19,8.03,8.03,8.062797485406376290,44540,137,359117.00,44540,100.00,0.16,-0.16
22-April-2024,8.35,8.35,8.19,8.19,8.250105754906108035,108742,209,897133.00,108742,100.00,0.16,-0.16
19-April-2024,8.19,8.35,8.19,8.35,8.214713843774168600,51720,116,424865.00,51720,100.00,0.16,0.16
18-April-2024,8.36,8.36,8.34,8.35,8.352005234278576633,67249,103,561664.00,67249,100.00,0.02,-0.01
16-April-2024,8.51,8.51,8.51,8.51,8.509986442478370861,71547,148,608864.00,71547,100.00,0.00,0.00
15-April-2024,8.68,8.68,8.68,8.68,8.680000000000000000,38700,87,335916.00,38700,100.00,0.00,0.00
12-April-2024,8.85,8.85,8.85,8.85,8.849987419575141080,55642,110,492431.00,55642,100.00,0.00,0.00
10-April-2024,9.03,9.03,9.03,9.03,9.029994489201459049,38107,80,344106.00,38107,100.00,0.00,0.00
9-April-2024,9.21,9.21,9.21,9.21,9.209969096944031131,17474,68,160935.00,17474,100.00,0.00,0.00
8-April-2024,9.39,9.39,9.39,9.39,9.389990419460990544,48014,91,450851.00,48014,100.00,0.00,0.00
5-April-2024,9.50,9.65,9.00,9.58,9.418152017382077259,316648,831,2982239.00,316648,100.00,0.65,0.08
4-April-2024,9.20,9.36,8.82,9.31,9.209662989663858247,460520,1029,4241234.00,460520,100.00,0.54,0.11
3-April-2024,8.65,8.92,8.40,8.92,8.792656737440918131,201627,544,1772837.00,201627,100.00,0.52,0.27
2-April-2024,8.20,8.50,8.01,8.50,8.433909120983425106,323441,664,2727872.00,323441,100.00,0.49,0.30
1-April-2024,7.65,8.13,7.50,8.10,7.983798606752209748,194366,681,1551779.00,194366,100.00,0.63,0.45
28-March-2024,7.79,7.98,7.29,7.75,7.585800162753865404,114283,320,866928.00,114283,100.00,0.69,-0.04
27-March-2024,8.10,8.10,7.63,7.67,7.844761982653534137,256767,596,2014276.00,256767,100.00,0.47,-0.43
26-March-2024,8.38,8.38,8.00,8.01,8.132240674823454006,87371,381,710522.00,87371,100.00,0.38,-0.37
22-March-2024,7.92,8.25,7.56,8.22,8.029452809401395519,149765,537,1202531.00,149765,100.00,0.69,0.30
21-March-2024,7.50,7.94,7.40,7.92,7.818518117578549324,267889,578,2094495.00,267889,100.00,0.54,0.42
20-March-2024,7.35,7.74,7.34,7.57,7.588061667183142237,129080,569,979467.00,129080,100.00,0.40,0.22
19-March-2024,7.59,7.85,7.39,7.41,7.535557316809568412,124911,601,941274.00,124911,100.00,0.46,-0.18
18-March-2024,7.96,8.00,7.41,7.74,7.628521010256975846,90670,463,691678.00,90670,100.00,0.59,-0.22
15-March-2024,7.84,8.00,7.50,7.80,7.615679136329399949,63728,328,485332.00,63728,100.00,0.50,-0.04
14-March-2024,7.27,7.80,7.27,7.70,7.418626586842798108,436795,1213,3240419.00,436795,100.00,0.53,0.43
13-March-2024,8.05,8.06,7.65,7.65,7.683664791031313087,116405,645,894417.00,116405,100.00,0.41,-0.40
12-March-2024,8.40,8.50,8.05,8.05,8.104951849757942295,210487,747,1705987.00,210487,100.00,0.45,-0.35
