Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,58.01,58.01,53.44,56.40,55.201588995612474801,16866,113,931030.00,16065,95.25,4.57,-1.61
27-June-2024,59.95,59.99,56.50,57.49,57.259492013616129876,15276,565,874696.00,9542,62.46,3.49,-2.46
26-June-2024,63.00,63.00,56.53,58.78,57.986294284975433152,46404,544,2690796.00,40354,86.96,6.47,-4.22
25-June-2024,59.93,62.48,59.34,61.57,61.695025234318673395,1387,59,85571.00,912,65.75,3.14,1.64
24-June-2024,57.95,62.72,57.95,61.43,60.400000000000000000,2760,69,166704.00,1139,41.27,4.77,3.48
21-June-2024,62.38,62.59,56.95,58.88,58.815615798558229261,9849,230,579275.00,5900,59.90,5.64,-3.50
20-June-2024,62.80,63.03,60.99,62.27,62.284481327800829875,6025,140,375264.00,5559,92.27,2.04,-0.53
19-June-2024,61.90,63.30,61.49,62.80,62.407774756039033754,6251,119,390111.00,5097,81.54,1.81,0.90
18-June-2024,72.00,72.00,61.00,61.90,62.363410301953818827,14075,88,877765.00,4025,28.60,11.00,-10.10
14-June-2024,62.93,63.50,61.42,62.06,62.294768611670020120,1988,51,123842.00,1810,91.05,2.08,-0.87
13-June-2024,62.23,62.85,61.70,61.70,62.241477272727272727,704,48,43818.00,434,61.65,1.15,-0.53
12-June-2024,62.17,62.43,61.78,62.16,62.100900900900900900,2220,106,137864.00,2010,90.54,0.65,-0.01
11-June-2024,60.47,62.44,60.47,60.63,61.637180974477958236,3448,66,212525.00,2797,81.12,1.97,0.16
10-June-2024,59.00,64.05,59.00,60.63,61.446685956169961956,37326,681,2293559.00,25147,67.37,5.05,1.63
7-June-2024,56.66,57.73,55.00,57.69,56.020929045431342521,1959,16,109745.00,1959,100.00,2.73,1.03
6-June-2024,54.50,55.90,54.45,55.55,55.233660130718954248,612,19,33803.00,612,100.00,1.45,1.05
5-June-2024,53.00,54.90,53.00,54.45,54.043133485522047338,8323,52,449801.00,8323,100.00,1.90,1.45
4-June-2024,55.00,55.00,53.45,53.45,53.660201559231793116,5259,94,282199.00,5259,100.00,1.55,-1.55
3-June-2024,55.03,56.90,54.32,56.26,54.514455948427427231,10238,44,558119.00,10238,100.00,2.58,1.23
31-May-2024,58.99,58.99,56.53,56.80,56.996232733361239012,35835,188,2042460.00,35835,100.00,2.46,-2.19
30-May-2024,58.30,61.00,56.55,59.50,58.138902910987716641,59430,93,3455195.00,59430,100.00,4.45,1.20
29-May-2024,58.00,59.49,57.00,59.49,57.701354679802955665,8120,46,468535.00,8120,100.00,2.49,1.49
28-May-2024,61.72,61.72,58.36,59.03,59.001708233686368295,2927,63,172698.00,2927,100.00,3.36,-2.69
27-May-2024,60.00,60.40,59.25,60.01,60.029831387808041504,771,14,46283.00,771,100.00,1.15,0.01
24-May-2024,59.50,60.00,59.25,60.00,59.886061946902654867,904,8,54137.00,904,100.00,0.75,0.50
23-May-2024,61.00,61.00,60.05,60.16,60.337057010785824345,2596,22,156635.00,2596,100.00,0.95,-0.84
22-May-2024,61.45,61.45,60.13,60.75,60.674808094905792044,1433,12,86947.00,1433,100.00,1.32,-0.70
21-May-2024,59.75,62.00,59.75,60.10,60.342233877696984145,8389,40,506211.00,8389,100.00,2.25,0.35
18-May-2024,61.50,61.50,61.50,61.50,61.500000000000000000,82,2,5043.00,82,100.00,0.00,0.00
17-May-2024,62.00,62.00,61.50,61.50,61.811856474258970358,3205,10,198107.00,3205,100.00,0.50,-0.50
16-May-2024,61.15,61.99,60.01,60.16,60.492105263157894736,2280,31,137922.00,2280,100.00,1.98,-0.99
15-May-2024,61.40,61.45,60.11,61.38,60.867690058479532163,1368,24,83267.00,1368,100.00,1.34,-0.02
