Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,49.30,49.30,47.05,48.97,48.313737752762143006,14391,126,695283.00,11655,80.99,2.25,-0.33
27-June-2024,49.93,49.93,47.21,47.91,48.287216326530612244,30625,159,1478796.00,20976,68.49,2.72,-2.02
26-June-2024,50.00,50.89,48.00,48.95,49.658151825752722613,12488,114,620131.00,10718,85.83,2.89,-1.05
25-June-2024,51.90,51.90,47.71,49.08,48.842582204194355743,11587,121,565939.00,7390,63.78,4.19,-2.82
24-June-2024,54.00,54.00,49.00,50.01,50.647985260905741114,16826,180,852203.00,12216,72.60,5.00,-3.99
21-June-2024,50.26,52.46,50.26,51.06,51.046225816682524579,12612,99,643795.00,8297,65.79,2.20,0.80
20-June-2024,54.50,54.50,50.00,51.74,51.090990599358800195,36806,320,1880455.00,25601,69.56,4.50,-2.76
19-June-2024,54.50,58.80,52.20,53.40,55.973223270867897843,73534,365,4115935.00,56349,76.63,6.60,-1.10
18-June-2024,51.50,55.58,50.76,54.42,54.721910773291321827,195502,593,10698243.00,148300,75.86,4.82,2.92
14-June-2024,47.75,50.76,45.10,50.53,49.944597490052035506,91476,203,4568732.00,84271,92.12,5.66,2.78
13-June-2024,47.41,47.80,45.25,46.15,46.183622828784119106,4030,75,186120.00,3115,77.30,2.55,-1.26
12-June-2024,46.51,46.96,45.25,45.36,45.611743559017375674,5007,48,228378.00,3989,79.67,1.71,-1.15
11-June-2024,45.40,46.89,44.55,46.15,46.151672349996372342,27566,119,1272217.00,21244,77.07,2.34,0.75
10-June-2024,41.61,46.70,41.21,44.47,45.519237527587612634,71137,221,3238102.00,30350,42.66,5.49,2.86
7-June-2024,42.90,45.30,41.84,42.46,42.899910339294983719,21191,133,909092.00,12278,57.94,3.46,-0.44
6-June-2024,41.95,41.96,41.08,41.84,41.638812730957205864,16778,104,698616.00,14132,84.23,0.88,-0.11
5-June-2024,41.00,42.40,39.31,39.97,40.114583916279590352,35738,135,1433615.00,21014,58.80,3.09,-1.03
4-June-2024,44.41,45.00,41.37,41.37,41.812724688571189699,11961,99,500122.00,10673,89.23,3.63,-3.04
3-June-2024,45.95,45.95,42.10,43.54,43.065762939726641272,26778,188,1153215.00,17622,65.81,3.85,-2.41
31-May-2024,45.10,45.50,44.00,44.24,44.549103942652329749,13950,90,621460.00,10883,78.01,1.50,-0.86
30-May-2024,46.10,47.95,45.10,45.66,45.975568063372941421,23985,156,1102724.00,19333,80.60,2.85,-0.44
29-May-2024,44.55,46.94,43.10,46.94,46.133234700739744451,37175,110,1715003.00,30766,82.76,3.84,2.39
28-May-2024,43.50,45.38,43.50,44.71,44.530929264909847434,21630,145,963204.00,18309,84.65,1.88,1.21
27-May-2024,48.70,48.70,45.58,45.58,46.206714553404122423,64040,205,2959078.00,38860,60.68,3.12,-3.12
24-May-2024,51.70,51.70,47.06,47.97,50.382833049516602304,256621,676,12929293.00,130085,50.69,4.64,-3.73
23-May-2024,49.24,49.24,49.24,49.24,49.239984665516580410,31302,115,1541310.00,31302,100.00,0.00,0.00
22-May-2024,42.00,44.77,42.00,44.77,43.976049821494324640,62463,205,2746876.00,49484,79.22,2.77,2.77
21-May-2024,38.50,40.70,37.74,40.70,40.411812297734627831,88992,387,3596328.00,67021,75.31,2.96,2.20
18-May-2024,36.00,37.50,36.00,37.00,37.209448818897637795,635,16,23628.00,584,91.97,1.50,1.00
17-May-2024,37.00,37.80,36.00,36.10,36.528442317916002126,9405,78,343550.00,8032,85.40,1.80,-0.90
16-May-2024,37.99,37.99,35.00,37.14,36.398029017246099096,7306,90,265924.00,5027,68.81,2.99,-0.85
15-May-2024,38.60,38.60,36.05,36.44,36.607523661195639151,16694,91,611126.00,13466,80.66,2.55,-2.16
14-May-2024,37.00,38.40,37.00,37.44,37.610023041474654377,3472,38,130582.00,2585,74.45,1.40,0.44
13-May-2024,38.85,38.85,37.00,37.40,37.688279301745635910,1203,39,45339.00,633,52.62,1.85,-1.45
10-May-2024,37.98,38.98,37.00,37.68,38.141779071840275714,16829,47,641888.00,13157,78.18,1.98,-0.30
9-May-2024,38.47,38.47,36.20,36.60,36.754510309278350515,13968,65,513387.00,11928,85.40,2.27,-1.87
8-May-2024,37.60,37.90,36.50,37.72,37.528378722321201323,3929,41,147449.00,3895,99.13,1.40,0.12
7-May-2024,38.00,38.00,36.11,36.90,36.812125994607746432,15207,65,559802.00,10249,67.40,1.89,-1.10
6-May-2024,37.00,38.50,37.00,37.25,37.301953125000000000,5120,60,190986.00,4538,88.63,1.50,0.25
3-May-2024,37.00,39.49,37.00,37.93,37.694699646643109540,4245,55,160014.00,3645,85.87,2.49,0.93
2-May-2024,38.07,39.50,37.50,37.93,38.354613595244249159,11607,58,445182.00,7166,61.74,2.00,-0.14
30-April-2024,37.05,38.50,37.05,38.07,38.302387267904509283,10556,47,404320.00,9686,91.76,1.45,1.02
29-April-2024,39.68,39.68,37.20,37.43,37.746514152124906069,11977,78,452090.00,9316,77.78,2.48,-2.25
26-April-2024,38.00,39.00,36.52,38.00,37.747729270436566070,13652,97,515332.00,8143,59.65,2.48,0.00
25-April-2024,38.75,38.75,38.10,38.61,38.460853052877592754,6846,45,263303.00,5798,84.69,0.65,-0.14
24-April-2024,37.55,38.80,37.55,37.85,38.052658884565499351,3855,35,146693.00,3025,78.47,1.25,0.30
23-April-2024,38.45,38.50,36.50,38.32,37.390951212864540746,18345,94,685937.00,12783,69.68,2.00,-0.13
22-April-2024,36.00,38.75,36.00,37.37,36.875232439565712914,16671,105,614747.00,10531,63.17,2.75,1.37
19-April-2024,38.55,39.85,36.55,38.00,38.207142857142857142,3360,49,128376.00,2687,79.97,3.30,-0.55
18-April-2024,41.20,41.20,38.35,38.55,38.675614651279478173,3986,52,154161.00,3150,79.03,2.85,-2.65
16-April-2024,38.93,39.40,36.26,38.19,38.385520029400955531,2721,45,104447.00,2369,87.06,3.14,-0.74
15-April-2024,35.30,40.49,35.30,38.93,37.905035054174633524,6276,87,237892.00,4629,73.76,5.19,3.63
12-April-2024,39.76,39.76,37.56,38.62,38.577181208053691275,11175,135,431100.00,9375,83.89,2.20,-1.14
10-April-2024,40.88,41.50,38.85,40.07,39.779109355849107994,7343,96,292098.00,5489,74.75,2.65,-0.81
9-April-2024,42.35,42.35,39.70,40.88,40.685651036425840209,4969,41,202167.00,4410,88.75,2.65,-1.47
8-April-2024,41.48,43.25,41.48,41.50,41.879406919275123558,3035,54,127104.00,2504,82.50,1.77,0.02
5-April-2024,42.24,42.24,39.52,41.45,41.357950674478811827,7339,60,303526.00,5315,72.42,2.72,-0.79
4-April-2024,41.16,42.24,38.75,41.86,40.335671169876401264,17395,84,701639.00,12746,73.27,3.49,0.70
3-April-2024,40.40,40.50,38.75,40.35,39.943859071452090879,6074,63,242619.00,4967,81.77,1.75,-0.05
2-April-2024,39.99,39.99,38.15,39.23,38.605784469096671949,5048,62,194882.00,3917,77.60,1.84,-0.76
1-April-2024,40.29,40.29,38.60,39.30,39.354525524585029752,3193,48,125659.00,2249,70.44,1.69,-0.99
28-March-2024,41.55,41.55,38.15,38.58,38.983524851169874013,7223,79,281578.00,6719,93.02,3.40,-2.97
27-March-2024,38.10,39.99,38.10,39.84,39.403932978830139460,9967,66,392739.00,7683,77.08,1.89,1.74
26-March-2024,38.99,39.70,37.40,38.09,38.523500389509218384,3851,52,148354.00,3170,82.32,2.30,-0.90
22-March-2024,37.51,39.00,37.00,38.23,37.600287989158055226,11806,52,443909.00,10331,87.51,2.00,0.72
21-March-2024,39.00,39.00,37.00,37.51,37.762166079933733692,9658,61,364707.00,7846,81.24,2.00,-1.49
20-March-2024,37.35,38.70,37.00,37.25,37.488821319978536934,5591,45,209600.00,5299,94.78,1.70,-0.10
19-March-2024,39.01,39.40,37.30,37.84,38.290416777276347225,7534,77,288480.00,6261,83.10,2.10,-1.17
18-March-2024,39.20,39.26,37.60,39.24,38.928869565217391304,11500,67,447682.00,9921,86.27,1.66,0.04
15-March-2024,36.26,38.07,36.26,37.46,37.699745094552137056,16869,104,635957.00,12910,76.53,1.81,1.20
14-March-2024,33.25,36.26,33.25,36.26,35.827408142999006951,10070,48,360782.00,8957,88.95,3.01,3.01
13-March-2024,37.50,38.17,34.40,34.54,35.555085055121559465,41091,222,1460994.00,31669,77.07,3.77,-2.96
12-March-2024,41.00,45.00,37.45,38.17,40.078606857882251455,37096,174,1486756.00,25735,69.37,7.55,-2.83
11-March-2024,43.50,43.50,40.21,41.00,41.253087711953108645,14331,118,591198.00,10783,75.24,3.29,-2.50
7-March-2024,44.60,44.60,42.41,43.31,43.390799529688418577,6804,67,295231.00,4338,63.76,2.19,-1.29
6-March-2024,45.99,45.99,40.60,41.77,41.934485342324623021,21354,149,895469.00,15149,70.94,5.39,-4.22
5-March-2024,46.35,46.35,43.76,44.17,44.483713631351259648,23578,91,1048837.00,19203,81.44,2.59,-2.18
4-March-2024,48.35,48.35,45.00,45.43,46.196486242087585583,7741,67,357607.00,6830,88.23,3.35,-2.92
2-March-2024,46.65,48.40,45.36,46.20,46.822704507512520868,2995,23,140234.00,2841,94.86,3.04,-0.45
1-March-2024,46.99,48.10,45.81,47.53,47.048631232470271899,43141,157,2029725.00,33667,78.04,2.29,0.54
29-February-2024,44.80,46.25,42.17,45.75,45.238710054331950692,17117,110,774351.00,13307,77.74,4.08,0.95
28-February-2024,47.98,47.98,43.11,44.10,44.686587208326338761,17871,127,798594.00,13714,76.74,4.87,-3.88
27-February-2024,47.80,49.89,43.10,46.42,48.454040210690287916,75751,351,3670442.00,51145,67.52,6.79,-1.38
26-February-2024,45.49,47.49,43.15,47.43,46.405064145196580208,103749,403,4814479.00,74449,71.76,4.34,1.94
23-February-2024,39.26,43.18,39.26,43.18,42.403649897946932404,41645,176,1765900.00,28429,68.26,3.92,3.92
22-February-2024,43.40,43.40,36.00,39.26,39.619213736114203716,40419,146,1601369.00,28399,70.26,7.40,-4.14
21-February-2024,40.20,42.49,39.05,40.00,40.629127751834556370,23984,99,974449.00,16647,69.41,3.44,-0.20
20-February-2024,41.31,43.00,40.61,41.50,41.760069392065168200,13258,83,553655.00,10056,75.85,2.39,0.19
19-February-2024,40.00,43.50,40.00,41.31,41.551697530864197530,9072,90,376957.00,6101,67.25,3.50,1.31
16-February-2024,42.79,42.79,40.00,40.54,41.193626113838879796,21996,128,906095.00,14230,64.69,2.79,-2.25
15-February-2024,44.97,44.97,41.01,41.35,42.313333702330215309,18067,129,764475.00,9747,53.95,3.96,-3.62
14-February-2024,39.86,43.61,39.05,43.55,42.815632491498020850,35874,172,1535968.00,30778,85.79,4.56,3.69
13-February-2024,41.39,42.50,37.30,39.65,39.496739130434782608,11960,105,472381.00,8657,72.38,5.20,-1.74
12-February-2024,45.01,45.79,39.30,40.69,42.358117556294903322,20739,169,878465.00,15837,76.36,6.49,-4.32
9-February-2024,41.95,43.00,39.52,42.95,41.281930272108843537,23520,82,970951.00,23520,100.00,3.48,1.00
8-February-2024,42.50,42.50,39.75,41.60,40.240082450367048783,27653,171,1112759.00,27653,100.00,2.75,-0.90
7-February-2024,46.00,46.00,41.84,41.84,42.528688798343464030,29942,127,1273394.00,29942,100.00,4.16,-4.16
6-February-2024,44.10,47.00,44.04,44.04,44.856028695537712254,30388,104,1363085.00,30388,100.00,2.96,-0.06
5-February-2024,45.30,47.80,45.10,46.35,46.231048208757187085,11305,85,522642.00,11305,100.00,2.70,1.05
2-February-2024,48.49,48.49,45.30,45.56,46.530556549749463135,22352,111,1040051.00,22352,100.00,3.19,-2.93
1-February-2024,47.29,47.29,45.51,46.52,46.040769129113254922,15134,92,696781.00,15134,100.00,1.78,-0.77
31-January-2024,45.85,48.50,45.85,47.29,47.169333768778576094,6124,63,288865.00,6124,100.00,2.65,1.44
30-January-2024,48.00,50.19,48.00,48.26,49.066397258171773492,39098,134,1918398.00,39098,100.00,2.19,0.26
29-January-2024,49.25,49.25,47.01,47.87,49.103615308119205722,31173,109,1530707.00,31173,100.00,2.24,-1.38
25-January-2024,44.00,46.91,43.06,46.91,46.738227628149435273,11510,52,537957.00,11510,100.00,3.85,2.91
24-January-2024,44.28,45.19,42.13,44.68,43.580832526621490803,5165,71,225095.00,5165,100.00,3.06,0.40
23-January-2024,47.39,48.74,44.28,44.28,46.170664103538458099,44737,150,2065537.00,44737,100.00,4.46,-3.11
20-January-2024,45.19,48.25,45.19,46.61,46.936542468439759774,32636,90,1531821.00,32636,100.00,3.06,1.42
19-January-2024,48.25,48.57,46.80,47.56,47.736847558069662874,48261,185,2303828.00,48261,100.00,1.77,-0.69
18-January-2024,45.18,46.26,45.18,46.26,46.225290420872214816,63012,185,2912748.00,63012,100.00,1.08,1.08
17-January-2024,40.12,44.06,40.12,44.06,43.485154144204851752,47488,171,2065023.00,47488,100.00,3.94,3.94
16-January-2024,41.87,42.50,40.00,41.97,41.535048618555925445,53169,145,2208377.00,53169,100.00,2.50,0.10
15-January-2024,39.05,41.05,39.00,41.04,40.893450103267743639,62459,138,2554164.00,62459,100.00,2.05,1.99
12-January-2024,39.21,39.21,38.55,39.10,38.956344772545889864,12530,35,488123.00,12530,100.00,0.66,-0.11
11-January-2024,39.96,40.70,39.21,39.21,39.594668844668844668,13468,25,533261.00,13468,100.00,1.49,-0.75
10-January-2024,41.50,41.50,39.96,39.96,40.567987862696757064,5273,20,213915.00,5273,100.00,1.54,-1.54
9-January-2024,40.77,40.77,40.77,40.77,40.769937994440880906,14031,37,572043.00,14031,100.00,0.00,0.00
8-January-2024,39.98,39.98,38.50,39.98,39.903299261208379718,19762,38,788569.00,19762,100.00,1.48,0.00
5-January-2024,39.28,39.28,38.99,39.20,39.254000405104314360,14811,35,581391.00,14811,100.00,0.29,-0.08
4-January-2024,38.51,38.51,38.51,38.51,38.509655172413793103,1450,14,55839.00,1450,100.00,0.00,0.00
3-January-2024,37.76,37.76,37.76,37.76,37.759848125296630280,6321,16,238680.00,6321,100.00,0.00,0.00
2-January-2024,37.00,37.02,37.00,37.02,37.015357831250388609,16083,34,595318.00,16083,100.00,0.02,0.02
1-January-2024,36.85,36.85,36.30,36.30,36.504541472635898381,21689,34,791747.00,21689,100.00,0.55,-0.55
29-December-2023,36.86,37.00,36.81,36.85,36.906473533619456366,27960,51,1031905.00,27960,100.00,0.19,-0.01
28-December-2023,37.56,38.32,37.56,37.56,37.927745664739884393,8650,30,328075.00,8650,100.00,0.76,0.00
27-December-2023,39.10,39.10,38.32,38.32,38.721942024555504610,19629,47,760073.00,19629,100.00,0.78,-0.78
26-December-2023,39.80,39.80,39.10,39.10,39.152954951623836815,16227,36,635335.00,16227,100.00,0.70,-0.70
22-December-2023,39.90,40.30,39.80,39.89,39.993921604280853053,38497,44,1539646.00,38497,100.00,0.50,-0.01
21-December-2023,38.40,39.89,38.33,39.89,38.524813763367414459,46849,55,1804849.00,46849,100.00,1.56,1.49
20-December-2023,39.50,39.50,39.11,39.11,39.271609718323492401,10331,30,405715.00,10331,100.00,0.39,-0.39
19-December-2023,40.34,40.34,39.90,39.90,40.137656322371468272,10795,35,433286.00,10795,100.00,0.44,-0.44
18-December-2023,40.34,40.34,39.55,39.55,40.075830930751237556,18383,55,736714.00,18383,100.00,0.79,-0.79
15-December-2023,38.85,39.55,38.85,39.55,39.069736150800261414,78037,82,3048885.00,78037,100.00,0.70,0.70
14-December-2023,39.64,39.64,39.64,39.64,39.639623487225459435,2231,16,88436.00,2231,100.00,0.00,0.00
13-December-2023,40.44,40.79,40.44,40.44,40.439955106621773288,2673,12,108096.00,2673,100.00,0.35,0.00
12-December-2023,41.26,41.26,41.26,41.26,41.259775171065493646,4092,21,168835.00,4092,100.00,0.00,0.00
11-December-2023,41.97,43.67,41.97,42.10,42.235502075765438505,61664,117,2604410.00,61664,100.00,1.70,0.13
8-December-2023,42.82,42.82,42.82,42.82,42.819989986800782850,21971,91,940798.00,21971,100.00,0.00,0.00
7-December-2023,38.85,40.79,38.50,40.79,40.635131613239510033,30696,126,1247336.00,30696,100.00,2.29,1.94
6-December-2023,36.90,38.85,35.50,38.85,37.987361693088999169,103574,226,3934503.00,103574,100.00,3.35,1.95
5-December-2023,35.05,37.00,34.56,37.00,36.505763907543886286,85619,162,3125587.00,85619,100.00,2.44,1.95
4-December-2023,36.94,36.94,34.16,35.28,35.570700672803535737,35523,125,1263578.00,35523,100.00,2.78,-1.66
