Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-December-2023,42.50,43.91,42.49,43.10,43.179054966248794599,25925,444,1119417.00,17509,67.54,1.42,0.60
26-December-2023,42.45,42.88,42.00,42.22,42.331660793626474643,26108,500,1105195.00,20212,77.42,0.88,-0.23
22-December-2023,42.31,43.16,42.05,42.45,42.507971349353049907,8656,367,367949.00,5826,67.31,1.11,0.14
21-December-2023,42.52,42.52,40.59,42.31,41.930582102519548218,11510,386,482621.00,8639,75.06,1.93,-0.21
20-December-2023,44.66,45.04,39.00,40.68,42.329626400534243526,107816,1393,4563811.00,68504,63.54,6.04,-3.98
19-December-2023,44.10,45.30,44.10,44.78,44.871800067544748395,14805,370,664327.00,11347,76.64,1.20,0.68
18-December-2023,44.46,44.84,43.95,44.17,44.262118940529735132,16008,412,708548.00,11934,74.55,0.89,-0.29
15-December-2023,45.80,46.40,44.60,44.96,45.303850795392210641,45575,693,2064723.00,30564,67.06,1.80,-0.84
14-December-2023,47.79,47.79,45.20,45.41,45.737146386658431130,80950,918,3702422.00,56194,69.42,2.59,-2.38
13-December-2023,45.81,47.55,44.30,46.38,45.812388059701492537,33500,870,1534715.00,18183,54.28,3.25,0.57
12-December-2023,45.21,47.10,44.25,44.91,45.690207423374364210,105774,1318,4832836.00,53706,50.77,2.85,-0.30
11-December-2023,43.49,44.55,43.40,44.16,44.201272294804098686,143363,1210,6336827.00,110672,77.20,1.15,0.67
8-December-2023,43.00,43.45,41.60,42.46,42.623550561797752808,44500,758,1896748.00,27764,62.39,1.85,-0.54
7-December-2023,41.00,43.83,41.00,42.96,43.136673317873770874,55629,853,2399650.00,37733,67.83,2.83,1.96
6-December-2023,40.21,44.10,39.85,42.91,42.549357981036377661,146491,1349,6233098.00,112131,76.54,4.25,2.70
5-December-2023,41.42,42.00,40.50,40.74,41.109509407282297026,50918,740,2093214.00,35286,69.30,1.50,-0.68
4-December-2023,42.50,42.70,41.30,41.47,41.792869052199563934,7797,117,325859.00,5118,65.64,1.40,-1.03
1-December-2023,42.24,42.24,41.40,41.82,41.773496503496503496,14300,427,597361.00,10415,72.83,0.84,-0.42
30-November-2023,39.15,43.01,39.15,41.71,41.925379498550230257,11726,371,491617.00,8613,73.45,3.86,2.56
29-November-2023,42.38,42.58,41.30,41.58,41.996640302372786449,14287,404,600006.00,9560,66.91,1.28,-0.80
28-November-2023,43.69,44.40,42.00,42.35,42.896386492183116745,65947,1099,2828888.00,46082,69.88,2.40,-1.34
24-November-2023,43.25,45.61,43.11,43.91,44.264075282040314388,37406,593,1655742.00,26733,71.47,2.50,0.66
23-November-2023,43.99,44.45,42.95,43.25,43.576090690484369632,78597,987,3424950.00,52968,67.39,1.50,-0.74
22-November-2023,44.74,44.74,42.60,42.82,43.322789090089413179,26618,596,1153166.00,19023,71.47,2.14,-1.92
21-November-2023,43.79,44.88,42.39,44.09,43.518080303688789945,112747,1128,4906533.00,57476,50.98,2.49,0.30
20-November-2023,45.74,45.74,42.90,43.13,43.723275973050680169,46606,726,2037767.00,15572,33.41,2.84,-2.61
17-November-2023,44.40,46.21,43.84,45.09,45.020651650704599399,301235,1843,13561796.00,198393,65.86,2.37,0.69
16-November-2023,39.79,44.68,39.69,43.43,42.875054649403060366,118940,1088,5099559.00,61828,51.98,4.99,3.64
15-November-2023,39.99,39.99,39.00,39.29,39.351839950822878538,35789,466,1408363.00,24166,67.52,0.99,-0.70
13-November-2023,39.30,39.85,38.60,39.10,39.082187728395921066,57466,747,2245897.00,37736,65.67,1.25,-0.20
12-November-2023,39.70,40.50,39.70,40.08,40.187165046779907348,22018,500,884841.00,14714,66.83,0.80,0.38
10-November-2023,39.16,41.15,39.00,40.07,39.922668362289839352,53471,793,2134705.00,20910,39.11,2.15,0.91
9-November-2023,39.94,39.95,38.59,39.16,39.356607022074647973,32526,850,1280113.00,18200,55.96,1.36,-0.78
8-November-2023,41.78,41.78,39.84,39.95,40.371991059147180192,11632,347,469607.00,7914,68.04,1.94,-1.83
7-November-2023,40.94,42.50,40.32,40.56,41.340856609828965049,76651,830,3168818.00,39122,51.04,2.18,-0.38
6-November-2023,41.53,41.55,39.97,40.33,40.328059528969802051,13842,177,558221.00,8754,63.24,1.58,-1.20
3-November-2023,41.61,42.50,40.00,40.72,41.457564981486233823,136385,935,5654190.00,74882,54.90,2.50,-0.89
2-November-2023,37.76,41.50,37.76,40.82,39.913968557246993831,96302,781,3843795.00,62647,65.05,3.74,3.06
1-November-2023,37.45,38.66,37.40,38.07,38.098070465023621150,17569,250,669345.00,9088,51.73,1.26,0.62
31-October-2023,38.49,39.00,37.05,37.38,38.071307558095430753,39547,474,1505606.00,20404,51.59,1.95,-1.11
30-October-2023,38.00,38.70,37.24,38.27,38.091945389475544558,22633,326,862135.00,13053,57.67,1.46,0.27
27-October-2023,39.20,39.45,37.50,37.89,38.622242000248375212,48314,797,1865995.00,20431,42.29,1.95,-1.31
26-October-2023,36.20,39.50,35.58,38.55,37.693389740877842411,141825,1188,5345865.00,74448,52.49,3.92,2.35
25-October-2023,34.61,38.09,34.61,35.69,36.234027454372075488,225465,1240,8169505.00,122684,54.41,3.48,1.08
23-October-2023,39.40,40.31,33.71,34.40,34.697789242583703666,320207,1185,11110475.00,267564,83.56,6.60,-5.00
20-October-2023,40.00,41.49,39.50,39.60,40.481551028072481457,10651,294,431169.00,6285,59.01,1.99,-0.40
19-October-2023,41.06,41.51,40.55,40.93,41.047062529532209796,63490,681,2606078.00,46895,73.86,0.96,-0.13
18-October-2023,41.45,43.50,41.45,41.65,42.143790028883586587,111482,697,4698274.00,66867,59.98,2.05,0.20
17-October-2023,41.73,42.04,40.82,41.28,41.320058558940846982,47132,565,1947497.00,14182,30.09,1.22,-0.45
16-October-2023,42.44,42.55,41.49,41.68,41.917562214321990858,49225,591,2063392.00,20951,42.56,1.06,-0.76
13-October-2023,43.40,43.80,41.00,41.74,42.458686711580465432,238531,1456,10127713.00,181349,76.03,2.80,-1.66
12-October-2023,42.85,44.46,42.21,43.35,43.384456245867724529,140661,974,6102501.00,33644,23.92,2.25,0.50
11-October-2023,42.99,44.95,42.26,42.64,43.872415223827038665,356704,2227,15649466.00,232197,65.10,2.69,-0.35
10-October-2023,37.03,43.00,37.03,42.27,41.692538842121746932,236277,2092,9850988.00,110707,46.85,5.97,5.24
9-October-2023,38.00,39.14,37.10,37.43,37.930315361139369277,104198,958,3952263.00,57118,54.82,2.04,-0.57
6-October-2023,39.41,40.14,38.96,39.60,39.525119324938504895,122774,1195,4852657.00,89138,72.60,1.18,0.19
5-October-2023,35.20,41.00,34.70,39.90,39.850784589568000992,516066,3335,20565635.00,231443,44.85,6.30,4.70
4-October-2023,35.70,35.70,34.55,34.89,34.595466053034521158,459776,412,15906165.00,455971,99.17,1.15,-0.81
3-October-2023,35.99,36.14,35.30,35.69,35.566557942027201673,32498,446,1155842.00,25398,78.15,0.84,-0.30
29-September-2023,38.90,38.90,35.94,36.09,36.124991522550016954,14745,235,532663.00,12450,84.44,2.96,-2.81
28-September-2023,35.55,37.75,35.55,36.10,36.861763089724468168,25478,468,939164.00,19259,75.59,2.20,0.55
27-September-2023,36.00,37.81,35.29,37.50,36.389412468678709001,53478,603,1946033.00,41430,77.47,2.52,1.50
26-September-2023,37.20,37.85,36.19,36.47,36.956390472995639047,5962,222,220334.00,3331,55.87,1.66,-0.73
25-September-2023,35.40,37.43,34.40,36.73,36.278775124092556572,94083,777,3413216.00,49338,52.44,3.03,1.33
22-September-2023,33.85,34.29,33.51,33.88,33.967658581311994665,11997,238,407510.00,7511,62.61,0.78,0.03
21-September-2023,33.40,34.80,33.40,33.55,33.572973183380642688,333972,340,11212433.00,306364,91.73,1.40,0.15
20-September-2023,34.29,34.99,33.30,33.79,33.620313974862139202,402580,637,13534866.00,332439,82.58,1.69,-0.50
18-September-2023,33.50,34.70,33.50,34.05,34.074739979851601061,434774,203,14814811.00,433143,99.62,1.20,0.55
15-September-2023,35.00,35.00,34.09,34.15,34.407699037620297462,4572,160,157312.00,4356,95.28,0.91,-0.85
14-September-2023,34.08,34.63,33.85,34.21,34.172619373188207624,18283,377,624778.00,16316,89.24,0.78,0.13
13-September-2023,33.00,35.80,31.55,34.08,34.700681272361907562,61209,824,2123994.00,50070,81.80,4.25,1.08
12-September-2023,33.10,34.13,31.20,31.73,32.249822168527781227,88567,853,2856270.00,67352,76.05,2.93,-1.37
11-September-2023,35.11,35.45,32.75,33.12,34.326121116886256497,66184,829,2271840.00,42615,64.39,2.70,-1.99
8-September-2023,36.94,36.94,34.71,34.87,35.631593690107621996,67830,844,2416891.00,47446,69.95,2.23,-2.07
7-September-2023,37.38,37.38,35.25,36.23,36.223627159070267025,126617,1127,4586527.00,84290,66.57,2.13,-1.15
6-September-2023,32.19,37.82,31.70,37.58,36.601415819158857751,562925,3064,20603852.00,371120,65.93,6.12,5.39
5-September-2023,31.19,32.40,31.19,31.52,31.770020352181222900,22602,362,718066.00,16615,73.51,1.21,0.33
4-September-2023,31.00,31.23,30.70,31.12,30.980183626625860749,26140,306,809822.00,22916,87.67,0.53,0.12
1-September-2023,31.50,31.50,30.76,30.82,30.882596971582659199,4821,127,148885.00,3504,72.68,0.74,-0.68
31-August-2023,31.00,31.45,30.80,30.84,31.021873485215705283,16504,237,511985.00,11487,69.60,0.65,-0.16
30-August-2023,29.90,31.54,29.90,31.10,31.146225771225771225,58608,538,1825418.00,42533,72.57,1.64,1.20
29-August-2023,30.17,30.49,30.00,30.17,30.249691434213774376,16204,283,490166.00,9386,57.92,0.49,0.00
28-August-2023,30.11,30.45,30.01,30.19,30.159058045858293740,14523,218,438000.00,12094,83.27,0.44,0.08
25-August-2023,29.80,30.50,29.80,30.22,30.314211212516297262,18408,285,558024.00,12825,69.67,0.70,0.42
24-August-2023,30.70,30.70,29.95,30.25,30.169689143067982658,54205,387,1635348.00,45415,83.78,0.75,-0.45
23-August-2023,30.69,30.73,30.55,30.68,30.656358582348853370,2878,153,88229.00,2697,93.71,0.18,-0.01
22-August-2023,30.79,30.89,30.50,30.55,30.671693426771932937,11273,295,345762.00,9107,80.79,0.39,-0.24
21-August-2023,30.99,31.09,30.56,30.72,30.772210623985154256,4311,148,132659.00,3403,78.94,0.53,-0.27
18-August-2023,30.51,31.35,30.51,30.64,30.863523840275535464,18582,273,573506.00,13459,72.43,0.84,0.13
17-August-2023,31.00,31.89,30.40,30.88,30.886822932120133188,30333,376,936890.00,19684,64.89,1.49,-0.12
16-August-2023,30.64,31.11,30.35,30.70,30.960739835979759204,5731,131,177436.00,4724,82.43,0.76,0.06
14-August-2023,30.74,31.00,30.30,30.44,30.497706152217386189,25503,368,777783.00,23613,92.59,0.70,-0.30
11-August-2023,31.18,31.24,30.90,30.94,31.009065009065009065,3861,123,119726.00,2739,70.94,0.34,-0.24
10-August-2023,31.61,31.75,30.96,31.03,31.432366529774127310,7792,163,244921.00,5827,74.78,0.79,-0.58
9-August-2023,31.90,31.90,30.46,31.08,31.050991722630017179,51224,558,1590556.00,33773,65.93,1.44,-0.82
8-August-2023,31.21,32.89,31.20,32.50,32.343066393144040338,52159,759,1686982.00,27270,52.28,1.69,1.29
7-August-2023,31.50,31.50,30.90,31.34,31.172632532850022655,15449,279,481586.00,10600,68.61,0.60,-0.16
4-August-2023,31.20,31.59,30.29,31.39,31.212016445524201083,10702,226,334031.00,8990,84.00,1.30,0.19
3-August-2023,31.00,31.01,30.35,30.59,30.695581117606386322,15909,338,488336.00,9606,60.38,0.66,-0.41
2-August-2023,31.50,31.64,31.00,31.03,31.285849952516619183,6318,257,197664.00,3822,60.49,0.64,-0.47
1-August-2023,31.56,32.10,30.25,30.98,31.076471376261498615,44788,455,1391853.00,38906,86.87,1.85,-0.58
31-July-2023,31.95,32.00,31.05,31.41,31.681732580037664783,6903,205,218699.00,4563,66.10,0.95,-0.54
28-July-2023,31.61,32.20,30.90,31.56,31.560780317367884699,13738,272,433582.00,10510,76.50,1.30,-0.05
27-July-2023,31.65,32.70,30.61,31.36,31.519951063429324298,21252,432,669862.00,14450,67.99,2.09,-0.29
26-July-2023,32.20,33.04,32.09,32.25,32.336703682057276446,17110,313,553281.00,14137,82.62,0.95,0.05
25-July-2023,32.89,33.30,32.15,32.38,32.630450253831190397,21077,320,687752.00,15470,73.40,1.15,-0.51
24-July-2023,30.10,32.39,30.00,31.54,31.487924905847615484,122939,778,3871094.00,75196,61.17,2.39,1.44
21-July-2023,29.15,30.59,29.15,30.10,30.168148375229920294,6524,195,196817.00,5041,77.27,1.44,0.95
20-July-2023,30.28,31.50,30.28,30.82,31.057187155252094576,33539,376,1041627.00,27960,83.37,1.22,0.54
19-July-2023,30.00,30.46,29.96,30.28,30.237525532535745550,3427,115,103624.00,2209,64.46,0.50,0.28
18-July-2023,30.19,30.99,30.11,30.14,30.392535256070406107,9431,216,286632.00,7721,81.87,0.88,-0.05
17-July-2023,29.72,30.44,29.72,30.26,30.255523989898989898,6336,162,191699.00,5112,80.68,0.72,0.54
