Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,3966.20,4279.00,3966.20,4239.65,4165.873256277401355121,85306,14665,355373984.00,54600,64.00,312.80,273.45
27-June-2024,3925.00,4055.00,3907.35,4032.75,4013.567563508947566011,39955,6825,160362092.00,19455,48.69,147.65,107.75
26-June-2024,3963.45,3996.20,3942.00,3952.05,3967.518338035393690689,3899,990,15469354.00,1437,36.86,54.20,-11.40
25-June-2024,3999.00,4001.00,3950.85,3972.20,3971.423563680192848533,9956,2408,39539493.00,5137,51.60,50.15,-26.80
24-June-2024,3934.35,4030.00,3891.90,3968.70,3972.079377050416682378,26519,5702,105335573.00,13833,52.16,138.10,34.35
21-June-2024,3949.95,4101.65,3926.55,3945.60,4022.075391287950216858,26515,4293,106645329.00,6307,23.79,175.10,-4.35
20-June-2024,3825.35,3910.00,3825.35,3895.95,3858.391129350485360271,12671,1689,48889674.00,8021,63.30,84.65,70.60
19-June-2024,3878.95,3893.00,3765.20,3839.90,3827.262272435739306329,20269,4693,77574779.00,9769,48.20,127.80,-39.05
18-June-2024,3804.95,3893.90,3776.65,3848.65,3843.696989590171621494,10663,1651,40985341.00,5131,48.12,117.25,43.70
14-June-2024,3793.20,3801.45,3732.35,3767.95,3763.502781992918563480,17793,3324,66964005.00,8991,50.53,69.10,-25.25
13-June-2024,3819.45,3832.00,3780.30,3792.25,3803.646315789473684210,38000,10724,144538560.00,25981,68.37,51.70,-27.20
12-June-2024,3749.95,3810.80,3749.95,3766.25,3774.924852210924568455,21145,3142,79820786.00,9381,44.36,60.85,16.30
11-June-2024,3799.55,3799.55,3727.90,3736.65,3754.875543110939461233,10357,1754,38889246.00,3996,38.58,71.65,-62.90
10-June-2024,3874.75,3879.00,3679.65,3741.55,3735.029132705618708546,55333,10279,206670367.00,23931,43.25,199.35,-133.20
7-June-2024,3715.45,3873.90,3715.45,3851.25,3839.633815704748025892,29507,3211,113296075.00,8424,28.55,158.45,135.80
6-June-2024,3627.95,3710.00,3613.35,3691.60,3669.339293901879871618,21810,2809,80028290.00,5453,25.00,96.65,63.65
5-June-2024,3353.05,3607.65,3353.05,3566.30,3528.582793842612573730,13902,2494,49054358.00,5609,40.35,254.60,213.25
4-June-2024,3432.00,3432.00,3232.60,3350.20,3335.230706159680229578,39028,8930,130167384.00,14772,37.85,199.40,-81.80
3-June-2024,3480.10,3515.00,3377.30,3426.90,3424.283624229979466119,11688,2540,40023027.00,4754,40.67,137.70,-53.20
31-May-2024,3540.05,3541.95,3396.00,3410.05,3456.529189470940839197,7674,1840,26525405.00,3014,39.28,145.95,-130.00
30-May-2024,3633.90,3644.00,3500.00,3516.05,3555.893483241860712953,18767,4807,66733453.00,8803,46.91,144.00,-117.85
29-May-2024,3688.00,3688.00,3624.05,3650.30,3647.744613210879547862,2831,667,10326765.00,1213,42.85,63.95,-37.70
28-May-2024,3754.95,3798.50,3672.00,3688.65,3721.759349249947179378,23665,3667,88075435.00,9716,41.06,126.50,-66.30
27-May-2024,3599.20,3783.30,3569.85,3737.10,3698.234468493757848858,27074,3695,100126000.00,9458,34.93,213.45,137.90
24-May-2024,3579.85,3586.95,3529.00,3553.35,3561.279440970945200441,13595,2359,48415594.00,6387,46.98,57.95,-26.50
23-May-2024,3490.05,3584.95,3490.05,3568.40,3558.558381276150627615,30592,3921,108863418.00,17434,56.99,94.90,78.35
22-May-2024,3500.10,3533.00,3490.00,3500.75,3519.372740595994137762,6141,979,21612468.00,2868,46.70,43.00,0.65
21-May-2024,3527.80,3527.80,3463.00,3509.95,3494.093880530435135244,24659,3531,86160861.00,11694,47.42,64.80,-17.85
18-May-2024,3540.05,3550.00,3521.25,3527.80,3534.214596003475238922,1151,321,4067881.00,614,53.34,28.75,-12.25
17-May-2024,3559.75,3559.75,3515.00,3537.90,3538.712398857686815801,8404,1237,29739339.00,3529,41.99,44.75,-21.85
16-May-2024,3548.95,3550.00,3484.00,3520.85,3520.125488890738120995,12017,1868,42301348.00,4043,33.64,66.00,-28.10
15-May-2024,3417.55,3489.00,3415.20,3480.60,3463.765514943841614315,21012,3667,72780641.00,12209,58.10,73.80,63.05
14-May-2024,3405.45,3430.00,3357.90,3425.65,3393.939489914985830971,5999,981,20360243.00,2364,39.41,72.10,20.20
13-May-2024,3332.35,3409.00,3273.50,3395.15,3329.870735299972132648,25119,4841,83643023.00,8907,35.46,135.50,62.80
10-May-2024,3339.95,3400.00,3258.15,3367.55,3308.814103275957801221,9005,1591,29795871.00,2203,24.46,141.85,27.60
9-May-2024,3435.00,3435.00,3345.65,3353.80,3386.916784702549575070,5648,960,19129306.00,2783,49.27,89.35,-81.20
8-May-2024,3326.55,3394.45,3318.80,3376.85,3353.238981892722924496,5854,1270,19629861.00,2795,47.75,75.65,50.30
7-May-2024,3412.45,3412.45,3324.80,3361.30,3363.545012165450121654,7398,1181,24883506.00,3200,43.25,87.65,-51.15
6-May-2024,3360.05,3435.00,3360.05,3390.90,3405.256206845893932716,6807,1153,23179579.00,2338,34.35,74.95,30.85
3-May-2024,3419.30,3445.10,3360.65,3366.75,3393.042241533775309084,22324,3783,75746275.00,8634,38.68,84.45,-52.55
2-May-2024,3396.50,3427.40,3365.35,3408.00,3393.515616102325988873,22829,3301,77470568.00,9793,42.90,62.05,11.50
30-April-2024,3365.00,3412.65,3350.00,3370.05,3384.142123776024336914,10519,1679,35597791.00,3858,36.68,62.65,5.05
29-April-2024,3400.95,3440.70,3358.00,3373.15,3389.478435647611909790,29354,4767,99494750.00,12564,42.80,82.70,-27.80
26-April-2024,3430.25,3518.00,3391.30,3398.60,3463.639451509917831161,19107,2699,66179759.00,9356,48.97,126.70,-31.65
25-April-2024,3466.15,3478.30,3417.00,3430.25,3448.705871011279282753,10373,2022,35773426.00,4346,41.90,61.30,-35.90
