Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,20.49,20.49,20.10,20.21,20.230023283243970640,619759,3379,12537739.00,398564,64.31,0.39,-0.28
27-June-2024,20.60,20.85,20.01,20.35,20.392364019298116719,1020825,4460,20817035.00,700956,68.67,0.84,-0.25
26-June-2024,20.87,21.21,20.46,20.61,20.689078989031752376,385294,1471,7971378.00,187224,48.59,0.75,-0.26
25-June-2024,21.25,21.48,20.77,20.83,21.085499214651927807,1214748,4513,25613568.00,771871,63.54,0.71,-0.42
24-June-2024,20.92,21.45,20.67,21.13,21.167028461167390255,1592064,5354,33699264.00,1015713,63.80,0.78,0.21
21-June-2024,20.69,21.10,20.35,20.81,20.759275324878189453,1664470,6510,34553191.00,1015008,60.98,0.75,0.12
20-June-2024,20.87,20.99,20.45,20.57,20.660693230810764219,1229778,4376,25408066.00,747207,60.76,0.54,-0.30
19-June-2024,20.88,21.00,20.40,20.45,20.601513145716599247,1139877,4428,23483191.00,732952,64.30,0.60,-0.43
18-June-2024,21.30,21.50,20.73,20.83,21.000554357551798243,1360133,5434,28563547.00,891778,65.57,0.77,-0.47
14-June-2024,21.30,21.67,20.97,21.18,21.291681649674807418,1699147,5734,36177697.00,1050756,61.84,0.70,-0.12
13-June-2024,21.61,22.19,20.80,21.53,21.429583887358920600,3012045,7609,64546871.00,1644173,54.59,1.39,-0.08
12-June-2024,20.53,21.34,20.45,21.34,21.266811033107393874,2453017,2798,52167849.00,2059108,83.94,0.89,0.81
11-June-2024,20.24,20.92,19.92,20.33,20.357604446024104171,495184,2428,10080760.00,302556,61.10,1.00,0.09
10-June-2024,20.26,20.39,19.93,20.01,20.123453996198720883,1153296,5021,23208299.00,837943,72.66,0.46,-0.25
7-June-2024,20.17,20.19,19.75,19.81,19.913720399244455521,1095369,4123,21812872.00,562937,51.39,0.44,-0.36
6-June-2024,19.47,20.04,19.47,19.76,19.814552690389134708,624668,2050,12377517.00,325805,52.16,0.57,0.29
5-June-2024,19.19,19.32,18.62,19.09,18.837843511266430545,933703,2749,17588951.00,518042,55.48,0.70,-0.10
4-June-2024,20.99,20.99,19.59,19.59,19.754511056045810847,1531515,7606,30254330.00,1144552,74.73,1.40,-1.40
3-June-2024,20.60,20.62,20.19,20.62,20.525317294757569258,1025860,2908,21056102.00,758989,73.99,0.43,0.02
31-May-2024,19.84,20.15,19.33,19.64,19.722958453696299076,1102914,3967,21752727.00,649490,58.89,0.82,-0.20
30-May-2024,20.12,20.12,19.54,19.62,19.748611172876290768,1124330,4547,22203956.00,754749,67.13,0.58,-0.50
29-May-2024,19.15,20.12,18.95,20.12,19.918621343728612288,1003789,2429,19994093.00,835536,83.24,1.17,0.97
28-May-2024,19.13,19.34,19.02,19.17,19.134457924448569911,2214968,7698,42382212.00,1432991,64.70,0.32,0.04
27-May-2024,20.02,20.20,20.02,20.02,20.028371535570792421,1539395,4583,30831575.00,1220803,79.30,0.18,0.00
24-May-2024,20.77,21.35,20.77,21.07,21.033515766913877185,1190753,3941,25045722.00,813541,68.32,0.58,0.30
23-May-2024,21.19,21.39,20.80,20.90,21.114033720620994746,1398788,4281,29534057.00,744451,53.22,0.59,-0.29
22-May-2024,21.01,21.50,20.40,21.08,21.084973683383335487,1145284,3983,24148283.00,818003,71.42,1.10,0.07
21-May-2024,21.50,21.50,20.82,20.88,21.064610869551102386,462043,2038,9732756.00,353611,76.53,0.68,-0.62
18-May-2024,21.24,21.50,20.85,21.34,21.265571533923303834,542400,1692,11534446.00,450944,83.14,0.65,0.10
17-May-2024,20.00,20.93,19.51,20.89,20.541207429861135306,1033236,2653,21223915.00,1033236,100.00,1.42,0.89
16-May-2024,20.21,20.40,19.82,19.94,20.101518767389941602,181858,891,3655622.00,181858,100.00,0.58,-0.27
15-May-2024,20.38,20.40,20.01,20.14,20.169180635176668047,458770,1974,9253015.00,458770,100.00,0.39,-0.24
14-May-2024,19.35,20.28,19.30,20.28,19.938659852652279003,499363,1917,9956629.00,499363,100.00,0.98,0.93
13-May-2024,19.75,19.95,18.90,19.32,19.124871330279371309,166123,1044,3177081.00,166123,100.00,1.05,-0.43
10-May-2024,19.52,19.99,19.11,19.42,19.376816767653765551,324959,2311,6296671.00,324959,100.00,0.88,-0.10
9-May-2024,20.47,20.60,19.49,19.59,19.741361031518624641,418800,2770,8267682.00,418800,100.00,1.11,-0.88
8-May-2024,19.99,20.30,18.90,20.07,19.961484031767489016,189376,961,3780226.00,189376,100.00,1.40,0.08
