Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,126.25,128.90,126.00,128.40,127.576368876080691642,1735,24,221345.00,1490,85.88,2.90,2.15
27-June-2024,127.90,128.00,123.50,126.25,125.655473541948227466,9619,42,1208680.00,6700,69.65,4.50,-1.65
26-June-2024,131.55,131.55,126.95,127.90,127.825162689804772234,2305,31,294637.00,1768,76.70,4.60,-3.65
25-June-2024,126.20,127.95,125.00,126.20,125.747463846319879127,4633,30,582588.00,4446,95.96,2.95,0.00
24-June-2024,122.60,128.00,122.55,126.20,125.539890089065757058,5277,40,662474.00,4393,83.25,5.45,3.60
21-June-2024,125.10,127.55,124.00,125.00,125.249335106382978723,7520,46,941875.00,6684,88.88,3.55,-0.10
20-June-2024,123.00,127.00,120.00,125.85,124.874213509437886745,19231,94,2401456.00,17673,91.90,7.00,2.85
19-June-2024,124.10,125.50,120.00,121.10,122.672681008558871154,12969,75,1590942.00,12759,98.38,5.50,-3.00
18-June-2024,123.05,127.95,121.35,127.00,124.525183062718879337,15705,74,1955668.00,12185,77.59,6.60,3.95
14-June-2024,124.90,124.90,122.85,123.00,123.009880202544152155,8097,31,996011.00,7819,96.57,2.05,-1.90
13-June-2024,120.95,123.50,120.50,121.95,121.340864759427828348,6152,61,746489.00,4883,79.37,3.00,1.00
12-June-2024,120.10,124.95,120.10,123.90,122.312838544141404542,10523,35,1287098.00,10225,97.17,4.85,3.80
11-June-2024,122.65,124.00,121.00,121.85,122.149789835689721054,5234,38,639332.00,4624,88.35,3.00,-0.80
10-June-2024,120.60,125.70,120.00,122.55,120.860972210836953848,12199,79,1474383.00,10518,86.22,5.70,1.95
7-June-2024,120.05,124.95,117.50,124.10,121.854157690650581645,4642,62,565647.00,4150,89.40,7.45,4.05
6-June-2024,127.00,127.00,118.00,119.50,120.554886856042368801,8308,83,1001570.00,6667,80.25,9.00,-7.50
5-June-2024,119.00,120.00,115.95,119.25,118.965890308039068369,6655,27,791718.00,6505,97.75,4.05,0.25
4-June-2024,119.50,124.80,110.00,119.35,117.001821327747928239,10981,141,1284797.00,8124,73.98,14.80,-0.15
3-June-2024,130.00,130.00,119.10,121.10,124.425783256291730868,15576,123,1938056.00,11786,75.67,10.90,-8.90
31-May-2024,129.95,129.95,124.05,127.95,127.016352201257861635,1590,22,201956.00,1412,88.80,5.90,-2.00
30-May-2024,129.85,129.85,124.75,125.00,125.778675061593211059,14612,116,1837878.00,14119,96.63,5.10,-4.85
29-May-2024,129.65,133.80,126.00,129.85,128.109707180104292017,9972,102,1277510.00,8958,89.83,7.80,0.20
28-May-2024,139.45,139.45,128.00,129.65,132.798908314215647496,12641,124,1678711.00,11817,93.48,11.45,-9.80
27-May-2024,140.00,140.05,137.15,139.45,139.344104070499370541,2383,31,332057.00,2178,91.40,2.90,-0.55
24-May-2024,140.00,140.00,137.10,137.65,137.975399753997539975,813,27,112174.00,593,72.94,2.90,-2.35
23-May-2024,138.95,140.00,135.00,139.30,138.271768605001506477,6638,59,917848.00,5625,84.74,5.00,0.35
22-May-2024,140.00,140.00,136.25,138.95,138.727646736149204607,3646,33,505801.00,3238,88.81,3.75,-1.05
21-May-2024,142.45,145.00,137.10,140.00,141.749784214059652824,10427,59,1478025.00,6489,62.23,7.90,-2.45
18-May-2024,143.00,143.10,143.00,143.05,143.035000000000000000,200,3,28607.00,200,100.00,0.10,0.05
17-May-2024,138.80,140.90,135.05,139.95,138.771670702179176755,4130,35,573127.00,3603,87.24,5.85,1.15
16-May-2024,135.10,140.00,134.40,135.05,137.396863117870722433,4208,46,578166.00,3180,75.57,5.60,-0.05
15-May-2024,134.50,139.00,132.80,137.95,136.648481273960483633,3391,30,463375.00,2822,83.22,6.20,3.45
14-May-2024,141.70,141.70,133.55,134.30,134.655927835051546391,1552,20,208986.00,1070,68.94,8.15,-7.40
13-May-2024,132.35,142.60,130.05,135.90,133.899631449631449631,8140,62,1089943.00,5249,64.48,12.55,3.55
10-May-2024,139.50,139.50,132.20,133.90,134.217785843920145190,2204,30,295816.00,1903,86.34,7.30,-5.60
9-May-2024,136.80,139.65,136.00,136.60,137.256852791878172588,1970,34,270396.00,1168,59.29,3.65,-0.20
8-May-2024,140.80,140.80,136.05,136.55,136.857994041708043694,1007,21,137816.00,775,76.96,4.75,-4.25
7-May-2024,140.85,140.85,136.00,138.40,137.975249353527890653,2707,36,373499.00,2328,86.00,4.85,-2.45
6-May-2024,141.90,141.90,137.95,138.15,139.487225459435230838,6693,66,933588.00,5392,80.56,3.95,-3.75
3-May-2024,142.00,142.00,137.40,138.75,138.854854368932038834,4120,45,572082.00,3791,92.01,4.60,-3.25
2-May-2024,140.00,141.85,136.20,139.70,139.691694564004463574,6273,83,876286.00,4318,68.83,5.65,-0.30
30-April-2024,142.85,142.85,138.55,140.80,140.364233829124870287,5782,49,811586.00,3472,60.05,4.30,-2.05
