Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,717.95,728.00,715.05,718.20,721.064376827330640381,200771,7509,144768816.00,84377,42.03,12.95,0.25
27-June-2024,720.75,728.00,710.15,715.30,716.777801476036958346,365709,18361,262132093.00,187538,51.28,17.85,-5.45
26-June-2024,725.00,730.00,719.00,720.00,722.725105161964064375,307383,17067,222153411.00,166819,54.27,11.00,-5.00
25-June-2024,738.05,744.30,724.00,725.55,732.117435830257449546,129773,7395,95009076.00,75851,58.45,20.30,-12.50
24-June-2024,729.75,745.00,720.15,737.95,733.225202438249590927,166841,9101,122332026.00,57853,34.68,24.85,8.20
21-June-2024,742.05,744.00,730.00,733.45,738.612421296369720711,126106,8961,93143458.00,59504,47.19,14.00,-8.60
20-June-2024,743.95,746.95,735.00,742.00,741.803255975060616556,153011,9136,113504058.00,74882,48.94,11.95,-1.95
19-June-2024,749.15,750.00,720.00,738.00,730.623358161782055352,343289,23382,250814962.00,161503,47.05,30.00,-11.15
18-June-2024,753.90,758.00,741.95,747.80,749.846314477694885569,534429,25481,400739616.00,390914,73.15,16.05,-6.10
14-June-2024,754.05,760.00,745.30,746.90,749.725529889296356506,581914,25766,436275782.00,325804,55.99,14.70,-7.15
13-June-2024,763.65,769.75,750.20,753.85,756.335638620440499077,232509,10976,175854843.00,116326,50.03,19.55,-9.80
12-June-2024,766.00,768.00,754.55,761.85,760.946966402087637273,257516,11940,195956019.00,139169,54.04,13.45,-4.15
11-June-2024,775.10,779.95,760.00,762.75,766.493719065411490683,659456,28192,505468882.00,343397,52.07,19.95,-12.35
10-June-2024,788.95,810.55,766.85,769.85,786.290809376471720184,1184838,38709,931627230.00,551336,46.53,43.70,-19.10
7-June-2024,746.90,772.20,733.40,767.25,760.483269076625670524,551434,20781,419356331.00,179331,32.52,38.80,20.35
6-June-2024,749.00,790.00,743.70,749.20,768.810312772419042525,1166631,47033,896917944.00,425705,36.49,46.30,0.20
5-June-2024,738.35,778.50,638.90,726.15,693.528125854522035906,7259175,167253,5034442033.00,4442905,61.20,139.60,-12.20
4-June-2024,875.95,875.95,700.00,723.85,778.838442679690978719,11062798,294342,8616132366.00,2556298,23.11,175.95,-152.10
3-June-2024,875.00,896.75,825.75,875.00,870.887136306937228432,5373659,145745,4679850498.00,1368214,25.46,71.00,0.00
31-May-2024,708.80,797.55,704.75,756.65,753.514339953990312533,1989581,48585,1499177814.00,292067,14.68,92.80,47.85
30-May-2024,679.55,709.00,675.75,698.20,697.718438577964129652,1023631,26624,714206223.00,329090,32.15,33.25,18.65
29-May-2024,677.25,684.10,666.15,679.60,675.555501127848294846,418496,11367,282717275.00,133946,32.01,17.95,2.35
28-May-2024,707.70,712.00,675.50,678.65,689.223649103621460431,395034,13074,272266775.00,172528,43.67,36.50,-29.05
27-May-2024,709.95,717.00,702.35,704.55,708.740540522937542538,307073,9086,217635084.00,90673,29.53,14.65,-5.40
24-May-2024,713.70,720.10,703.30,706.95,712.169353831360284326,424301,12117,302174169.00,124260,29.29,16.80,-6.75
23-May-2024,700.75,720.00,686.00,710.95,705.628989281347856642,1208081,35687,852456975.00,348642,28.86,34.00,10.20
22-May-2024,689.30,715.00,685.55,691.65,699.439910220101358242,1152151,31382,805860392.00,348092,30.21,29.45,2.35
21-May-2024,634.75,691.95,626.55,680.25,669.091616522313094578,1640763,46685,1097820768.00,652884,39.79,65.40,45.50
18-May-2024,639.95,641.85,633.75,634.75,637.253989159617040676,39482,2060,25160062.00,24811,62.84,8.10,-5.20
17-May-2024,640.75,640.75,629.20,635.75,635.205870994956006154,168319,5486,106917217.00,65638,39.00,11.55,-5.00
16-May-2024,646.85,651.60,632.00,639.95,640.008197302254344552,578483,17549,370233862.00,196572,33.98,19.60,-6.90
15-May-2024,631.00,647.80,626.00,639.80,639.907621917585512143,516681,13674,330628110.00,138822,26.87,21.80,8.80
14-May-2024,594.45,635.85,590.65,627.65,620.732779711146934731,1426123,44737,885241294.00,680370,47.71,45.20,33.20
13-May-2024,603.75,605.00,580.80,595.00,591.528322722368726362,590427,17197,349254293.00,183264,31.04,24.20,-8.75
10-May-2024,615.00,630.00,600.00,603.10,616.766745178922708326,1184953,27825,730839605.00,331635,27.99,30.00,-11.90
9-May-2024,587.05,622.00,587.05,613.05,609.663068873120126343,1287919,27948,785196650.00,203567,15.81,34.95,26.00
8-May-2024,580.55,587.75,572.25,579.30,577.015479141395496018,151688,6163,87526324.00,58575,38.62,15.50,-1.25
7-May-2024,589.40,596.20,577.00,580.00,584.969187580784144765,148544,6001,86893663.00,58298,39.25,19.20,-9.40
6-May-2024,599.05,603.00,578.00,588.85,589.472888366759758851,284306,9438,167590679.00,110216,38.77,25.00,-10.20
3-May-2024,609.90,614.50,596.65,604.40,607.130998868138087153,212040,6367,128736057.00,77551,36.57,17.85,-5.50
2-May-2024,615.00,624.90,604.80,608.00,612.302359024199320338,909571,21454,556932469.00,384574,42.28,20.10,-7.00
30-April-2024,600.00,622.30,594.35,612.55,611.168597370419572429,446383,11772,272815272.00,140059,31.38,27.95,12.55
29-April-2024,599.90,599.95,591.70,595.45,594.277283162373051656,314498,10956,186899017.00,155059,49.30,8.25,-4.45
26-April-2024,597.10,601.40,588.00,591.70,593.077691967338401512,298332,10315,176934054.00,148723,49.85,13.40,-5.40
25-April-2024,595.90,595.90,590.00,592.40,592.048434231198157057,122847,5823,72731374.00,63175,51.43,5.90,-3.50
24-April-2024,600.10,604.15,590.00,596.15,597.557605345543088733,247234,9530,147736557.00,128110,51.82,14.15,-3.95
23-April-2024,598.60,608.00,598.60,602.45,604.078083605420310940,295555,11751,178538298.00,172095,58.23,9.40,3.85
22-April-2024,607.00,610.00,595.55,597.00,600.584945176789454231,113638,4543,68249272.00,63317,55.72,14.45,-10.00
19-April-2024,566.00,601.80,566.00,594.50,588.825392004958165478,484050,17760,285020931.00,194669,40.22,35.80,28.50
18-April-2024,611.30,615.85,595.15,599.15,604.509430844148690038,181532,6782,109737806.00,74896,41.26,20.70,-12.15
16-April-2024,586.25,606.15,586.25,600.65,600.121427807550174079,336628,12138,202017676.00,170916,50.77,19.90,14.40
15-April-2024,577.50,611.90,568.00,591.15,588.785648477719800590,945391,31777,556632653.00,449760,47.57,43.90,13.65
12-April-2024,614.15,615.00,590.80,595.20,604.731566423696870078,464804,23017,281081651.00,263412,56.67,24.20,-18.95
10-April-2024,622.00,622.00,610.00,617.90,615.423094271538114569,110850,5863,68219650.00,55956,50.48,12.00,-4.10
9-April-2024,616.90,632.00,610.50,616.30,619.895999049090692975,210325,8527,130379626.00,81160,38.59,21.50,-0.60
8-April-2024,632.75,632.75,606.10,610.25,617.494853911558372046,244749,10405,151131248.00,136928,55.95,26.65,-22.50
5-April-2024,631.00,636.70,618.15,626.55,627.371041985511308193,681497,24589,427551483.00,360008,52.83,18.55,-4.45
