Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,337.00,346.40,337.00,338.60,341.970758452634785257,3283,374,1122690.00,1662,50.62,9.40,1.60
27-June-2024,337.45,340.80,337.00,337.75,339.335537190082644628,1210,134,410596.00,911,75.29,3.80,0.30
26-June-2024,335.20,345.00,334.85,337.85,341.643736857915289876,3329,470,1137332.00,2027,60.89,10.15,2.65
25-June-2024,344.95,350.55,334.85,337.45,342.867673179396092362,3378,364,1158207.00,1059,31.35,15.70,-7.50
24-June-2024,348.90,352.30,341.90,343.30,347.785042698179936168,11593,426,4031872.00,833,7.19,10.40,-5.60
21-June-2024,350.20,353.45,339.95,342.05,346.483847924438447495,12599,367,4365350.00,2572,20.41,13.50,-8.15
20-June-2024,349.00,356.55,339.50,353.30,346.658753709198813056,5392,313,1869184.00,1654,30.68,17.05,4.30
19-June-2024,346.70,352.10,341.50,344.10,346.860630144762986091,7046,588,2443980.00,4441,63.03,10.60,-2.60
18-June-2024,359.90,359.90,342.20,344.75,347.042815674891146589,5512,355,1912900.00,3635,65.95,17.70,-15.15
14-June-2024,355.20,363.25,346.90,359.65,356.681534152122387416,9282,884,3310718.00,4461,48.06,16.35,4.45
13-June-2024,355.00,374.00,347.00,352.55,362.810615480261112838,38604,2123,14005941.00,21151,54.79,27.00,-2.45
12-June-2024,346.00,357.70,340.95,352.75,347.722060183538450594,14057,764,4887929.00,9011,64.10,16.75,6.75
11-June-2024,330.65,361.40,330.40,352.25,348.237380791831230131,41524,2169,14460209.00,27108,65.28,31.00,21.60
10-June-2024,304.60,326.30,304.60,321.85,317.300548360751370901,8571,375,2719583.00,4315,50.34,21.70,17.25
7-June-2024,296.15,309.75,296.15,303.30,305.199769717904432930,1737,203,530132.00,1159,66.72,13.60,7.15
6-June-2024,304.30,314.10,298.90,300.80,308.709067188519243313,1533,216,473251.00,1136,74.10,15.20,-3.50
5-June-2024,299.00,309.55,289.95,300.50,294.520243388719868944,4273,244,1258485.00,2022,47.32,19.60,1.50
4-June-2024,298.00,305.60,283.40,292.45,295.148891835574919492,10558,382,3116182.00,9895,93.72,22.20,-5.55
3-June-2024,308.75,310.05,304.30,306.30,307.518484570730216926,3273,293,1006508.00,2522,77.05,5.75,-2.45
31-May-2024,316.95,323.65,300.95,303.50,312.979667282809611829,2705,203,846610.00,1246,46.06,22.70,-13.45
30-May-2024,347.70,347.70,314.95,317.30,330.045073375262054507,2862,259,944589.00,2128,74.35,32.75,-30.40
29-May-2024,316.00,344.00,308.50,334.00,333.597100643786763003,21591,1318,7202695.00,13678,63.35,35.50,18.00
28-May-2024,297.95,343.00,295.00,316.05,319.827733333333333333,5625,660,1799031.00,3943,70.10,48.00,18.10
27-May-2024,301.05,304.85,299.00,300.35,302.441860465116279069,344,71,104040.00,245,71.22,5.85,-0.70
24-May-2024,304.70,304.70,299.00,300.05,301.540229885057471264,174,55,52468.00,125,71.84,5.70,-4.65
23-May-2024,309.90,309.90,302.85,303.15,306.513783783783783783,3700,230,1134101.00,2963,80.08,7.05,-6.75
22-May-2024,288.10,314.85,288.10,302.05,307.630186721991701244,1928,226,593111.00,1601,83.04,26.75,13.95
21-May-2024,304.90,304.90,292.15,294.60,294.036951501154734411,433,29,127318.00,370,85.45,12.75,-10.30
18-May-2024,287.10,303.20,287.10,296.60,296.274380165289256198,1815,104,537738.00,1618,89.15,16.10,9.50
17-May-2024,292.30,293.50,286.95,288.80,290.237520128824476650,4968,274,1441900.00,3810,76.69,6.55,-3.50
16-May-2024,292.20,292.75,286.70,291.40,289.155017921146953405,1116,145,322697.00,772,69.18,6.05,-0.80
15-May-2024,291.70,296.65,288.25,289.55,291.828021978021978021,1820,178,531127.00,1395,76.65,8.40,-2.15
14-May-2024,292.45,293.25,285.70,287.10,290.531594202898550724,3450,190,1002334.00,2837,82.23,7.55,-5.35
13-May-2024,294.50,294.50,283.20,290.20,289.549407114624505928,506,90,146512.00,377,74.51,11.30,-4.30
10-May-2024,285.00,292.10,282.55,291.75,287.266796494644595910,1027,106,295023.00,551,53.65,9.55,6.75
9-May-2024,293.95,293.95,280.00,283.55,289.148061104582843713,851,97,246065.00,463,54.41,13.95,-10.40
8-May-2024,295.50,298.35,289.00,294.50,295.669220945083014048,783,135,231509.00,547,69.86,9.35,-1.00
7-May-2024,301.45,307.30,293.70,294.95,296.357911518533280191,2509,170,743562.00,1408,56.12,13.60,-6.50
6-May-2024,306.95,307.90,302.50,307.45,306.281690140845070422,568,67,173968.00,229,40.32,5.40,0.50
