Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,8648.00,8853.95,8341.00,8398.75,8514.628953229398663697,2245,467,19115342.00,1334,59.42,512.95,-249.25
27-June-2024,8555.00,8769.85,8305.55,8549.95,8644.141129032258064516,1240,214,10718735.00,995,80.24,464.30,-5.05
26-June-2024,8685.30,8713.00,8525.00,8654.95,8672.562363238512035010,457,113,3963361.00,338,73.96,188.00,-30.35
25-June-2024,9049.95,9049.95,8580.20,8600.65,8669.550581915846016114,2234,253,19367776.00,1963,87.87,469.75,-449.30
24-June-2024,8374.30,9150.00,8200.00,8751.65,8505.798895027624309392,5430,526,46186488.00,3790,69.80,950.00,377.35
21-June-2024,8648.95,8650.00,8200.00,8274.90,8512.342706502636203866,1707,302,14530569.00,1560,91.39,450.00,-374.05
20-June-2024,8500.05,8619.65,8500.00,8503.70,8525.300751879699248120,133,47,1133865.00,97,72.93,119.65,3.65
19-June-2024,8598.00,8680.00,8500.00,8544.90,8595.185962373371924746,1382,133,11878547.00,1173,84.88,180.00,-53.10
18-June-2024,8650.00,8699.00,8551.10,8598.55,8603.725000000000000000,880,93,7571278.00,799,90.80,147.90,-51.45
14-June-2024,8524.95,8620.00,8375.05,8538.65,8456.165199378560331434,1931,171,16328855.00,1811,93.79,244.95,13.70
13-June-2024,8490.05,8562.95,8425.00,8514.45,8475.495726495726495726,351,85,2974899.00,310,88.32,137.95,24.40
12-June-2024,8449.95,8489.95,8400.00,8452.00,8445.744525547445255474,411,73,3471201.00,330,80.29,89.95,2.05
11-June-2024,8472.00,8559.90,8300.00,8425.00,8392.025069637883008356,359,112,3012737.00,270,75.21,259.90,-47.00
10-June-2024,8698.00,8698.00,8325.00,8471.55,8483.705741626794258373,418,159,3546189.00,250,59.81,373.00,-226.45
7-June-2024,8324.95,8500.00,8200.00,8272.20,8311.120689655172413793,232,116,1928180.00,148,63.79,300.00,-52.75
6-June-2024,8330.05,8499.90,8155.00,8309.10,8283.696649029982363315,567,133,4696856.00,419,73.90,344.90,-20.95
5-June-2024,8150.00,8700.00,7820.10,8332.10,8285.920521172638436482,1535,243,12718888.00,1468,95.64,879.90,182.10
4-June-2024,7950.05,8179.55,7650.00,8032.00,7887.356107660455486542,966,204,7619186.00,852,88.20,529.55,81.95
3-June-2024,8103.10,8386.95,7887.10,7936.25,8066.452762923351158645,1122,258,9050560.00,847,75.49,499.85,-166.85
31-May-2024,8100.00,8500.00,7845.00,8184.95,8205.812629829663481512,2407,157,19751391.00,2158,89.66,655.00,84.95
30-May-2024,8310.65,8310.65,8003.20,8162.30,8204.351851851851851851,108,63,886070.00,88,81.48,307.45,-148.35
29-May-2024,8305.05,8305.05,8240.00,8281.15,8277.453781512605042016,119,34,985017.00,80,67.23,65.05,-23.90
28-May-2024,8520.00,8524.95,8260.15,8299.25,8363.795918367346938775,196,75,1639304.00,149,76.02,264.80,-220.75
27-May-2024,8480.45,8589.00,8245.00,8515.45,8409.936288088642659279,722,177,6071974.00,421,58.31,344.00,35.00
24-May-2024,8394.85,8500.00,8225.10,8396.50,8334.470824949698189134,497,129,4142232.00,340,68.41,274.90,1.65
23-May-2024,8387.90,8486.90,8100.00,8355.15,8297.256568778979907264,1941,194,16104975.00,1617,83.31,386.90,-32.75
22-May-2024,8301.05,8301.05,8201.05,8229.70,8247.216666666666666666,180,64,1484499.00,135,75.00,100.00,-71.35
21-May-2024,8210.00,8399.80,8200.00,8275.65,8249.535802469135802469,405,103,3341062.00,275,67.90,199.80,65.65
18-May-2024,8750.00,8750.00,8300.00,8342.80,8486.058823529411764705,68,28,577052.00,54,79.41,450.00,-407.20
17-May-2024,8206.05,8424.85,8150.00,8344.20,8262.890222984562607204,583,147,4817265.00,291,49.91,274.85,138.15
