Date,Open,High,Low,Close,No. of Shares
2015-01-01 00:00:00+05:30,25.200000762939453,25.200000762939453,25.200000762939453,25.200000762939453,0
2015-01-02 00:00:00+05:30,26.399999618530273,26.399999618530273,24.5,25.200000762939453,80
2015-01-05 00:00:00+05:30,26.399999618530273,26.399999618530273,24.75,24.75,5200
2015-01-06 00:00:00+05:30,25.0,25.0,25.0,25.0,10000
2015-01-07 00:00:00+05:30,24.5,24.5,24.5,24.5,100
2015-01-08 00:00:00+05:30,25.0,25.0,25.0,25.0,100
2015-01-09 00:00:00+05:30,25.0,25.0,25.0,25.0,98
2015-01-12 00:00:00+05:30,26.149999618530273,26.25,26.0,26.25,1281
2015-01-13 00:00:00+05:30,25.049999237060547,25.899999618530273,25.0,25.899999618530273,3202
2015-01-14 00:00:00+05:30,26.0,26.0,26.0,26.0,800
2015-01-15 00:00:00+05:30,27.25,27.25,25.25,26.5,22
2015-01-16 00:00:00+05:30,26.0,26.0,26.0,26.0,120
2015-01-19 00:00:00+05:30,25.75,27.0,25.75,26.399999618530273,50
2015-01-20 00:00:00+05:30,25.5,26.5,25.5,26.299999237060547,2723
2015-01-21 00:00:00+05:30,26.149999618530273,26.149999618530273,26.149999618530273,26.149999618530273,1000
2015-01-22 00:00:00+05:30,26.149999618530273,26.149999618530273,26.149999618530273,26.149999618530273,0
2015-01-23 00:00:00+05:30,26.100000381469727,26.100000381469727,26.0,26.0,800
2015-01-27 00:00:00+05:30,26.0,26.0,26.0,26.0,0
2015-01-28 00:00:00+05:30,26.0,26.0,26.0,26.0,2000
2015-01-29 00:00:00+05:30,26.0,27.0,25.299999237060547,27.0,3525
2015-01-30 00:00:00+05:30,26.0,26.200000762939453,26.0,26.200000762939453,5301
2015-02-02 00:00:00+05:30,26.200000762939453,27.5,26.049999237060547,26.049999237060547,202
2015-02-03 00:00:00+05:30,27.0,27.350000381469727,27.0,27.350000381469727,1450
2015-02-04 00:00:00+05:30,28.5,28.700000762939453,28.5,28.700000762939453,3100
2015-02-05 00:00:00+05:30,29.5,29.799999237060547,29.5,29.799999237060547,1200
2015-02-06 00:00:00+05:30,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,0
2015-02-09 00:00:00+05:30,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,0
2015-02-10 00:00:00+05:30,28.5,28.5,28.5,28.5,200
2015-02-11 00:00:00+05:30,28.600000381469727,28.600000381469727,28.600000381469727,28.600000381469727,100
2015-02-12 00:00:00+05:30,29.450000762939453,29.5,28.100000381469727,28.100000381469727,1100
2015-02-13 00:00:00+05:30,28.100000381469727,28.100000381469727,28.100000381469727,28.100000381469727,0
2015-02-16 00:00:00+05:30,28.100000381469727,28.100000381469727,28.100000381469727,28.100000381469727,0
2015-02-18 00:00:00+05:30,28.100000381469727,28.100000381469727,28.100000381469727,28.100000381469727,0
2015-02-19 00:00:00+05:30,27.0,27.950000762939453,27.0,27.950000762939453,1500
2015-02-20 00:00:00+05:30,29.0,29.0,29.0,29.0,1000
2015-02-23 00:00:00+05:30,30.399999618530273,30.399999618530273,28.100000381469727,28.100000381469727,111
2015-02-24 00:00:00+05:30,28.5,28.5,28.5,28.5,200
2015-02-25 00:00:00+05:30,29.700000762939453,29.899999618530273,29.700000762939453,29.899999618530273,3733
2015-02-26 00:00:00+05:30,30.5,31.299999237060547,30.5,30.899999618530273,2577
2015-02-27 00:00:00+05:30,31.799999237060547,31.799999237060547,29.450000762939453,30.0,2474
2015-03-02 00:00:00+05:30,30.0,30.0,30.0,30.0,0
2015-03-03 00:00:00+05:30,30.0,30.0,30.0,30.0,0
2015-03-04 00:00:00+05:30,28.950000762939453,31.5,28.950000762939453,30.649999618530273,75
2015-03-05 00:00:00+05:30,29.149999618530273,29.149999618530273,29.149999618530273,29.149999618530273,100
2015-03-09 00:00:00+05:30,27.5,31.0,26.350000381469727,27.5,745
2015-03-10 00:00:00+05:30,30.25,30.25,26.549999237060547,29.25,112
2015-03-11 00:00:00+05:30,26.399999618530273,26.399999618530273,26.399999618530273,26.399999618530273,156
2015-03-12 00:00:00+05:30,26.399999618530273,26.399999618530273,26.399999618530273,26.399999618530273,0
2015-03-13 00:00:00+05:30,26.399999618530273,26.399999618530273,26.399999618530273,26.399999618530273,0
2015-03-16 00:00:00+05:30,28.0,28.0,28.0,28.0,100
2015-03-17 00:00:00+05:30,26.0,26.0,26.0,26.0,5
2015-03-18 00:00:00+05:30,26.200000762939453,26.200000762939453,26.200000762939453,26.200000762939453,6
2015-03-19 00:00:00+05:30,28.5,28.700000762939453,27.149999618530273,27.600000381469727,603
2015-03-20 00:00:00+05:30,30.0,30.350000381469727,26.5,30.299999237060547,11686
2015-03-23 00:00:00+05:30,29.0,29.0,29.0,29.0,100
2015-03-24 00:00:00+05:30,29.0,29.0,29.0,29.0,0
2015-03-25 00:00:00+05:30,29.0,29.0,29.0,29.0,0
2015-03-26 00:00:00+05:30,31.0,31.0,31.0,31.0,5000
2015-03-27 00:00:00+05:30,33.900001525878906,33.900001525878906,31.0,31.0,1306
2015-03-30 00:00:00+05:30,33.900001525878906,33.900001525878906,33.900001525878906,33.900001525878906,50
2015-03-31 00:00:00+05:30,33.900001525878906,33.900001525878906,33.900001525878906,33.900001525878906,0
2015-04-01 00:00:00+05:30,37.04999923706055,37.04999923706055,35.20000076293945,35.20000076293945,205
2015-04-06 00:00:00+05:30,35.20000076293945,35.20000076293945,35.20000076293945,35.20000076293945,0
2015-04-07 00:00:00+05:30,35.0,35.0,30.549999237060547,30.600000381469727,6688
2015-04-08 00:00:00+05:30,32.0,32.0,32.0,32.0,5000
2015-04-09 00:00:00+05:30,32.0,32.0,27.049999237060547,30.049999237060547,1020
2015-04-10 00:00:00+05:30,33.0,33.0,33.0,33.0,10451
2015-04-13 00:00:00+05:30,38.75,38.75,35.20000076293945,36.0,420
2015-04-15 00:00:00+05:30,32.0,34.5,31.049999237060547,31.700000762939453,877
2015-04-16 00:00:00+05:30,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,0
2015-04-17 00:00:00+05:30,31.049999237060547,33.0,31.049999237060547,33.0,300
2015-04-20 00:00:00+05:30,32.099998474121094,32.099998474121094,32.04999923706055,32.04999923706055,200
2015-04-21 00:00:00+05:30,32.349998474121094,32.349998474121094,29.0,29.0,300
2015-04-22 00:00:00+05:30,29.0,29.0,29.0,29.0,0
2015-04-23 00:00:00+05:30,29.0,29.0,29.0,29.0,0
2015-04-24 00:00:00+05:30,34.75,34.75,34.75,34.75,100
2015-04-27 00:00:00+05:30,34.75,34.75,34.75,34.75,0
2015-04-28 00:00:00+05:30,32.0,32.0,31.100000381469727,31.399999618530273,400
2015-04-29 00:00:00+05:30,31.399999618530273,31.399999618530273,31.399999618530273,31.399999618530273,0
2015-04-30 00:00:00+05:30,32.0,32.0,32.0,32.0,200
