Date,Open,High,Low,Close,No. of Shares
2015-01-01 00:00:00+05:30,13.3100004196167,13.3100004196167,13.3100004196167,13.3100004196167,1056
2015-01-02 00:00:00+05:30,13.569999694824219,13.569999694824219,13.569999694824219,13.569999694824219,100
2015-01-05 00:00:00+05:30,13.84000015258789,13.84000015258789,13.84000015258789,13.84000015258789,10
2015-01-06 00:00:00+05:30,14.109999656677246,14.109999656677246,14.109999656677246,14.109999656677246,1305
2015-01-07 00:00:00+05:30,14.390000343322754,14.390000343322754,14.390000343322754,14.390000343322754,200
2015-01-08 00:00:00+05:30,14.670000076293945,14.670000076293945,14.670000076293945,14.670000076293945,400
2015-01-09 00:00:00+05:30,14.960000038146973,14.960000038146973,14.960000038146973,14.960000038146973,100
2015-01-12 00:00:00+05:30,15.25,15.25,15.25,15.25,5
2015-01-13 00:00:00+05:30,15.550000190734863,15.550000190734863,15.550000190734863,15.550000190734863,255
2015-01-14 00:00:00+05:30,15.859999656677246,15.859999656677246,15.859999656677246,15.859999656677246,30
2015-01-15 00:00:00+05:30,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,125
2015-01-16 00:00:00+05:30,16.489999771118164,16.489999771118164,15.850000381469727,16.489999771118164,32241
2015-01-19 00:00:00+05:30,16.799999237060547,16.799999237060547,16.200000762939453,16.200000762939453,34200
2015-01-20 00:00:00+05:30,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,3951
2015-01-21 00:00:00+05:30,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,1000
2015-01-22 00:00:00+05:30,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,550
2015-01-23 00:00:00+05:30,15.0,15.0,15.0,15.0,750
2015-01-27 00:00:00+05:30,14.699999809265137,15.300000190734863,14.699999809265137,14.699999809265137,26810
2015-01-28 00:00:00+05:30,14.5,14.949999809265137,14.449999809265137,14.949999809265137,5740
2015-01-29 00:00:00+05:30,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,1010
2015-01-30 00:00:00+05:30,15.5,15.5,15.5,15.5,2340
2015-02-02 00:00:00+05:30,15.800000190734863,15.800000190734863,15.199999809265137,15.199999809265137,57142
2015-02-03 00:00:00+05:30,15.350000381469727,15.350000381469727,14.899999618530273,14.899999618530273,5961
2015-02-04 00:00:00+05:30,14.649999618530273,14.949999809265137,14.649999618530273,14.649999618530273,3580
2015-02-05 00:00:00+05:30,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,1900
2015-02-06 00:00:00+05:30,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,0
2015-02-09 00:00:00+05:30,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,1251
2015-02-10 00:00:00+05:30,13.050000190734863,13.5,13.050000190734863,13.5,1000
2015-02-11 00:00:00+05:30,12.850000381469727,13.0,12.850000381469727,13.0,420
2015-02-12 00:00:00+05:30,12.350000381469727,13.399999618530273,12.350000381469727,12.399999618530273,5169
2015-02-13 00:00:00+05:30,11.800000190734863,11.850000381469727,11.800000190734863,11.800000190734863,3250
2015-02-16 00:00:00+05:30,11.25,11.899999618530273,11.25,11.300000190734863,17491
2015-02-18 00:00:00+05:30,10.899999618530273,11.449999809265137,10.75,11.449999809265137,9992
2015-02-19 00:00:00+05:30,11.449999809265137,12.0,11.0,12.0,3900
2015-02-20 00:00:00+05:30,12.25,12.600000381469727,11.399999618530273,11.75,7287
2015-02-23 00:00:00+05:30,12.0,12.25,11.199999809265137,11.199999809265137,5370
2015-02-24 00:00:00+05:30,11.199999809265137,11.199999809265137,10.649999618530273,11.199999809265137,5933
2015-02-25 00:00:00+05:30,11.5,11.699999809265137,10.699999809265137,11.699999809265137,849
2015-02-26 00:00:00+05:30,11.75,11.75,11.199999809265137,11.199999809265137,3100
2015-02-27 00:00:00+05:30,10.699999809265137,11.199999809265137,10.699999809265137,11.199999809265137,1775
2015-03-02 00:00:00+05:30,10.640000343322754,11.0,10.640000343322754,10.760000228881836,5990
2015-03-03 00:00:00+05:30,11.25,11.289999961853027,10.229999542236328,10.899999618530273,5201
2015-03-04 00:00:00+05:30,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,0
2015-03-05 00:00:00+05:30,11.0,11.25,10.359999656677246,10.369999885559082,1501
2015-03-09 00:00:00+05:30,9.859999656677246,10.75,9.859999656677246,9.869999885559082,4915
2015-03-10 00:00:00+05:30,9.760000228881836,10.199999809265137,9.380000114440918,9.380000114440918,3101
2015-03-11 00:00:00+05:30,9.399999618530273,9.5,9.399999618530273,9.5,2000
2015-03-12 00:00:00+05:30,9.40999984741211,9.739999771118164,9.0600004196167,9.15999984741211,2478
2015-03-13 00:00:00+05:30,8.960000038146973,8.960000038146973,8.710000038146973,8.710000038146973,2058
2015-03-16 00:00:00+05:30,9.140000343322754,9.140000343322754,8.279999732971191,8.279999732971191,5901
2015-03-17 00:00:00+05:30,8.6899995803833,8.6899995803833,7.900000095367432,8.6899995803833,3001
2015-03-18 00:00:00+05:30,9.0,9.100000381469727,8.6899995803833,8.6899995803833,1500
2015-03-19 00:00:00+05:30,8.75,9.119999885559082,8.6899995803833,8.6899995803833,2899
2015-03-20 00:00:00+05:30,8.6899995803833,8.6899995803833,8.270000457763672,8.270000457763672,2400
2015-03-23 00:00:00+05:30,8.680000305175781,8.680000305175781,7.860000133514404,8.069999694824219,7292
2015-03-24 00:00:00+05:30,7.849999904632568,8.0,7.849999904632568,8.0,3500
2015-03-25 00:00:00+05:30,8.399999618530273,8.399999618530273,7.800000190734863,7.800000190734863,1925
2015-03-26 00:00:00+05:30,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,0
2015-03-27 00:00:00+05:30,7.900000095367432,7.949999809265137,7.5,7.949999809265137,6000
2015-03-30 00:00:00+05:30,7.809999942779541,7.809999942779541,7.559999942779541,7.559999942779541,5675
2015-03-31 00:00:00+05:30,7.559999942779541,7.559999942779541,7.559999942779541,7.559999942779541,0
2015-04-01 00:00:00+05:30,7.929999828338623,7.929999828338623,7.190000057220459,7.929999828338623,175
2015-04-06 00:00:00+05:30,8.0,8.3100004196167,8.0,8.3100004196167,1585
2015-04-07 00:00:00+05:30,8.720000267028809,8.720000267028809,8.720000267028809,8.720000267028809,791
2015-04-08 00:00:00+05:30,8.300000190734863,9.149999618530273,8.300000190734863,9.149999618530273,876
