Date,Open,High,Low,Close,No. of Shares
2015-01-01 00:00:00+05:30,70.66599211896742,70.66599211896742,69.01512908935547,69.01512908935547,4074
2015-01-02 00:00:00+05:30,73.37155793842516,73.37155793842516,69.7029800415039,69.7029800415039,8105
2015-01-05 00:00:00+05:30,69.7029800415039,73.09641179725325,69.7029800415039,69.7029800415039,7108
2015-01-06 00:00:00+05:30,68.78584289550781,72.36270812552577,68.78584289550781,68.78584289550781,881
2015-01-07 00:00:00+05:30,68.7858424774588,68.7858424774588,64.33769273003468,66.95155334472656,546
2015-01-12 00:00:00+05:30,72.91299438476562,72.91299438476562,72.91299438476562,72.91299438476562,200
2015-01-13 00:00:00+05:30,72.27099551883636,72.27099551883636,71.94998931884766,71.94998931884766,2970
2015-01-15 00:00:00+05:30,68.96927686646654,71.85828399658203,68.96927686646654,71.85828399658203,50
2015-01-16 00:00:00+05:30,68.09798431396484,68.09798431396484,68.09798431396484,68.09798431396484,33
2015-01-19 00:00:00+05:30,70.62012404883468,70.62012404883468,66.95154617616794,68.32726287841797,3000
2015-01-20 00:00:00+05:30,72.2709957432117,72.2709957432117,70.62013269938781,71.21627807617188,740
2015-01-22 00:00:00+05:30,68.7858439053687,73.05056762695312,68.7858439053687,73.05056762695312,502
2015-01-23 00:00:00+05:30,69.01512908935547,69.01512908935547,69.01512908935547,69.01512908935547,25
2015-01-27 00:00:00+05:30,71.17040252685547,71.17040252685547,71.17040252685547,71.17040252685547,2700
2015-01-28 00:00:00+05:30,71.17041820350221,71.53727743595869,71.17041820350221,71.35385131835938,2
2015-01-29 00:00:00+05:30,72.4544121424357,72.4544121424357,65.16311650421994,66.0344009399414,804
2015-01-30 00:00:00+05:30,67.86869001717403,70.62012339624864,66.0802611196783,66.49297332763672,510
2015-02-02 00:00:00+05:30,68.73997529989039,70.52841121662547,68.73997529989039,69.33612060546875,5
2015-02-03 00:00:00+05:30,64.29184009179579,68.64827728271484,64.20012702407026,68.64827728271484,13376
2015-02-06 00:00:00+05:30,66.6764144897461,66.6764144897461,66.6764144897461,66.6764144897461,200
2015-02-09 00:00:00+05:30,66.95155334472656,66.95155334472656,66.95155334472656,66.95155334472656,3
2015-02-10 00:00:00+05:30,71.9958412270797,71.9958412270797,69.7029800415039,69.7029800415039,2719
2015-02-12 00:00:00+05:30,67.86869812011719,67.86869812011719,67.86869812011719,67.86869812011719,100
2015-02-13 00:00:00+05:30,64.20011994357758,67.77698516845703,64.20011994357758,67.77698516845703,7100
2015-02-16 00:00:00+05:30,64.20011202494302,66.0344009399414,64.20011202494302,66.0344009399414,1505
2015-02-18 00:00:00+05:30,66.0344012085045,71.44555492920836,65.20896979394682,66.08026123046875,8702
2015-02-19 00:00:00+05:30,66.08026921569505,67.68527221679688,57.7801080396654,67.68527221679688,752
2015-02-20 00:00:00+05:30,68.64827728271484,68.64827728271484,68.64827728271484,68.64827728271484,500
2015-02-24 00:00:00+05:30,67.86869812011719,67.86869812011719,67.86869812011719,67.86869812011719,5
2015-02-25 00:00:00+05:30,69.61126608920097,69.70297913598112,66.3095474243164,66.3095474243164,3550
2015-02-26 00:00:00+05:30,62.36582590040334,67.68526679081121,62.36582590040334,63.60396957397461,50
2015-03-02 00:00:00+05:30,67.68527205641968,71.53727645103378,67.68527205641968,68.09798431396484,294
2015-03-03 00:00:00+05:30,65.62168881167243,68.78583439493674,65.5758287898397,66.26368713378906,902
2015-03-04 00:00:00+05:30,63.46639366004092,70.5742632056596,63.46639366004092,66.0344009399414,7261
2015-03-05 00:00:00+05:30,65.20898481311285,66.85984802246094,65.20898481311285,66.85984802246094,202
2015-03-09 00:00:00+05:30,67.59355130569485,67.59355130569485,62.36583011007678,64.56697845458984,47
2015-03-10 00:00:00+05:30,68.60241657437291,68.60241657437291,67.86869812011719,67.86869812011719,2
2015-03-12 00:00:00+05:30,72.4544152254572,72.4544152254572,62.36582576368468,63.1453971862793,3624
2015-03-13 00:00:00+05:30,62.36583678004019,63.7415537678352,61.44869212151019,61.86140441894531,110
2015-03-16 00:00:00+05:30,55.02867627499708,64.20012232082993,55.02867627499708,61.44868850708008,102
2015-03-17 00:00:00+05:30,66.03441080085845,66.03441080085845,57.917682539371185,58.009395599365234,426
2015-03-18 00:00:00+05:30,66.44711615098724,66.44711615098724,61.54039448098511,63.2829704284668,2396
2015-03-19 00:00:00+05:30,71.53727595089738,71.53727595089738,64.88797786571782,66.5846939086914,3602
2015-03-20 00:00:00+05:30,59.6602597793521,68.6024197418329,59.6602597793521,62.6409797668457,1416
2015-03-23 00:00:00+05:30,59.61439122996976,59.70610427856445,59.61439122996976,59.70610427856445,80
2015-03-26 00:00:00+05:30,62.31997297471912,71.07870673224033,57.32153768729059,60.21054458618164,2905
2015-03-27 00:00:00+05:30,60.02710744485409,60.02710744485409,59.84368133544922,59.84368133544922,120
2015-04-01 00:00:00+05:30,55.945817797913776,63.28297423042706,55.945817797913776,62.182403564453125,549
2015-04-07 00:00:00+05:30,64.29182674314671,74.6097021583283,62.18239863439718,72.17926788330078,5298
2015-04-08 00:00:00+05:30,76.12300819948939,76.12300819948939,67.6394199362933,68.83171081542969,5771
2015-04-09 00:00:00+05:30,71.9041208301529,71.9041208301529,69.7029729175169,71.17040252685547,5
2015-04-10 00:00:00+05:30,73.00470608219618,73.09641913937988,66.0344087773698,67.50183868408203,1140
2015-04-13 00:00:00+05:30,62.36583021157624,64.47526550292969,62.36583021157624,64.47526550292969,2
2015-04-16 00:00:00+05:30,68.51070443089932,68.60242449621595,63.695694886636076,67.45599365234375,2065
2015-04-20 00:00:00+05:30,72.82128908529764,72.82128908529764,71.81243133544922,71.81243133544922,2115
2015-04-22 00:00:00+05:30,82.54302086768212,82.54302086768212,66.03441669414569,70.6201400756836,937
2015-04-23 00:00:00+05:30,68.7858441387915,74.83899702355359,68.7858441387915,73.64671325683594,4181
2015-04-24 00:00:00+05:30,70.1615513671389,70.1615513671389,66.3095474243164,66.3095474243164,838
2015-04-28 00:00:00+05:30,66.85984802246094,66.85984802246094,66.85984802246094,66.85984802246094,100
2015-04-29 00:00:00+05:30,78.87441691564877,78.87441691564877,63.28296240906703,70.98697662353516,302
2015-04-30 00:00:00+05:30,66.0344009399414,66.0344009399414,66.0344009399414,66.0344009399414,49
2015-05-05 00:00:00+05:30,68.69412256112142,70.52841151069872,68.69412256112142,69.06098175048828,1167
2015-05-06 00:00:00+05:30,64.20011138916016,64.20011138916016,64.20011138916016,64.20011138916016,452
2015-05-12 00:00:00+05:30,62.457542419433594,62.457542419433594,62.457542419433594,62.457542419433594,7
2015-05-14 00:00:00+05:30,69.93227279172228,69.93227279172228,64.65869156480552,64.7962646484375,750
2015-05-18 00:00:00+05:30,63.007828660275244,65.80512237548828,63.007828660275244,65.80512237548828,370
2015-05-20 00:00:00+05:30,61.17353157464077,63.924964904785156,61.17353157464077,63.924964904785156,120
2015-05-21 00:00:00+05:30,64.2001196456282,66.95155334472656,64.2001196456282,66.95155334472656,700
2015-05-25 00:00:00+05:30,68.73999069034963,71.53728475199117,68.73999069034963,70.6201400756836,950
2015-05-26 00:00:00+05:30,66.58468621498953,66.58468621498953,65.98854091816368,66.0344009399414,3138
2015-05-27 00:00:00+05:30,68.69412957491359,68.7858426323051,68.69412957491359,68.73998260498047,29
2015-05-28 00:00:00+05:30,61.815547943115234,61.815547943115234,61.815547943115234,61.815547943115234,7
2015-06-03 00:00:00+05:30,72.91299261795847,72.91299261795847,64.20011928625274,65.34654998779297,1262
2015-06-04 00:00:00+05:30,64.20011211708054,66.03440103471141,60.990106511226514,65.94268798828125,936
2015-06-09 00:00:00+05:30,60.53154381450881,64.65869452913441,56.083393888197264,62.31997299194336,177
2015-06-10 00:00:00+05:30,55.991674390950436,64.20011885908819,55.991674390950436,64.06254577636719,24
2015-06-12 00:00:00+05:30,67.41012904794688,67.41012904794688,60.531544451217606,63.87912368774414,676
2015-06-16 00:00:00+05:30,57.413251367915386,64.61283517970708,57.413251367915386,63.87912368774414,201
2015-06-17 00:00:00+05:30,64.47526416000994,64.47526416000994,60.62325288175998,61.17353820800781,17
2015-06-18 00:00:00+05:30,67.73112385769463,67.73112385769463,58.7889644635555,61.95311737060547,355
