Date,Open,High,Low,Close,No. of Shares
2015-01-01 00:00:00+05:30,335.34522424067325,338.53588750145974,332.41501533821094,334.4661560058594,10396
2015-01-02 00:00:00+05:30,337.1685089573274,366.6007459395687,336.0940858888166,359.30780029296875,138162
2015-01-05 00:00:00+05:30,363.3449050444675,369.8238806367095,358.78681498738837,361.97747802734375,55698
2015-01-06 00:00:00+05:30,358.1030883394495,359.43793764977784,340.03350578172757,344.6241455078125,46605
2015-01-07 00:00:00+05:30,345.1125964391841,359.4380046040055,341.20564164843455,353.219482421875,37753
2015-01-08 00:00:00+05:30,358.1356646386392,364.5820906332395,357.4194012659891,359.60076904296875,18946
2015-01-09 00:00:00+05:30,363.344902962085,365.5913703199321,352.9263955654004,355.04266357421875,35727
2015-01-12 00:00:00+05:30,363.1495801113774,386.72142316794884,363.1495801113774,380.2098693847656,219661
2015-01-13 00:00:00+05:30,386.13537263110186,391.83298545773886,359.4379669431635,363.1495666503906,125174
2015-01-14 00:00:00+05:30,365.2983596316163,366.7634639469297,349.67062663556226,352.24267578125,32745
2015-01-15 00:00:00+05:30,358.1356597258479,362.62862239316735,348.3683157112192,351.75433349609375,43474
2015-01-16 00:00:00+05:30,354.4240686520894,365.9495215137478,353.57757809562725,359.7635498046875,34608
2015-01-19 00:00:00+05:30,360.0891445080661,364.35420292234943,357.48451742697756,358.13568115234375,23983
2015-01-20 00:00:00+05:30,361.39140681310096,365.29836094140285,358.91703498894526,361.5867614746094,13283
2015-01-21 00:00:00+05:30,363.3449349226476,373.04715201048464,359.5031078956572,361.7496032714844,30069
2015-01-22 00:00:00+05:30,363.9960743801954,364.28910640526755,351.6566802535038,353.5450439453125,10798
2015-01-23 00:00:00+05:30,360.7403290209474,360.7403290209474,343.84281577050285,347.4892883300781,22436
2015-01-27 00:00:00+05:30,347.7497525073902,350.9729656720258,340.3265805843993,342.0195617675781,15533
2015-01-28 00:00:00+05:30,342.703266229913,345.1125663996541,333.4243085278518,334.7591857910156,17944
2015-01-29 00:00:00+05:30,335.345205375754,352.86130248501115,334.4986870282578,347.0008850097656,28468
2015-01-30 00:00:00+05:30,350.32176285475856,356.507761950678,342.9311415967411,344.3311462402344,24175
2015-02-02 00:00:00+05:30,348.3682698282484,348.3682698282484,328.1824485915961,337.55908203125,14133
2015-02-03 00:00:00+05:30,340.131191088638,344.33114941712125,336.64749609667945,338.0149230957031,11060
2015-02-04 00:00:00+05:30,337.39642128396713,340.42428021144474,332.80578030466717,333.8476257324219,7818
2015-02-05 00:00:00+05:30,333.9126377357527,341.2055816352567,332.08940176087674,334.987060546875,17780
2015-02-06 00:00:00+05:30,334.694059340014,337.2986863751655,322.97325159202023,325.87091064453125,24122
2015-02-09 00:00:00+05:30,319.7499872250604,337.26608244866736,314.8663157948863,331.0149841308594,43017
2015-02-10 00:00:00+05:30,328.0522687047782,332.7405861001475,323.98253734489435,328.410400390625,18346
2015-02-11 00:00:00+05:30,328.18253310824275,336.2894190886602,328.18253310824275,334.30340576171875,15032
2015-02-12 00:00:00+05:30,334.6940292073457,343.1916231012207,332.903343065575,341.466064453125,27958
