Date,Open,High,Low,Close,No. of Shares
2015-01-01 00:00:00+05:30,7.920000076293945,7.920000076293945,7.920000076293945,7.920000076293945,21
2015-01-02 00:00:00+05:30,7.53000020980835,7.53000020980835,7.53000020980835,7.53000020980835,21
2015-01-05 00:00:00+05:30,7.159999847412109,7.159999847412109,7.159999847412109,7.159999847412109,190
2015-01-06 00:00:00+05:30,6.809999942779541,6.809999942779541,6.809999942779541,6.809999942779541,31
2015-01-07 00:00:00+05:30,6.809999942779541,6.809999942779541,6.809999942779541,6.809999942779541,0
2015-01-08 00:00:00+05:30,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,200
2015-01-09 00:00:00+05:30,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0
2015-01-12 00:00:00+05:30,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0
2015-01-13 00:00:00+05:30,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,200
2015-01-14 00:00:00+05:30,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0
2015-01-15 00:00:00+05:30,5.889999866485596,5.889999866485596,5.889999866485596,5.889999866485596,13
2015-01-16 00:00:00+05:30,5.889999866485596,5.889999866485596,5.889999866485596,5.889999866485596,0
2015-01-19 00:00:00+05:30,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,1000
2015-01-20 00:00:00+05:30,5.320000171661377,5.880000114440918,5.320000171661377,5.880000114440918,289
2015-01-21 00:00:00+05:30,5.880000114440918,5.880000114440918,5.880000114440918,5.880000114440918,0
2015-01-22 00:00:00+05:30,5.590000152587891,5.590000152587891,5.590000152587891,5.590000152587891,195
2015-01-23 00:00:00+05:30,5.590000152587891,5.590000152587891,5.590000152587891,5.590000152587891,0
2015-01-27 00:00:00+05:30,5.590000152587891,5.590000152587891,5.590000152587891,5.590000152587891,0
2015-01-28 00:00:00+05:30,5.590000152587891,5.590000152587891,5.590000152587891,5.590000152587891,0
2015-01-29 00:00:00+05:30,5.590000152587891,5.590000152587891,5.590000152587891,5.590000152587891,0
