Date,Open,High,Low,Close,Total Trades,Dividends,Stock Splits,Traded Quantity
2017-12-11 00:00:00+05:30,31.865689965400374,32.8700525396662,31.043938103330518,32.071128845214844,1961400,0.0,0.0,62904312.117004395
2017-12-12 00:00:00+05:30,32.1852570848406,32.322218769252444,31.93416919685717,32.025474548339844,659400,0.0,0.0,21117597.917175293
2017-12-13 00:00:00+05:30,32.253735647008426,34.07984986194831,32.253735647008426,32.39069366455078,386400,0.0,0.0,12515764.031982422
2017-12-14 00:00:00+05:30,32.413525151832516,32.413525151832516,32.002647399902344,32.002647399902344,46200,0.0,0.0,1478522.3098754883
2017-12-15 00:00:00+05:30,32.048299057616596,32.048299057616596,32.00264638187526,32.025474548339844,63000,0.0,0.0,2017604.8965454102
2017-12-18 00:00:00+05:30,32.00264638187526,32.41352412073512,32.00264638187526,32.025474548339844,46200,0.0,0.0,1479576.9241333008
2017-12-19 00:00:00+05:30,32.002647399902344,32.23091078587024,32.002647399902344,32.002647399902344,159600,0.0,0.0,5107622.525024414
2017-12-20 00:00:00+05:30,32.093952754289504,32.093952754289504,32.002647399902344,32.002647399902344,46200,0.0,0.0,1478522.3098754883
2017-12-21 00:00:00+05:30,32.093952754289504,32.093952754289504,32.002647399902344,32.002647399902344,50400,0.0,0.0,1612933.4289550781
2017-12-22 00:00:00+05:30,32.093952754289504,32.093952754289504,32.002647399902344,32.002647399902344,50400,0.0,0.0,1612933.4289550781
2017-12-26 00:00:00+05:30,31.95699589813169,32.00264857700444,31.500469109404193,31.97982406616211,63000,0.0,0.0,2014728.916168213
2017-12-27 00:00:00+05:30,32.64178914942124,32.64178914942124,32.025476167165856,32.071128845214844,25200,0.0,0.0,808192.4468994141
2017-12-28 00:00:00+05:30,32.00265004881576,32.18526077270508,31.97982553692372,32.18526077270508,12600,0.0,0.0,405534.285736084
2017-12-29 00:00:00+05:30,32.18525929249544,32.18525929249544,31.95699589813169,31.97982406616211,100800,0.0,0.0,3223566.2658691406
2018-01-01 00:00:00+05:30,32.50483111527427,32.52765562570475,32.071128845214844,32.071128845214844,33600,0.0,0.0,1077589.9291992188
2018-01-02 00:00:00+05:30,31.97982231661106,32.185257531705446,31.97982231661106,32.09395217895508,176400,0.0,0.0,5661373.164367676
2018-01-03 00:00:00+05:30,32.09395223531022,32.459177304140894,32.09395223531022,32.41352462768555,50400,0.0,0.0,1633641.6412353516
2018-01-04 00:00:00+05:30,32.139601689236386,32.32221603393555,32.139601689236386,32.32221603393555,12600,0.0,0.0,407259.9220275879
2018-01-05 00:00:00+05:30,32.13960647583008,32.13960647583008,32.13960647583008,32.13960647583008,4200,0.0,0.0,134986.34719848633
2018-01-08 00:00:00+05:30,32.04830125587719,32.04830125587719,31.95699589813169,31.97982406616211,79800,0.0,0.0,2551989.9604797363
2018-01-09 00:00:00+05:30,31.97982406616211,32.00264857700444,31.97982406616211,31.97982406616211,37800,0.0,0.0,1208837.3497009277
2018-01-10 00:00:00+05:30,32.18525810867666,32.18525810867666,32.002647399902344,32.002647399902344,12600,0.0,0.0,403233.35723876953
2018-01-11 00:00:00+05:30,31.956995010375977,31.956995010375977,31.956995010375977,31.956995010375977,21000,0.0,0.0,671096.8952178955
2018-01-12 00:00:00+05:30,32.64178973841102,32.64178973841102,31.95699589813169,31.97982406616211,12600,0.0,0.0,402945.7832336426
2018-01-15 00:00:00+05:30,32.00264768798051,32.00264768798051,31.956995010375977,31.956995010375977,16800,0.0,0.0,536877.5161743164
2018-01-16 00:00:00+05:30,31.956995010375977,31.956995010375977,31.956995010375977,31.956995010375977,21000,0.0,0.0,671096.8952178955
2018-01-17 00:00:00+05:30,31.956995010375977,31.956995010375977,31.956995010375977,31.956995010375977,33600,0.0,0.0,1073755.0323486328
2018-01-18 00:00:00+05:30,31.956995010375977,31.956995010375977,31.956995010375977,31.956995010375977,42000,0.0,0.0,1342193.790435791
