Date,Open,High,Low,Close,Total Trades,Traded Quantity
2015-01-01 00:00:00+05:30,284.0911513164723,286.4096948903078,282.49998634485945,285.5004577636719,6138488,1752541133.9768066
2015-01-02 00:00:00+05:30,285.81868557450287,289.4101554412191,285.81868557450287,286.6369934082031,9935094,2847765473.3878784
2015-01-05 00:00:00+05:30,287.54622132372225,288.04629060954784,283.77289305984687,284.3638916015625,9136716,2598152118.2182617
2015-01-06 00:00:00+05:30,281.8635067455653,282.8636731254958,271.5891384052161,272.6802062988281,15329257,4179984961.167755
2015-01-07 00:00:00+05:30,272.7710907073134,275.0896338792415,268.3612858580031,272.907470703125,15046745,4106369120.2648926
2015-01-08 00:00:00+05:30,277.31731873775254,278.6811744036759,274.90784594416414,277.1809387207031,8939749,2477928019.747467
2015-01-09 00:00:00+05:30,278.8629934997426,279.9086104795802,274.5895685849326,275.6806640625,11953948,3295472322.8085938
2015-01-12 00:00:00+05:30,276.54445458099616,279.8631644004373,273.77129256353345,279.2267150878906,8536142,2383518890.183777
2015-01-13 00:00:00+05:30,280.1814264100123,282.5454485848836,276.54447775566143,277.40826416015625,9484804,2631163013.5393066
2015-01-14 00:00:00+05:30,276.40804814706127,279.13575914851253,274.81688339621473,277.0445251464844,8855660,2453412119.558716
2015-01-15 00:00:00+05:30,290.8649179183141,294.32003525208614,285.5004250356578,291.2286071777344,30729523,8949316182.526154
2015-01-16 00:00:00+05:30,290.95583430866395,291.22859430424404,284.68210468092553,286.8188171386719,21598514,6194860237.433044
2015-01-19 00:00:00+05:30,287.8190007726078,289.09195494557173,284.13660151604586,284.72760009765625,9975658,2840345161.7349854
2015-01-20 00:00:00+05:30,285.5004448381935,290.77400883484535,285.5004448381935,289.2737731933594,13104643,3790829526.9619446
2015-01-21 00:00:00+05:30,290.8649594581536,297.86609662963525,290.0466515706635,296.5931701660156,22617660,6708243481.137085
2015-01-22 00:00:00+05:30,297.22959076770525,297.8660678117953,292.59247619027036,295.1838073730469,12232626,3610873116.850525
2015-01-23 00:00:00+05:30,298.45705381475767,302.3667619278693,295.1837949712835,297.72967529296875,17127278,5099298917.592407
2015-01-27 00:00:00+05:30,299.50265995134464,302.0030616821505,293.319859497891,300.0936584472656,13734088,4121512713.3566895
2015-01-28 00:00:00+05:30,300.4119364364144,305.50366981622784,298.41163143743694,304.2307434082031,19428852,5910854087.527954
2015-01-29 00:00:00+05:30,302.59412116391036,303.3215275535571,295.5930115552534,297.320556640625,14911660,4433543051.635742
2015-01-30 00:00:00+05:30,298.86621375436556,300.50282925941707,279.13575970541916,280.9087829589844,30252827,8498284813.638702
