Date,Open,High,Low,Close,Total Trades,Traded Quantity
2015-01-01 00:00:00+05:30,5.050000190734863,5.75,5.050000190734863,5.75,3224,18538.0
2015-01-02 00:00:00+05:30,5.849999904632568,5.849999904632568,5.150000095367432,5.800000190734863,3767,21848.60071849823
2015-01-05 00:00:00+05:30,5.849999904632568,5.949999809265137,5.349999904632568,5.900000095367432,6358,37512.20060634613
2015-01-06 00:00:00+05:30,5.949999809265137,5.949999809265137,5.449999809265137,5.849999904632568,1547,9049.949852466583
2015-01-07 00:00:00+05:30,5.599999904632568,6.0,5.199999809265137,5.650000095367432,3412,19277.800325393677
2015-01-08 00:00:00+05:30,5.199999809265137,6.0,5.199999809265137,5.900000095367432,2739,16160.100261211395
2015-01-09 00:00:00+05:30,6.099999904632568,6.199999809265137,6.0,6.050000190734863,4463,27001.150851249695
2015-01-12 00:00:00+05:30,5.050000190734863,6.900000095367432,4.849999904632568,6.349999904632568,7589,48190.14927625656
2015-01-13 00:00:00+05:30,6.949999809265137,6.949999809265137,5.699999809265137,6.300000190734863,1060,6678.000202178955
2015-01-14 00:00:00+05:30,7.550000190734863,7.550000190734863,5.900000095367432,6.5,17449,113418.5
2015-01-15 00:00:00+05:30,6.050000190734863,6.099999904632568,6.050000190734863,6.099999904632568,1120,6831.999893188477
2015-01-16 00:00:00+05:30,5.699999809265137,6.050000190734863,5.599999904632568,5.75,2081,11965.75
2015-01-19 00:00:00+05:30,5.5,6.199999809265137,5.300000190734863,6.099999904632568,4634,28267.39955806732
2015-01-20 00:00:00+05:30,6.75,6.75,5.800000190734863,6.0,3417,20502.0
2015-01-21 00:00:00+05:30,6.0,6.300000190734863,5.5,5.75,6222,35776.5
2015-01-22 00:00:00+05:30,6.300000190734863,6.300000190734863,5.75,5.800000190734863,1181,6849.8002252578735
2015-01-23 00:00:00+05:30,5.699999809265137,6.099999904632568,5.599999904632568,5.949999809265137,4375,26031.249165534973
2015-01-27 00:00:00+05:30,5.949999809265137,5.949999809265137,5.5,5.849999904632568,10484,61331.39900016785
2015-01-28 00:00:00+05:30,5.599999904632568,5.800000190734863,5.5,5.800000190734863,142,823.6000270843506
2015-01-29 00:00:00+05:30,6.099999904632568,6.099999904632568,5.599999904632568,5.650000095367432,1440,8136.000137329102
2015-01-30 00:00:00+05:30,5.5,6.300000190734863,5.5,6.050000190734863,3772,22820.600719451904
2015-02-02 00:00:00+05:30,6.050000190734863,6.599999904632568,5.800000190734863,5.800000190734863,3867,22428.600737571716
2015-02-03 00:00:00+05:30,6.0,6.5,5.800000190734863,6.349999904632568,6953,44151.54933691025
2015-02-04 00:00:00+05:30,6.949999809265137,6.949999809265137,6.150000095367432,6.699999809265137,16138,108124.59692192078
2015-02-05 00:00:00+05:30,6.5,6.699999809265137,6.5,6.5,10619,69023.5
2015-02-06 00:00:00+05:30,6.5,6.5,6.150000095367432,6.25,5520,34500.0
2015-02-09 00:00:00+05:30,5.900000095367432,6.400000095367432,5.25,5.75,8170,46977.5
2015-02-10 00:00:00+05:30,5.599999904632568,6.449999809265137,5.550000190734863,6.300000190734863,1817,11447.100346565247
2015-02-11 00:00:00+05:30,6.199999809265137,6.199999809265137,5.900000095367432,6.199999809265137,4756,29487.19909286499
2015-02-12 00:00:00+05:30,5.900000095367432,6.199999809265137,5.900000095367432,6.199999809265137,1788,11085.599658966064
2015-02-13 00:00:00+05:30,5.900000095367432,6.199999809265137,5.800000190734863,5.849999904632568,1265,7400.249879360199
2015-02-16 00:00:00+05:30,5.550000190734863,6.25,5.550000190734863,6.25,100,625.0
2015-02-18 00:00:00+05:30,6.25,6.25,5.650000095367432,5.949999809265137,1174,6985.2997760772705
2015-02-19 00:00:00+05:30,6.0,6.199999809265137,5.75,6.099999904632568,6019,36715.89942598343
2015-02-20 00:00:00+05:30,5.849999904632568,6.199999809265137,5.849999904632568,5.900000095367432,3526,20803.400336265564
2015-02-23 00:00:00+05:30,6.199999809265137,6.199999809265137,5.949999809265137,5.949999809265137,2579,15345.049508094788
2015-02-24 00:00:00+05:30,5.949999809265137,6.150000095367432,5.949999809265137,6.050000190734863,210,1270.5000400543213
2015-02-25 00:00:00+05:30,5.599999904632568,5.949999809265137,5.300000190734863,5.599999904632568,39,218.39999628067017
2015-02-26 00:00:00+05:30,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0,0.0
2015-02-27 00:00:00+05:30,5.599999904632568,5.949999809265137,5.550000190734863,5.949999809265137,1683,10013.849678993225
2015-03-02 00:00:00+05:30,6.449999809265137,6.449999809265137,5.199999809265137,5.599999904632568,17022,95323.19837665558
2015-03-03 00:00:00+05:30,5.800000190734863,5.900000095367432,5.599999904632568,5.849999904632568,142,830.6999864578247
2015-03-04 00:00:00+05:30,5.949999809265137,5.949999809265137,5.5,5.650000095367432,2482,14023.300236701965
2015-03-05 00:00:00+05:30,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0,0.0
2015-03-09 00:00:00+05:30,5.699999809265137,5.849999904632568,5.5,5.5,2757,15163.5
2015-03-10 00:00:00+05:30,5.5,5.949999809265137,5.150000095367432,5.75,6828,39261.0
2015-03-11 00:00:00+05:30,5.599999904632568,5.599999904632568,5.349999904632568,5.5,654,3597.0
2015-03-12 00:00:00+05:30,5.5,5.75,5.199999809265137,5.599999904632568,1819,10186.399826526642
2015-03-13 00:00:00+05:30,5.5,5.5,5.0,5.25,1085,5696.25
2015-03-16 00:00:00+05:30,5.75,5.75,5.300000190734863,5.349999904632568,2410,12893.49977016449
2015-03-17 00:00:00+05:30,5.150000095367432,5.699999809265137,5.150000095367432,5.199999809265137,7514,39072.79856681824
2015-03-18 00:00:00+05:30,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,0,0.0
2015-03-19 00:00:00+05:30,5.099999904632568,5.099999904632568,5.0,5.099999904632568,1373,7002.299869060516
2015-03-20 00:00:00+05:30,5.0,5.349999904632568,4.349999904632568,5.300000190734863,3439,18226.700655937195
2015-03-23 00:00:00+05:30,4.900000095367432,5.0,4.599999904632568,4.900000095367432,2073,10157.700197696686
2015-03-24 00:00:00+05:30,5.0,5.199999809265137,4.599999904632568,4.849999904632568,735,3564.7499299049377
2015-03-25 00:00:00+05:30,4.75,4.800000190734863,4.25,4.449999809265137,1333,5931.849745750427
2015-03-26 00:00:00+05:30,4.099999904632568,4.550000190734863,3.6500000953674316,4.25,5377,22852.25
2015-03-27 00:00:00+05:30,4.300000190734863,4.75,4.25,4.75,2102,9984.5
2015-03-30 00:00:00+05:30,4.599999904632568,4.699999809265137,4.150000095367432,4.300000190734863,11436,49174.8021812439
2015-03-31 00:00:00+05:30,4.5,4.900000095367432,4.5,4.5,8654,38943.0
2015-04-01 00:00:00+05:30,4.949999809265137,5.099999904632568,4.699999809265137,5.0,12095,60475.0
2015-04-06 00:00:00+05:30,4.800000190734863,5.099999904632568,4.599999904632568,5.099999904632568,302,1540.1999711990356
2015-04-07 00:00:00+05:30,4.699999809265137,5.199999809265137,4.699999809265137,5.199999809265137,6113,31787.59883403778
2015-04-08 00:00:00+05:30,4.800000190734863,5.300000190734863,4.800000190734863,5.25,3729,19577.25
2015-04-09 00:00:00+05:30,5.0,5.449999809265137,5.0,5.300000190734863,6175,32727.50117778778
2015-04-10 00:00:00+05:30,5.550000190734863,5.550000190734863,5.050000190734863,5.050000190734863,125,631.2500238418579
2015-04-13 00:00:00+05:30,5.099999904632568,6.0,5.099999904632568,6.0,620,3720.0
2015-04-15 00:00:00+05:30,6.300000190734863,6.349999904632568,5.300000190734863,6.349999904632568,7822,49669.69925403595
2015-04-16 00:00:00+05:30,6.25,6.449999809265137,5.900000095367432,5.900000095367432,4218,24886.200402259827
2015-04-17 00:00:00+05:30,6.0,6.099999904632568,6.0,6.050000190734863,721,4362.050137519836
2015-04-20 00:00:00+05:30,6.5,6.5,6.0,6.0,2850,17100.0
2015-04-21 00:00:00+05:30,6.050000190734863,6.300000190734863,6.050000190734863,6.300000190734863,1499,9443.70028591156
2015-04-22 00:00:00+05:30,6.300000190734863,6.449999809265137,6.0,6.0,5256,31536.0
2015-04-23 00:00:00+05:30,6.0,6.0,6.0,6.0,1800,10800.0
2015-04-24 00:00:00+05:30,6.0,6.0,6.0,6.0,395,2370.0
2015-04-27 00:00:00+05:30,6.0,6.0,5.699999809265137,5.699999809265137,1427,8133.89972782135
2015-04-28 00:00:00+05:30,5.949999809265137,6.800000190734863,5.949999809265137,5.949999809265137,1755,10442.249665260315
2015-04-29 00:00:00+05:30,6.650000095367432,6.650000095367432,5.949999809265137,5.949999809265137,41,243.9499921798706
2015-04-30 00:00:00+05:30,6.0,6.349999904632568,5.949999809265137,5.949999809265137,1067,6348.649796485901
2015-05-04 00:00:00+05:30,6.0,6.5,6.0,6.0,1106,6636.0
2015-05-05 00:00:00+05:30,6.349999904632568,7.199999809265137,5.800000190734863,6.25,15830,98937.5
2015-05-06 00:00:00+05:30,5.900000095367432,6.349999904632568,5.599999904632568,5.650000095367432,322,1819.300030708313
2015-05-07 00:00:00+05:30,5.650000095367432,6.25,5.650000095367432,5.650000095367432,1178,6655.7001123428345
2015-05-08 00:00:00+05:30,6.300000190734863,6.300000190734863,5.599999904632568,5.599999904632568,990,5543.999905586243
2015-05-11 00:00:00+05:30,5.550000190734863,6.300000190734863,5.5,6.300000190734863,710,4473.000135421753
2015-05-12 00:00:00+05:30,5.900000095367432,6.300000190734863,5.5,6.300000190734863,88,554.400016784668
2015-05-13 00:00:00+05:30,5.900000095367432,6.599999904632568,5.400000095367432,6.5,98,637.0
2015-05-14 00:00:00+05:30,6.0,6.0,6.0,6.0,1350,8100.0
2015-05-15 00:00:00+05:30,6.0,6.199999809265137,5.25,6.199999809265137,2105,13050.999598503113
2015-05-18 00:00:00+05:30,6.75,6.75,5.0,5.650000095367432,41,231.6500039100647
2015-05-19 00:00:00+05:30,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,11,62.15000104904175
2015-05-20 00:00:00+05:30,5.75,5.75,5.349999904632568,5.5,1100,6050.0
2015-05-21 00:00:00+05:30,5.25,6.449999809265137,5.25,6.099999904632568,2031,12389.099806308746
2015-05-22 00:00:00+05:30,5.699999809265137,5.699999809265137,5.300000190734863,5.5,250,1375.0
2015-05-25 00:00:00+05:30,5.5,5.900000095367432,5.5,5.550000190734863,1278,7092.900243759155
2015-05-26 00:00:00+05:30,5.5,5.5,5.5,5.5,2490,13695.0
2015-05-27 00:00:00+05:30,5.5,5.900000095367432,5.5,5.900000095367432,11188,66009.20106697083
2015-05-28 00:00:00+05:30,5.900000095367432,5.900000095367432,5.5,5.5,7401,40705.5
2015-05-29 00:00:00+05:30,5.5,5.800000190734863,4.949999809265137,5.800000190734863,7926,45970.80151176453
2015-06-01 00:00:00+05:30,6.199999809265137,6.199999809265137,5.800000190734863,5.800000190734863,1110,6438.000211715698
2015-06-02 00:00:00+05:30,5.599999904632568,5.75,5.099999904632568,5.150000095367432,762,3924.300072669983
2015-06-03 00:00:00+05:30,5.150000095367432,5.150000095367432,4.300000190734863,4.699999809265137,3683,17310.0992975235
2015-06-04 00:00:00+05:30,4.599999904632568,4.949999809265137,4.5,4.900000095367432,2999,14695.100286006927
2015-06-05 00:00:00+05:30,4.800000190734863,5.099999904632568,4.150000095367432,4.949999809265137,4919,24349.049061775208
2015-06-08 00:00:00+05:30,5.0,5.0,4.300000190734863,4.75,587,2788.25
2015-06-09 00:00:00+05:30,4.75,4.75,4.75,4.75,0,0.0
