Date,Open,High,Low,Close,Total Trades,Dividends,Stock Splits,Traded Quantity
2015-01-01 00:00:00+05:30,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,154,0.0,0.0,970.200029373169
2015-01-02 00:00:00+05:30,6.150000095367432,6.650000095367432,6.150000095367432,6.400000095367432,4900,0.0,0.0,31360.000467300415
2015-01-05 00:00:00+05:30,5.800000190734863,6.900000095367432,5.800000190734863,6.900000095367432,200,0.0,0.0,1380.0000190734863
2015-01-06 00:00:00+05:30,6.349999904632568,6.5,6.349999904632568,6.5,2138,0.0,0.0,13897.0
2015-01-07 00:00:00+05:30,7.050000190734863,7.050000190734863,6.300000190734863,6.349999904632568,150,0.0,0.0,952.4999856948853
2015-01-08 00:00:00+05:30,6.0,6.75,6.0,6.349999904632568,1656,0.0,0.0,10515.599842071533
2015-01-09 00:00:00+05:30,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,30,0.0,0.0,204.0000057220459
2015-01-12 00:00:00+05:30,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,300,0.0,0.0,1904.9999713897705
2015-01-13 00:00:00+05:30,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,0,0.0,0.0,0.0
2015-01-14 00:00:00+05:30,6.849999904632568,6.849999904632568,6.5,6.5,52,0.0,0.0,338.0
2015-01-15 00:00:00+05:30,6.25,6.25,6.150000095367432,6.150000095367432,400,0.0,0.0,2460.0000381469727
2015-01-16 00:00:00+05:30,6.0,6.650000095367432,6.0,6.650000095367432,159,0.0,0.0,1057.3500151634216
2015-01-19 00:00:00+05:30,6.0,6.900000095367432,6.0,6.199999809265137,1986,0.0,0.0,12313.199621200562
2015-01-20 00:00:00+05:30,6.699999809265137,6.699999809265137,6.0,6.099999904632568,1004,0.0,0.0,6124.399904251099
2015-01-21 00:00:00+05:30,6.150000095367432,6.300000190734863,6.150000095367432,6.150000095367432,1111,0.0,0.0,6832.650105953217
2015-01-22 00:00:00+05:30,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0,0.0,0.0,0.0
2015-01-23 00:00:00+05:30,6.599999904632568,6.599999904632568,6.0,6.150000095367432,927,0.0,0.0,5701.050088405609
2015-01-27 00:00:00+05:30,6.199999809265137,6.25,6.0,6.25,305,0.0,0.0,1906.25
2015-01-28 00:00:00+05:30,5.800000190734863,5.849999904632568,5.699999809265137,5.699999809265137,910,0.0,0.0,5186.999826431274
2015-01-29 00:00:00+05:30,5.300000190734863,5.949999809265137,5.25,5.25,203,0.0,0.0,1065.75
2015-01-30 00:00:00+05:30,5.199999809265137,5.599999904632568,4.75,5.199999809265137,7791,0.0,0.0,40513.19851398468
2015-02-02 00:00:00+05:30,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,0,0.0,0.0,0.0
2015-02-03 00:00:00+05:30,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,0,0.0,0.0,0.0
2015-02-04 00:00:00+05:30,5.300000190734863,5.5,5.300000190734863,5.400000095367432,3327,0.0,0.0,17965.800317287445
2015-02-05 00:00:00+05:30,5.300000190734863,5.300000190734863,5.0,5.150000095367432,2000,0.0,0.0,10300.000190734863
2015-02-06 00:00:00+05:30,5.0,5.0,4.650000095367432,4.800000190734863,7565,0.0,0.0,36312.00144290924
2015-02-09 00:00:00+05:30,5.0,5.25,4.699999809265137,5.199999809265137,5860,0.0,0.0,30471.9988822937
2015-02-10 00:00:00+05:30,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,10,0.0,0.0,46.99999809265137
2015-02-11 00:00:00+05:30,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,1,0.0,0.0,5.150000095367432
2015-02-12 00:00:00+05:30,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,0,0.0,0.0,0.0
2015-02-13 00:00:00+05:30,4.75,5.449999809265137,4.650000095367432,5.449999809265137,700,0.0,0.0,3814.9998664855957
2015-02-16 00:00:00+05:30,5.0,5.300000190734863,5.0,5.0,432,0.0,0.0,2160.0
2015-02-18 00:00:00+05:30,4.650000095367432,5.0,4.5,5.0,650,0.0,0.0,3250.0
2015-02-19 00:00:00+05:30,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,1172,0.0,0.0,6211.60022354126
2015-02-20 00:00:00+05:30,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,0,0.0,0.0,0.0
2015-02-23 00:00:00+05:30,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,1695,0.0,0.0,8220.749838352203
2015-02-24 00:00:00+05:30,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,700,0.0,0.0,3710.0001335144043
2015-02-25 00:00:00+05:30,5.0,5.199999809265137,4.800000190734863,4.800000190734863,3880,0.0,0.0,18624.00074005127
2015-02-26 00:00:00+05:30,5.199999809265137,5.199999809265137,4.550000190734863,5.099999904632568,516,0.0,0.0,2631.5999507904053
2015-02-27 00:00:00+05:30,5.400000095367432,5.550000190734863,5.150000095367432,5.150000095367432,1100,0.0,0.0,5665.000104904175
2015-03-02 00:00:00+05:30,4.550000190734863,5.199999809265137,4.550000190734863,5.199999809265137,37,0.0,0.0,192.39999294281006
2015-03-03 00:00:00+05:30,5.199999809265137,5.349999904632568,4.800000190734863,5.349999904632568,100,0.0,0.0,534.9999904632568
2015-03-04 00:00:00+05:30,5.199999809265137,5.550000190734863,5.199999809265137,5.25,679,0.0,0.0,3564.75
2015-03-05 00:00:00+05:30,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,500,0.0,0.0,2525.0000953674316
2015-03-09 00:00:00+05:30,4.800000190734863,5.400000095367432,4.800000190734863,5.050000190734863,1603,0.0,0.0,8095.150305747986
2015-03-10 00:00:00+05:30,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,680,0.0,0.0,3297.9999351501465
2015-03-11 00:00:00+05:30,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,1,0.0,0.0,5.300000190734863
2015-03-12 00:00:00+05:30,5.0,5.300000190734863,5.0,5.300000190734863,1064,0.0,0.0,5639.2002029418945
2015-03-13 00:00:00+05:30,4.800000190734863,5.5,4.800000190734863,4.800000190734863,485,0.0,0.0,2328.0000925064087
2015-03-16 00:00:00+05:30,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,0.0,0.0,0.0
2015-03-17 00:00:00+05:30,4.800000190734863,5.199999809265137,4.550000190734863,4.550000190734863,1021,0.0,0.0,4645.550194740295
2015-03-18 00:00:00+05:30,4.599999904632568,5.0,4.599999904632568,5.0,1219,0.0,0.0,6095.0
2015-03-19 00:00:00+05:30,4.650000095367432,4.75,4.650000095367432,4.75,547,0.0,0.0,2598.25
2015-03-20 00:00:00+05:30,4.550000190734863,5.0,4.550000190734863,5.0,749,0.0,0.0,3745.0
2015-03-23 00:00:00+05:30,4.5,5.5,4.5,5.400000095367432,501,0.0,0.0,2705.4000477790833
2015-03-24 00:00:00+05:30,5.25,5.550000190734863,5.199999809265137,5.550000190734863,2000,0.0,0.0,11100.000381469727
2015-03-25 00:00:00+05:30,5.300000190734863,5.5,5.300000190734863,5.5,1000,0.0,0.0,5500.0
2015-03-26 00:00:00+05:30,5.199999809265137,5.199999809265137,4.949999809265137,4.949999809265137,2039,0.0,0.0,10093.049611091614
2015-03-27 00:00:00+05:30,4.550000190734863,4.699999809265137,4.550000190734863,4.599999904632568,1164,0.0,0.0,5354.39988899231
2015-03-30 00:00:00+05:30,4.199999809265137,4.599999904632568,4.199999809265137,4.599999904632568,1951,0.0,0.0,8974.59981393814
2015-03-31 00:00:00+05:30,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0,0.0,0.0,0.0
2015-04-01 00:00:00+05:30,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,1000,0.0,0.0,4699.999809265137
2015-04-06 00:00:00+05:30,4.550000190734863,4.75,4.550000190734863,4.75,14,0.0,0.0,66.5
2015-04-07 00:00:00+05:30,4.5,4.75,4.5,4.75,400,0.0,0.0,1900.0
2015-04-08 00:00:00+05:30,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,116,0.0,0.0,562.5999889373779
2015-04-09 00:00:00+05:30,5.0,5.0,4.75,4.75,960,0.0,0.0,4560.0
2015-04-10 00:00:00+05:30,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,1900,0.0,0.0,8835.00018119812
2015-04-13 00:00:00+05:30,4.599999904632568,5.099999904632568,4.25,4.900000095367432,3428,0.0,0.0,16797.200326919556
2015-04-15 00:00:00+05:30,4.550000190734863,5.300000190734863,4.550000190734863,5.25,1070,0.0,0.0,5617.5
2015-04-16 00:00:00+05:30,4.949999809265137,5.150000095367432,4.949999809265137,5.150000095367432,412,0.0,0.0,2121.800039291382
2015-04-17 00:00:00+05:30,4.699999809265137,5.150000095367432,4.650000095367432,5.150000095367432,3750,0.0,0.0,19312.50035762787
2015-04-20 00:00:00+05:30,4.75,5.449999809265137,4.75,5.449999809265137,3888,0.0,0.0,21189.59925842285
2015-04-21 00:00:00+05:30,5.949999809265137,5.949999809265137,5.449999809265137,5.599999904632568,981,0.0,0.0,5493.59990644455
2015-04-22 00:00:00+05:30,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,100,0.0,0.0,569.9999809265137
2015-04-23 00:00:00+05:30,5.199999809265137,5.199999809265137,5.150000095367432,5.150000095367432,650,0.0,0.0,3347.5000619888306
2015-04-24 00:00:00+05:30,5.5,5.5,5.5,5.5,500,0.0,0.0,2750.0
2015-04-27 00:00:00+05:30,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,650,0.0,0.0,3314.9999380111694
2015-04-28 00:00:00+05:30,5.099999904632568,5.400000095367432,5.099999904632568,5.199999809265137,300,0.0,0.0,1559.999942779541
2015-04-29 00:00:00+05:30,5.5,5.5,5.5,5.5,100,0.0,0.0,550.0
2015-04-30 00:00:00+05:30,5.449999809265137,5.449999809265137,5.099999904632568,5.25,34,0.0,0.0,178.5
2015-05-04 00:00:00+05:30,5.25,5.25,5.25,5.25,0,0.0,0.0,0.0
2015-05-05 00:00:00+05:30,5.5,5.5,4.800000190734863,4.800000190734863,1102,0.0,0.0,5289.600210189819
2015-05-06 00:00:00+05:30,4.599999904632568,5.099999904632568,4.550000190734863,5.050000190734863,1281,0.0,0.0,6469.05024433136
2015-05-07 00:00:00+05:30,5.0,5.0,4.650000095367432,4.650000095367432,179,0.0,0.0,832.3500170707703
2015-05-08 00:00:00+05:30,4.650000095367432,4.650000095367432,4.599999904632568,4.599999904632568,50,0.0,0.0,229.99999523162842
2015-05-11 00:00:00+05:30,4.650000095367432,4.650000095367432,4.599999904632568,4.599999904632568,600,0.0,0.0,2759.999942779541
2015-05-12 00:00:00+05:30,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0,0.0,0.0,0.0
2015-05-13 00:00:00+05:30,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0,0.0,0.0,0.0
