Date,Open,High,Low,Close,Total Trades,Traded Quantity
2015-01-01 00:00:00+05:30,86.72181947059971,91.77976766459717,86.72181947059971,89.81551361083984,10426,936416.5449066162
2015-01-02 00:00:00+05:30,87.01646287024796,97.27969595133484,87.01646287024796,94.0386734008789,23069,2169378.1566848755
2015-01-05 00:00:00+05:30,98.01628759507634,100.96266889561328,89.02982312983164,96.10113525390625,14555,1398752.0236206055
2015-01-06 00:00:00+05:30,93.35118387137403,94.28420161935148,81.90940165541862,89.76641845703125,20802,1867321.036743164
2015-01-07 00:00:00+05:30,88.98071593182296,90.35569540396867,84.70846444122063,89.12803649902344,3170,282535.8757019043
2015-01-08 00:00:00+05:30,88.88249505497751,93.30206663229684,88.6860726487549,93.10564422607422,6245,581444.7481918335
2015-01-09 00:00:00+05:30,90.35568921734134,94.77526097253738,88.39143510392087,88.83338928222656,6094,541350.6742858887
2015-01-12 00:00:00+05:30,87.21290060086554,97.23059530136779,87.11468188391004,94.82438659667969,12319,1168141.618484497
2015-01-13 00:00:00+05:30,95.51184715641347,98.21269630479534,90.4538917981097,93.5967025756836,9843,921272.3434524536
2015-01-14 00:00:00+05:30,94.9225981036048,95.26634113486566,88.88251415160146,91.09230041503906,6051,551199.5098114014
2015-01-15 00:00:00+05:30,89.91373963990854,94.57884339799482,86.67271718970821,89.42267608642578,5937,530902.4279251099
2015-01-16 00:00:00+05:30,89.22623912800543,92.22172956507802,86.47628794133291,91.68155670166016,4537,415959.2227554321
2015-01-19 00:00:00+05:30,93.59671557598826,95.1681174365212,87.60573427483904,92.36905670166016,3320,306665.2682495117
2015-01-20 00:00:00+05:30,94.38240947133454,94.43151882181068,88.68607698874068,90.3556900024414,3604,325641.9067687988
2015-01-21 00:00:00+05:30,89.42268354462634,90.0610602229689,87.85127404799167,88.2932357788086,2960,261347.97790527344
2015-01-22 00:00:00+05:30,88.34232483229346,92.56547412930591,86.6727118505172,88.78428649902344,4296,381417.2947998047
2015-01-23 00:00:00+05:30,84.80666493150241,91.09227922863505,84.70845373013232,89.32444763183594,4372,390526.4850463867
2015-01-27 00:00:00+05:30,92.27083907236498,92.27083907236498,85.59237921402817,87.9494857788086,2870,252415.02418518066
2015-01-28 00:00:00+05:30,89.96284077563791,90.15927069127174,86.57450528108181,87.90037536621094,399,35072.249771118164
2015-01-29 00:00:00+05:30,88.39143908863336,89.32445683735489,84.80667367143177,87.16378021240234,6501,566651.7351608276
2015-01-30 00:00:00+05:30,85.54327596127662,86.42719192272986,79.55230165614908,80.77996063232422,4882,394367.76780700684
2015-02-02 00:00:00+05:30,85.93612692885165,88.39144484110456,83.48080901659874,85.19953155517578,5959,507704.0085372925
2015-02-03 00:00:00+05:30,88.39143431338216,89.86462488527187,85.93611669356599,88.04769134521484,7209,634735.8069076538
2015-02-04 00:00:00+05:30,87.45843137527949,90.20838307775753,85.4450675900243,87.65485382080078,2762,242102.70625305176
2015-02-05 00:00:00+05:30,86.42718049447213,86.42718049447213,80.04335466249407,80.63262939453125,11650,939370.1324462891
2015-02-06 00:00:00+05:30,84.46293105841416,85.34684695181855,78.57016842643178,79.35587310791016,4836,383765.0023498535
2015-02-09 00:00:00+05:30,78.6192738850216,78.6192738850216,72.67740219485033,73.21757507324219,21845,1599437.9274749756
2015-02-10 00:00:00+05:30,75.08361544622788,77.588042603426,73.90506589756717,74.19970703125,1279,94901.42529296875
2015-02-11 00:00:00+05:30,75.67288766739658,77.58803230297788,73.70863368504271,74.83807373046875,2103,157384.46905517578
2015-02-12 00:00:00+05:30,76.11485002910823,76.11485002910823,74.59255003131203,75.2309341430664,1546,116307.02418518066
2015-02-13 00:00:00+05:30,74.6416521961666,77.53892385656721,72.77560939265555,76.3603744506836,3905,298187.26222991943
2015-02-16 00:00:00+05:30,78.57016945646903,78.57016945646903,75.77110866818938,76.80233764648438,2310,177413.3999633789
2015-02-18 00:00:00+05:30,73.70864328192293,79.06123308353177,71.69527969065615,78.66838073730469,12228,961956.9596557617
2015-02-19 00:00:00+05:30,76.11484136939603,78.52104948644066,74.24879859850722,75.18182373046875,4379,329221.20611572266
2015-02-20 00:00:00+05:30,75.62378281401968,77.58803691308512,75.08360993956278,76.16395568847656,1566,119272.7546081543
2015-02-23 00:00:00+05:30,75.6237830840329,82.40046124861162,74.2488037111708,74.69076538085938,3319,247898.65029907227
2015-02-24 00:00:00+05:30,73.26668214745416,76.90055701177974,72.18634380677614,72.72651672363281,1598,116216.97372436523
2015-02-25 00:00:00+05:30,78.07910468361594,78.07910468361594,71.69527851451527,75.62378692626953,1618,122359.2872467041
2015-02-26 00:00:00+05:30,78.07910264140428,78.07910264140428,72.28455138702012,72.92293548583984,933,68037.09880828857
2015-02-27 00:00:00+05:30,72.18634361893992,78.5210605719593,69.1908528933208,73.4631118774414,1394,102407.57795715332
2015-03-02 00:00:00+05:30,72.67740738728203,81.02548796555091,72.67740738728203,78.32463836669922,5978,468224.68815612793
2015-03-03 00:00:00+05:30,84.0209755799822,93.98955955300124,75.67289531167678,88.980712890625,35924,3196543.1298828125
2015-03-04 00:00:00+05:30,96.15025072801564,104.98939519241479,93.54761224822433,99.39126586914062,86739,8621099.010223389
2015-03-05 00:00:00+05:30,99.93142860588866,101.6501509652037,89.37356268438198,94.4315185546875,21331,2014318.722290039
2015-03-09 00:00:00+05:30,94.43151235770665,94.43151235770665,86.42717582528113,87.45841217041016,12905,1128650.809059143
