Date,Open,High,Low,Close,Total Trades,Dividends,Stock Splits,Traded Quantity
2015-01-01 00:00:00+05:30,69.63594055175781,70.54030341606637,68.09852644232973,69.63594055175781,109,0.0,0.0,7590.317520141602
2015-01-02 00:00:00+05:30,69.63593133605352,71.44465682530166,68.50547790527344,68.50547790527344,3262,0.0,0.0,223464.86892700195
2015-01-05 00:00:00+05:30,70.54031771548433,72.07773213656584,67.82722857258109,69.27420806884766,6113,0.0,0.0,423473.2339248657
2015-01-06 00:00:00+05:30,67.87242555042337,69.63593011153372,67.82720465409129,68.7315673828125,1303,0.0,0.0,89557.23229980469
2015-01-07 00:00:00+05:30,63.57671011277558,69.63593835237127,63.305398502155704,65.02368927001953,3066,0.0,0.0,199362.63130187988
2015-01-08 00:00:00+05:30,65.02368927001953,65.02368927001953,65.02368927001953,65.02368927001953,0,0.0,0.0,0.0
2015-01-09 00:00:00+05:30,66.92285762298994,70.40465356531878,64.84282009913547,65.61153411865234,1370,0.0,0.0,89887.80174255371
2015-01-12 00:00:00+05:30,75.87605247132622,75.96648738588488,67.42026031486951,69.09333038330078,2735,0.0,0.0,188970.25859832764
2015-01-13 00:00:00+05:30,71.1733546611859,71.1733546611859,69.18375911960355,69.63594055175781,390,0.0,0.0,27158.016815185547
2015-01-14 00:00:00+05:30,69.22898605096792,69.22898605096792,68.32462310791016,68.32462310791016,100,0.0,0.0,6832.462310791016
2015-01-15 00:00:00+05:30,68.32462310791016,68.32462310791016,68.32462310791016,68.32462310791016,0,0.0,0.0,0.0
2015-01-16 00:00:00+05:30,68.36982727050781,68.36982727050781,68.36982727050781,68.36982727050781,200,0.0,0.0,13673.965454101562
2015-01-19 00:00:00+05:30,67.87243003459858,70.94725799560547,67.82720913527885,70.94725799560547,54,0.0,0.0,3831.1519317626953
2015-01-20 00:00:00+05:30,70.94725799560547,70.94725799560547,70.94725799560547,70.94725799560547,0,0.0,0.0,0.0
2015-01-21 00:00:00+05:30,66.42544558313193,67.60111999511719,66.42544558313193,67.60111999511719,178,0.0,0.0,12032.99935913086
2015-01-22 00:00:00+05:30,68.008084636106,69.63594055175781,67.91764972962336,69.63594055175781,225,0.0,0.0,15668.086624145508
2015-01-23 00:00:00+05:30,67.82720465409129,68.7315673828125,67.82720465409129,68.7315673828125,411,0.0,0.0,28248.674194335938
2015-01-27 00:00:00+05:30,68.7315673828125,68.7315673828125,68.7315673828125,68.7315673828125,0,0.0,0.0,0.0
2015-01-28 00:00:00+05:30,70.99248504638672,70.99248504638672,70.99248504638672,70.99248504638672,1,0.0,0.0,70.99248504638672
2015-01-29 00:00:00+05:30,70.99248504638672,70.99248504638672,70.99248504638672,70.99248504638672,0,0.0,0.0,0.0
2015-01-30 00:00:00+05:30,66.06370151160856,68.68634796142578,66.06370151160856,68.68634796142578,201,0.0,0.0,13805.955940246582
2015-02-02 00:00:00+05:30,63.35062371316149,68.68635928721943,63.30540280840181,68.5959243774414,225,0.0,0.0,15434.082984924316
2015-02-03 00:00:00+05:30,65.2949946935561,67.3298110961914,64.88803417292543,67.3298110961914,680,0.0,0.0,45784.271545410156
2015-02-04 00:00:00+05:30,63.260185387478025,68.00809085958264,63.260185387478025,67.91765594482422,86,0.0,0.0,5840.918411254883
2015-02-05 00:00:00+05:30,67.73677930247986,67.73677930247986,65.5663070678711,65.5663070678711,200,0.0,0.0,13113.261413574219
2015-02-06 00:00:00+05:30,67.82721678415935,67.82721678415935,60.59231366051568,65.11412811279297,122,0.0,0.0,7943.923629760742
2015-02-09 00:00:00+05:30,58.78358229151312,63.26017541381671,56.97485668254348,59.91403579711914,144,0.0,0.0,8627.621154785156
2015-02-10 00:00:00+05:30,60.547088623046875,60.547088623046875,60.547088623046875,60.547088623046875,50,0.0,0.0,3027.3544311523438
2015-02-11 00:00:00+05:30,60.68274910028824,60.68274910028824,60.637535095214844,60.637535095214844,40,0.0,0.0,2425.5014038085938
2015-02-12 00:00:00+05:30,60.637535095214844,60.637535095214844,60.637535095214844,60.637535095214844,0,0.0,0.0,0.0
2015-02-13 00:00:00+05:30,58.78358787960477,65.11412811279297,58.24097152527975,65.11412811279297,402,0.0,0.0,26175.879501342773
2015-02-16 00:00:00+05:30,60.77318301843005,67.82721627045375,60.77318301843005,62.898441314697266,1052,0.0,0.0,66169.16026306152
2015-02-18 00:00:00+05:30,65.11411900668993,67.69155150409001,65.02368411023983,65.15933990478516,8218,0.0,0.0,535479.4553375244
2015-02-19 00:00:00+05:30,65.15934901721226,65.15934901721226,65.11412811279297,65.11412811279297,250,0.0,0.0,16278.532028198242
2015-02-20 00:00:00+05:30,67.4654781529292,67.82722473144531,67.4654781529292,67.82722473144531,2,0.0,0.0,135.65444946289062
2015-02-23 00:00:00+05:30,67.78199005126953,67.82721095180034,67.7367760504794,67.78199005126953,6,0.0,0.0,406.6919403076172
2015-02-24 00:00:00+05:30,63.30540012668919,66.9228515625,59.77838359682544,66.9228515625,531,0.0,0.0,35536.0341796875
2015-02-25 00:00:00+05:30,67.82721674337543,67.82721674337543,65.70196533203125,65.70196533203125,2101,0.0,0.0,138039.82916259766
2015-02-26 00:00:00+05:30,65.74717374376984,69.50028079758611,65.74717374376984,68.9576644897461,4,0.0,0.0,275.8306579589844
2015-02-27 00:00:00+05:30,65.11412856158088,69.18376159667969,65.11412856158088,69.18376159667969,2,0.0,0.0,138.36752319335938
2015-03-02 00:00:00+05:30,69.18376159667969,69.18376159667969,69.18376159667969,69.18376159667969,0,0.0,0.0,0.0
2015-03-03 00:00:00+05:30,63.667164697027474,68.7315967627556,63.667164697027474,66.06372833251953,193,0.0,0.0,12750.29956817627
2015-03-04 00:00:00+05:30,65.11412811279297,67.78199587974005,65.02369320369569,65.11412811279297,320,0.0,0.0,20836.52099609375
2015-03-05 00:00:00+05:30,65.11412811279297,65.11412811279297,65.11412811279297,65.11412811279297,50,0.0,0.0,3255.7064056396484
2015-03-09 00:00:00+05:30,62.22017431305544,66.10893089528277,62.22017431305544,63.441062927246094,112,0.0,0.0,7105.3990478515625
2015-03-10 00:00:00+05:30,63.26018375700141,63.30540466308594,63.26018375700141,63.30540466308594,200,0.0,0.0,12661.080932617188
2015-03-11 00:00:00+05:30,63.30539312705908,63.30539312705908,61.767979196726614,62.12971878051758,910,0.0,0.0,56538.044090270996
2015-03-12 00:00:00+05:30,63.30539004676936,63.30539004676936,60.727957689098886,61.632320404052734,2236,0.0,0.0,137809.8684234619
2015-03-13 00:00:00+05:30,61.63232574419914,62.762779235839844,61.63232574419914,62.762779235839844,160,0.0,0.0,10042.044677734375
2015-03-16 00:00:00+05:30,62.80799336426158,62.853214263916016,62.80799336426158,62.853214263916016,1000,0.0,0.0,62853.214263916016
2015-03-17 00:00:00+05:30,65.11412207760029,65.11412207760029,60.592308044433594,60.592308044433594,7,0.0,0.0,424.14615631103516
2015-03-18 00:00:00+05:30,64.1645466367899,64.1645466367899,58.15053871771117,60.094913482666016,954,0.0,0.0,57330.54746246338
2015-03-19 00:00:00+05:30,61.49667739868164,61.49667739868164,61.49667739868164,61.49667739868164,500,0.0,0.0,30748.33869934082
2015-03-20 00:00:00+05:30,61.67754549587642,61.67754549587642,58.91924285888672,58.91924285888672,825,0.0,0.0,48608.37535858154
