Date,Open,High,Low,Close,Total Trades,Dividends,Stock Splits,Traded Quantity
2015-01-01 00:00:00+05:30,350.82366763858136,352.78714132906146,346.67582347539593,349.59649658203125,49686,0.0,0.0,17370051.529174805
2015-01-02 00:00:00+05:30,349.98922481005735,351.43729281218793,346.11135184980736,348.1484680175781,37542,0.0,0.0,13070189.786315918
2015-01-05 00:00:00+05:30,350.4309996350514,356.8613643679041,348.56567555049935,349.7928466796875,36858,0.0,0.0,12892664.742919922
2015-01-06 00:00:00+05:30,350.99542312664744,350.99542312664744,336.73570292346466,338.9446105957031,37430,0.0,0.0,12686696.774597168
2015-01-07 00:00:00+05:30,339.1900750251096,345.9885905939809,334.03595666365715,336.4166564941406,31448,0.0,0.0,10579631.013427734
2015-01-08 00:00:00+05:30,343.6078884265608,376.986940445141,342.6016141739291,363.65985107421875,103324,0.0,0.0,37574790.45239258
2015-01-09 00:00:00+05:30,362.5063847984311,367.56232432219156,353.4743924754187,365.5252380371094,34794,0.0,0.0,12718085.132263184
2015-01-12 00:00:00+05:30,369.3293806358669,375.04797927960396,356.00229215138256,373.0354309082031,35072,0.0,0.0,13083098.6328125
2015-01-13 00:00:00+05:30,367.1695845310837,399.56690081323814,365.9914883185492,393.1119689941406,78840,0.0,0.0,30992947.635498047
2015-01-14 00:00:00+05:30,395.836300012107,441.7570340312475,395.836300012107,426.2701416015625,464016,0.0,0.0,197796166.02539062
2015-01-15 00:00:00+05:30,433.4368283457919,441.2907233101551,416.2564331112475,421.4350891113281,141336,0.0,0.0,59563949.75463867
2015-01-16 00:00:00+05:30,423.57035864982527,436.872880440958,419.6924862663136,434.0013122558594,93106,0.0,0.0,40408126.17889404
2015-01-19 00:00:00+05:30,446.19939081298463,454.05328548075994,436.8728908950015,450.2245178222656,167098,0.0,0.0,75231616.47906494
2015-01-20 00:00:00+05:30,450.49452247363865,489.8867158035319,450.49452247363865,472.2645263671875,293380,0.0,0.0,138552966.74560547
2015-01-21 00:00:00+05:30,476.09329815232496,487.92321522963516,454.0532938505156,465.2205505371094,129688,0.0,0.0,60333522.75805664
2015-01-22 00:00:00+05:30,464.0915357141757,483.4071953092957,464.0915357141757,473.9334411621094,76944,0.0,0.0,36466334.696777344
2015-01-23 00:00:00+05:30,476.5105207909682,481.0510536957495,452.13889164769836,459.60009765625,84586,0.0,0.0,38875733.86035156
2015-01-27 00:00:00+05:30,461.4163340707981,463.3307329728442,438.9836403478629,445.978515625,63036,0.0,0.0,28112701.7109375
2015-01-28 00:00:00+05:30,445.7085333030782,453.07155973429644,433.927691013129,438.615478515625,68042,0.0,0.0,29844274.389160156
2015-01-29 00:00:00+05:30,438.68912206089857,441.2416438899797,431.9642185751259,438.5909423828125,44782,0.0,0.0,19640979.58178711
2015-01-30 00:00:00+05:30,438.1982330975343,453.07153984358206,437.8546192204498,440.284423828125,32792,0.0,0.0,14437806.826171875
2015-02-02 00:00:00+05:30,441.781552390341,465.7359239056826,440.30894721570655,460.8272399902344,65606,0.0,0.0,30233031.906799316
2015-02-03 00:00:00+05:30,462.39806577682066,472.70630291197267,455.5259076867193,461.8826599121094,38192,0.0,0.0,17640222.54736328
2015-02-04 00:00:00+05:30,463.3798125061817,469.0247996288735,449.7336757146774,453.4642639160156,61452,0.0,0.0,27866285.946166992
2015-02-05 00:00:00+05:30,453.0715326157768,458.4710850088142,437.4128186918765,442.3215026855469,18718,0.0,0.0,8279373.887268066
2015-02-06 00:00:00+05:30,443.59783114024543,447.6229584847489,427.05555812651653,429.8780517578125,34194,0.0,0.0,14699250.10180664
2015-02-09 00:00:00+05:30,428.5281755838498,430.737083705416,417.4836349760186,418.90716552734375,19840,0.0,0.0,8311118.1640625
2015-02-10 00:00:00+05:30,417.2381493065919,433.1668352339307,407.5434981903505,420.6005859375,39248,0.0,0.0,16507731.796875
2015-02-11 00:00:00+05:30,419.6924917591725,443.7450439184701,417.3608668049549,436.40655517578125,24220,0.0,0.0,10569766.766357422
2015-02-12 00:00:00+05:30,438.02644628336554,469.22116002898963,438.02644628336554,456.6058349609375,30524,0.0,0.0,13937436.506347656
2015-02-13 00:00:00+05:30,457.9802351541535,470.25194563524013,457.9802351541535,462.8152770996094,65158,0.0,0.0,30156117.825256348
2015-02-16 00:00:00+05:30,453.07154977005376,459.4283017745833,435.9893348173568,439.449951171875,62528,0.0,0.0,27477926.546875
2015-02-18 00:00:00+05:30,440.77535933087296,447.18118702786404,434.93401241194755,437.6337890625,30446,0.0,0.0,13324198.341796875
2015-02-19 00:00:00+05:30,439.27819117538917,444.2604880040228,426.5646862411848,429.31353759765625,30240,0.0,0.0,12982441.376953125
2015-02-20 00:00:00+05:30,430.9825109458668,435.89119558078556,426.56469477443994,427.2519226074219,14030,0.0,0.0,5994344.474182129
2015-02-23 00:00:00+05:30,426.09838555228373,432.0624496730791,407.98535629844275,413.55670166015625,31896,0.0,0.0,13190804.556152344
2015-02-24 00:00:00+05:30,413.311237523196,417.23818514811944,395.17364218853413,400.91680908203125,37332,0.0,0.0,14967026.31665039
2015-02-25 00:00:00+05:30,402.46302645012383,411.3477327997738,395.3699718435709,400.2786560058594,21330,0.0,0.0,8537943.73260498
2015-02-26 00:00:00+05:30,401.5303044661576,403.0029094947621,395.14901600887146,396.4498291015625,13086,0.0,0.0,5187942.463623047
2015-02-27 00:00:00+05:30,397.603426004006,412.1331194640105,395.14908386817876,406.4145202636719,35280,0.0,0.0,14338304.274902344
2015-03-02 00:00:00+05:30,401.039531683165,404.94194193088015,396.13084708483984,401.4322204589844,17664,0.0,0.0,7090898.7421875
2015-03-03 00:00:00+05:30,402.97845507326673,402.97845507326673,374.2135462801964,382.7546691894531,104358,0.0,0.0,39943511.76727295
2015-03-04 00:00:00+05:30,385.7980320767818,392.76836947719124,383.2700477861354,385.84710693359375,39378,0.0,0.0,15193887.376831055
2015-03-05 00:00:00+05:30,384.349978602005,387.29518916600506,376.4960837646716,379.8585205078125,19196,0.0,0.0,7291764.159667969
2015-03-09 00:00:00+05:30,376.4960954062794,392.17934813656655,376.4960954062794,385.30718994140625,42318,0.0,0.0,16305429.66394043
