Date,Open,High,Low,Close,Total Trades,Dividends,Stock Splits,Traded Quantity
2015-01-01 00:00:00+05:30,430.867495362556,444.33210459263586,430.867495362556,432.8423156738281,29412,0.0,0.0,12730758.188598633
2015-01-02 00:00:00+05:30,432.6627484077402,436.2084395648735,426.6036746489181,427.6359558105469,47335,0.0,0.0,20242147.968292236
2015-01-05 00:00:00+05:30,424.26985288843565,434.6376189579465,424.26985288843565,427.99505615234375,31407,0.0,0.0,13442040.72857666
2015-01-06 00:00:00+05:30,424.4044638926444,425.84069432859957,403.93826921018837,409.54852294921875,34223,0.0,0.0,14015979.100891113
2015-01-07 00:00:00+05:30,408.4264440679691,418.5249001026167,406.9902137309451,410.76031494140625,42204,0.0,0.0,17335728.33178711
2015-01-08 00:00:00+05:30,408.426459273328,422.7887083906318,377.05391040019094,416.7745056152344,217010,0.0,0.0,90444235.46356201
2015-01-09 00:00:00+05:30,414.70989215352404,423.5965272209084,412.6453300548736,417.8067626953125,49526,0.0,0.0,20692297.729248047
2015-01-12 00:00:00+05:30,422.42966290485384,425.84068615518765,415.7871280840993,418.1209716796875,43411,0.0,0.0,18151049.501586914
2015-01-13 00:00:00+05:30,418.3005002428029,428.1296753154767,415.4729379624141,421.84619140625,91501,0.0,0.0,38599348.35986328
2015-01-14 00:00:00+05:30,420.9934267525349,429.07219187145347,417.40286447745996,420.5894775390625,27261,0.0,0.0,11465689.747192383
2015-01-15 00:00:00+05:30,424.5839905340476,457.57228155334195,424.2249397840294,450.4809265136719,563649,0.0,0.0,253913123.74850464
2015-01-16 00:00:00+05:30,453.3084986229168,462.1951623921621,439.84388975292916,449.6730651855469,288236,0.0,0.0,129611965.61682129
2015-01-19 00:00:00+05:30,448.8203045805879,448.8203045805879,440.7415390981373,442.76123046875,34176,0.0,0.0,15131807.8125
2015-01-20 00:00:00+05:30,443.43445912877405,455.10378700058385,442.26753729911997,449.628173828125,240497,0.0,0.0,108134226.92114258
2015-01-21 00:00:00+05:30,450.6155707658657,456.001414241155,442.9856258425393,449.53839111328125,67254,0.0,0.0,30233254.955932617
2015-01-22 00:00:00+05:30,449.53837472086576,454.2061165201005,444.332070508794,446.576171875,32409,0.0,0.0,14473087.154296875
2015-01-23 00:00:00+05:30,448.64075281633586,455.9565454892063,435.49032374270405,446.1722412109375,93279,0.0,0.0,41618500.48791504
2015-01-27 00:00:00+05:30,446.17222856561966,456.7195051261205,440.741514145186,446.845458984375,99582,0.0,0.0,44497764.49658203
