Date,Open,High,Low,Close,Total Trades,Traded Quantity
2015-01-01 00:00:00+05:30,12.745152146278713,13.559930801391602,12.745152146278713,13.559930801391602,76676,1039721.2541275024
2015-01-02 00:00:00+05:30,13.83759229534918,14.110702399289936,13.427926692839648,13.814833641052246,189874,2623077.722761154
2015-01-05 00:00:00+05:30,13.65551928290086,14.5567834751846,13.65551928290086,14.074288368225098,145245,2044220.0140428543
2015-01-06 00:00:00+05:30,13.655517734347125,14.01056075777375,13.318681633210552,13.473444938659668,32777,441619.10475444794
2015-01-07 00:00:00+05:30,13.350545659661645,14.106151800069558,13.045573415239367,13.396064758300781,33199,444735.95391082764
2015-01-08 00:00:00+05:30,13.42337505382318,13.928629687427174,13.386960313502144,13.660070419311523,78775,1076072.0472812653
2015-01-09 00:00:00+05:30,13.660070465751938,14.02421787020031,13.473445925818549,13.687381744384766,72108,986969.7228240967
2015-01-12 00:00:00+05:30,13.564482090850898,14.920931014493464,13.564482090850898,14.342846870422363,364996,5235081.736316681
2015-01-13 00:00:00+05:30,14.219947028591402,14.702442125125344,14.210843566610738,14.515816688537598,143908,2088942.1480140686
2015-01-14 00:00:00+05:30,14.40657194401568,15.112107192733832,14.40657194401568,14.87086009979248,190163,2827887.3691568375
2015-01-15 00:00:00+05:30,14.930038678197235,15.430739931297056,14.930038678197235,15.153077125549316,132776,2011964.968421936
2015-01-16 00:00:00+05:30,14.747961422854472,15.831300274866289,14.747961422854472,15.394323348999023,203352,3130466.4416656494
2015-01-19 00:00:00+05:30,14.66602757443724,15.922335712773547,14.66602757443724,15.526326179504395,85626,1329457.2054462433
2015-01-20 00:00:00+05:30,15.931442589047037,16.500423383310665,15.339703134658961,15.808542251586914,384060,6071428.73714447
2015-01-21 00:00:00+05:30,16.186342071944047,16.186342071944047,15.071141250727747,15.23045539855957,161840,2464896.901702881
2015-01-22 00:00:00+05:30,15.476255641058081,15.885920375138523,15.253215456282703,15.722054481506348,91727,1442136.8914251328
2015-01-23 00:00:00+05:30,15.38521798610046,15.822193071602767,15.38521798610046,15.553635597229004,67345,1047459.5892953873
2015-01-27 00:00:00+05:30,15.385218606893906,15.67653653324582,14.94368998641639,15.093900680541992,89227,1346783.4760227203
2015-01-28 00:00:00+05:30,14.930034927019726,15.567291556815444,14.347398175911183,14.515816688537598,79845,1159015.3834962845
2015-01-29 00:00:00+05:30,14.383814795293137,15.057487998738024,14.383814795293137,14.411125183105469,59474,857087.2591400146
2015-01-30 00:00:00+05:30,14.670578751278294,14.83899725972922,14.215394945168239,14.479401588439941,52839,765077.1005315781
2015-02-02 00:00:00+05:30,14.4794017594077,15.112107543194423,14.4794017594077,14.615957260131836,45699,667934.6308307648
2015-02-03 00:00:00+05:30,14.338294831657779,15.02107145655335,14.119806383146942,14.784375190734863,81563,1205857.9936819077
2015-02-04 00:00:00+05:30,14.574989713021925,15.198592027144832,14.338294348378204,15.0347261428833,77838,1170273.0135097504
2015-02-05 00:00:00+05:30,14.565888663315839,15.385220899891436,14.383815825406757,14.597752571105957,62396,910841.3694267273
2015-02-06 00:00:00+05:30,14.338294165952124,15.184936641324061,14.156221360509956,14.260913848876953,53775,766880.6422233582
2015-02-09 00:00:00+05:30,13.928631872817721,14.292778439965582,13.924080141213029,14.065186500549316,53219,748535.1603727341
2015-02-10 00:00:00+05:30,14.930036942167455,14.930036942167455,13.924080141213029,14.065186500549316,58497,822771.2147226334
2015-02-11 00:00:00+05:30,14.169877911271596,14.6478213043645,14.169877911271596,14.406573295593262,29351,422847.3327989578
2015-02-12 00:00:00+05:30,13.928630388194732,15.157627265964576,13.746556677429178,14.711546897888184,105678,1554686.8530750275
2015-02-13 00:00:00+05:30,14.565885622439266,15.103003240368839,14.297327260072858,14.884514808654785,15956,237497.31828689575
2015-02-16 00:00:00+05:30,14.875413191338726,15.021072163871464,13.896766857984787,14.219947814941406,144432,2053815.5028076172
2015-02-18 00:00:00+05:30,13.928630069232128,14.556783240492656,13.928630069232128,14.438435554504395,7860,113486.10345840454
2015-02-19 00:00:00+05:30,14.2017403557954,14.916378211459168,14.119806516929906,14.256362915039062,28106,400689.3360900879
2015-02-20 00:00:00+05:30,14.128909090470778,14.438434822592107,13.796624704426632,14.046977043151855,74176,1041948.569152832
